,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-783000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,460000.000
AllowanceForLoanAndLeaseLossesWriteOffs,1364000.000
AmortizationOfDeferredLoanOriginationFeesNet,-6111000.000
AmortizationOfESOPAward,951000.000
AmortizationOfIntangibleAssets,89000.000
AssetsFairValueAdjustment,932000.000
AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesDiscountRate,0.092
AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesExpectedCreditLosses,0.017
AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesPrepaymentSpeed,0.095
AvailableForSaleSecuritiesGrossRealizedGains,242000.000
BankOwnedLifeInsuranceIncome,1088000.000
ComprehensiveIncomeNetOfTax,5233000.000
CurrentFederalTaxExpenseBenefit,3571000.000
CurrentIncomeTaxExpenseBenefit,4559000.000
CurrentStateAndLocalTaxExpenseBenefit,988000.000
DeferredFederalIncomeTaxExpenseBenefit,-1099000.000
DeferredIncomeTaxExpenseBenefit,-1262000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-163000.000
DefinedBenefitPlanActuarialGainLoss,-36000.000
DefinedBenefitPlanAmortizationOfGainsLosses,-3000.000
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,232000.000
DefinedBenefitPlanAmountToBeAmortizedFromAccumulatedOtherComprehensiveIncomeLossNextFiscalYear,8000.000
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate,0.040
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostRateOfCompensationIncrease,0.030
DefinedBenefitPlanInterestCost,56000.000
DefinedBenefitPlanNetPeriodicBenefitCost,366000.000
DefinedBenefitPlanServiceCost,75000.000
DefinedContributionPlanCostRecognized,2000000.000
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,0.093
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,0.057
DepreciationAndAmortization,2551000.000
DepreciationDepletionAndAmortization,2600000.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340
EmployeeStockOwnershipPlanESOPCompensationExpense,951000.000
FederalDepositInsuranceCorporationPremiumExpense,1466000.000
FederalHomeLoanBankAdvancesGeneralDebtObligationsDisclosuresRepaymentAndPenalties,400000.000
FeesAndCommissions,11664000.000
FeesAndCommissionsMortgageBankingAndServicing,50999000.000
FinancingReceivableModificationsPostModificationRecordedInvestment2,2747000.000
FinancingReceivableModificationsPreModificationRecordedInvestment2,2707000.000
GainLossOnInterestRateDerivativeInstrumentsNotDesignatedAsHedgingInstruments,574000.000
GainLossOnSaleOfMortgageLoans,33600000.000
GainLossOnSaleOfSecuritiesNet,283000.000
