,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,4344779.000,1582934.000,,1472462.000,1258029.000,1564095.000
AccountsPayableCurrent,,,1056892.000,,,
AccountsReceivableNetCurrent,3744378.000,996663.000,895193.000,1319345.000,950250.000,867240.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1985323.000,-264325.000,-295122.000,-324969.000,-292403.000,-366602.000
AdditionalPaidInCapitalCommonStock,14334030.000,14334030.000,14338226.000,14338226.000,14338226.000,14338226.000
AllowanceForDoubtfulAccountsReceivableCurrent,178582.000,69524.000,117392.000,119740.000,117392.000,96146.000
Assets,10875997.000,3533657.000,3195637.000,3641087.000,3347195.000,3313511.000
AssetsCurrent,6959179.000,2770557.000,2420671.000,2860980.000,2590353.000,2534071.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,0.000,0.000,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,0.000,0.000,,,
CapitalLeaseObligationsCurrent,1666238.000,,,,,
CapitalLeaseObligationsNoncurrent,899966.000,,,,,
CashAndCashEquivalentsAtCarryingValue,2275488.000,1190904.000,906982.000,883109.000,1055344.000,1080205.000
CommonStockNoParValue,0.000,,,,,
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,0.000
CommonStockSharesIssued,37488714.000,37488714.000,37488714.000,37488714.000,37488714.000,37488714.000
CommonStockSharesOutstanding,37488714.000,37488714.000,37488714.000,37488714.000,37488714.000,37488714.000
CommonStockValue,6555754.000,6555754.000,6555754.000,6555754.000,6555754.000,6555754.000
DebtInstrumentFaceAmount,,,,,750000.000,750000.000
DebtInstrumentInterestRateAtPeriodEnd,,,,,0.070,0.070
DeferredFinanceCostsNoncurrentNet,151755.000,0.000,0.000,,,
DeferredRevenueCurrent,44463.000,30073.000,60810.000,112805.000,74063.000,78357.000
DeferredTaxAssetsNetNoncurrent,37788.000,36879.000,37203.000,37430.000,37203.000,37666.000
DeferredTaxLiabilitiesCurrent,25858.000,25858.000,25858.000,25858.000,25858.000,25858.000
DepositsAssetsNoncurrent,214406.000,19048.000,19608.000,20000.000,19608.000,20409.000
DueToOtherRelatedPartiesNoncurrent,238010.000,219876.000,226343.000,230870.000,,
DueToRelatedPartiesCurrentAndNoncurrent,,,,,226343.000,235581.000
EmployeeRelatedLiabilitiesCurrent,,,86756.000,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,15216.000,15216.000
IncomeTaxesReceivable,80506.000,171429.000,235294.000,249212.000,117647.000,183673.000
IntangibleAssetsNetExcludingGoodwill,41468.000,,,,,
InventoryAdjustments,,,,,150000.000,150000.000
InventoryNet,634916.000,387292.000,374997.000,354946.000,422567.000,373359.000
Liabilities,25616794.000,4906948.000,4618561.000,5136711.000,5018440.000,5273281.000
LiabilitiesAndStockholdersEquity,10875997.000,3533657.000,3195637.000,3641087.000,3347195.000,3313511.000
LiabilitiesCurrent,21159265.000,3187072.000,2892218.000,3405841.000,3292097.000,3537700.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,,0.000,0.000,,,
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,0.000,0.000,,,
LineOfCreditFacilityAmountOutstanding,,,,,385940.000,321183.000
LineOfCreditFacilityInterestRateAtPeriodEnd,,,,,0.040,0.040
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,,500000.000
