,2014-01-31,2014-04-30,2014-07-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,244044.000
AccountsPayableCurrent,,,,33760.000,56734.000,8274.000,16083.000,23105.000,31104.000,36665.000,
AccountsPayableRelatedPartiesCurrent,,,,,,57000.000,82000.000,110500.000,151014.000,181989.000,3515.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,57000.000,57000.000,110500.000,151014.000,,
AccountsReceivableNetCurrent,,5000.000,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,2080.000
AdditionalPaidInCapital,,39000.000,39000.000,512125.000,512125.000,512125.000,512125.000,512125.000,512125.000,550077.000,2585488.000
AllowanceForDoubtfulAccountsReceivable,,,,0.000,0.000,,,,,,
Assets,32539.000,37267.000,32266.000,244336.000,177168.000,55279.000,34564.000,7323.000,9636.000,20606.000,469075.000
AssetsCurrent,10239.000,14967.000,,154417.000,87249.000,55279.000,34564.000,7323.000,9636.000,20606.000,468339.000
AssetsNoncurrent,,,,,,,,,,,736.000
BuildingsAndImprovementsGross,,,14000.000,,,,,,,,
Cash,283.000,11.000,9966.000,154417.000,87249.000,50744.000,26328.000,1829.000,134.000,15962.000,467339.000
CashAndCashEquivalentsAtCarryingValue,,,,,,,,,,,467339.000
CashEquivalentsAtCarryingValue,10239.000,9967.000,,154417.000,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,,,,10000.000
CommonStockSharesAuthorized,75000000.000,75000000.000,70000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,4000000.000,5000000.000,5000000.000,47625000.000,47625000.000,47625000.000,47625000.000,47625000.000,47625000.000,47625000.000,41494401.000
CommonStockSharesOutstanding,4000000.000,5000000.000,5000000.000,43040666.000,43040666.000,43040666.000,43290666.000,43290666.000,43290666.000,43290666.000,41494401.000
CommonStockValue,4000.000,5000.000,5000.000,47625.000,47625.000,47625.000,47625.000,47625.000,47625.000,47625.000,41494.000
ConvertibleNotesPayableCurrent,,,,0.000,0.000,0.000,,,,,0.000
DeferredCompensationArrangementWithIndividualCommonStockReservedForFutureIssuance,,,,4584334.000,4584334.000,4584334.000,,,,,
DeferredCompensationEquity,,,,4584.000,4584.000,4584.000,,,,,
DeferredOfferingCosts,,,,14919.000,14919.000,,,,,,
DeferredTaxAssetsNet,,,,,,0.000,,,,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,84774.000,,,,119370.000,
DeferredTaxAssetsTaxDeferredExpenseOther,,,,,,-1409.000,,,,-1409.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,,,,,,-18750.000,,,,-18750.000,
DeferredTaxAssetsValuationAllowance,,,,,,64615.000,,,,99211.000,
DepositsAssets,,,,,0.000,0.000,,,,,
DepositsAssetsCurrent,,,,,,,,,,,1000.000
DerivativeLiabilitiesCurrent,,,,,,,,,,,0.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,25934.000,,,,,,,,
DueToRelatedPartiesCurrent,2310.000,2410.000,14200.000,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,3843.000,3834.000,4584.000,4334.000,4334.000,4334.000,4334.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,,,4584.000,4584.000,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,,,,,1515591.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,,0.000
FiniteLivedIntangibleAssetsGross,,,,,,,,,,,0.000
FiniteLivedIntangibleAssetsNet,,,,,,,,,,,0.000
FurnitureAndFixturesGross,,,,,,,,,,,2816.000
InterestPayableCurrent,,,,0.000,0.000,0.000,,,,,
Land,14000.000,,,,,,,,,,
Liabilities,,,,33760.000,56734.000,65274.000,98083.000,133605.000,182118.000,218654.000,317559.000
LiabilitiesAndStockholdersEquity,32539.000,37267.000,32266.000,244336.000,177168.000,55279.000,34564.000,7323.000,9636.000,20606.000,469075.000
LiabilitiesCurrent,,,,33760.000,56734.000,65274.000,98083.000,133605.000,182118.000,218654.000,317559.000
LongTermDebtCurrent,,,,,,,,,,,70000.000
NotesPayableRelatedPartiesClassifiedCurrent,,,14200.000,,,,,,,,
OperatingLossCarryforwards,,,,,,565161.000,,,,795798.000,
OtherAssets,,,,89919.000,89919.000,0.000,,,,,
OtherNotesPayable,,,,0.000,0.000,,,,,,
PreferredStockParOrStatedValuePerShare,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,,5000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,47500.000,
PreferredStockSharesOutstanding,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,47500.000,
PreferredStockValue,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.000,11.000
PrepaidExpenseAndOtherAssets,,,,,,,8236.000,,,,
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,,5494.000,9502.000,,
PrepaidExpenseCurrent,,,,,,,,,,4644.000,
PrepaidInsurance,,,,,,4535.000,,,,,
PropertyPlantAndEquipmentNet,22300.000,22300.000,,,,,,,,,736.000
PropertyPlantAndEquipmentOther,,,8300.000,,,,,,,,
PublicUtilitiesPropertyPlantAndEquipmentVehicles,8300.000,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,26229.000,-9143.000,,-344590.000,-434732.000,-565161.000,-623269.000,-686032.000,-732232.000,-795798.000,-2465477.000
SaleOfStockPricePerShare,,0.040,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,3834334.000,3834334.000,,,,,,
StockholdersEquity,30229.000,34857.000,18066.000,210576.000,120434.000,-9995.000,-63519.000,-126282.000,-172482.000,-198048.000,151505.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,210576.000,120434.000,-9995.000,-63519.000,-126282.000,-172482.000,-198048.000,151516.000
UnrecognizedTaxBenefits,,,,,,0.000,0.000,0.000,0.000,,
