,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1740000.000,3273000.000,3456000.000,2102000.000,6288000.000,6957000.000,4469000.000,4568000.000,3808000.000,4109000.000,4063000.000,2193000.000,4751000.000,4245000.000
AccruedLiabilitiesCurrent,1168000.000,1550000.000,2003000.000,3649000.000,5825000.000,7417000.000,9333000.000,9469000.000,11023000.000,8652000.000,11112000.000,12309000.000,11362000.000,10740000.000
AccruedProfessionalFeesCurrent,215000.000,469000.000,333000.000,167000.000,324000.000,267000.000,260000.000,492000.000,270000.000,290000.000,462000.000,650000.000,480000.000,474000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,350000.000,393000.000,435000.000,363000.000,494000.000,630000.000,784000.000,951000.000,1128000.000,1307000.000,1486000.000,1665000.000,1845000.000,2028000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,-29000.000,19000.000,-143000.000,-26000.000,-282000.000,94000.000,138000.000,-28000.000,-274000.000,-204000.000
AdditionalPaidInCapital,217500000.000,220360000.000,224371000.000,340219000.000,345166000.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,439914000.000,444574000.000,448095000.000,455170000.000,460524000.000,467168000.000,506125000.000,528617000.000,534838000.000
Assets,158226000.000,149285000.000,137679000.000,235155000.000,220337000.000,292040000.000,263293000.000,236971000.000,215443000.000,192135000.000,170897000.000,183623000.000,180385000.000,155435000.000
AssetsCurrent,157956000.000,147566000.000,135283000.000,231346000.000,207751000.000,249319000.000,225252000.000,198344000.000,177600000.000,138142000.000,124200000.000,130251000.000,131636000.000,112230000.000
AssetsFairValueDisclosure,,,,,192982000.000,267185000.000,244983000.000,200398000.000,200325000.000,176012000.000,155165000.000,148365000.000,163239000.000,148721000.000
AvailableForSaleSecurities,,,,,63773000.000,233495000.000,231362000.000,186168000.000,151153000.000,144393000.000,127952000.000,132501000.000,125323000.000,124564000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,3000.000,90000.000,38000.000,91000.000,26000.000,186000.000,229000.000,98000.000,39000.000,29000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,25000.000,60000.000,102000.000,46000.000,215000.000,32000.000,12000.000,62000.000,194000.000,125000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,63795000.000,233465000.000,231426000.000,186123000.000,151342000.000,144239000.000,127735000.000,132465000.000,125478000.000,124660000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,12635000.000,91976000.000,116237000.000,78779000.000,117851000.000,26457000.000,25406000.000,70518000.000,95949000.000,75993000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,55115000.000,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,155974000.000,144893000.000,132307000.000,227131000.000,150609000.000,51453000.000,24231000.000,43499000.000,58358000.000,42188000.000,37717000.000,43908000.000,49663000.000,25577000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,129209000.000,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,29587258.000,29618879.000,29720422.000,32614387.000,32699380.000,35687196.000,35703418.000,35711950.000,35864765.000,35924738.000,35989260.000,39724003.000,41887829.000,41902255.000
CommonStockSharesOutstanding,29587258.000,29618879.000,29720422.000,32614387.000,32699380.000,35687196.000,35703418.000,35711950.000,35864765.000,35924738.000,35989260.000,39724003.000,41887829.000,41902255.000
CommonStockValue,3000.000,3000.000,3000.000,3000.000,3000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000
DeferredRentCreditCurrent,,,22000.000,142000.000,126000.000,200000.000,200000.000,200000.000,206000.000,263000.000,269000.000,275000.000,280000.000,286000.000
DeferredRentCreditNoncurrent,,,201000.000,1117000.000,1242000.000,1813000.000,1867000.000,1939000.000,1946000.000,1877000.000,1808000.000,1739000.000,1666000.000,1591000.000
DeferredRevenueCurrent,79000.000,57000.000,36000.000,14000.000,,,,,,,,,,
DeferredTaxAssetsGross,25096000.000,,,,56266000.000,,,,102802000.000,,,,130321000.000,
DeferredTaxAssetsInProcessResearchAndDevelopment,,,,,4505000.000,,,,3883000.000,,,,3344000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,0.000,,,,,,,,,
DeferredTaxAssetsNet,,,,,,,,,0.000,,,,0.000,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,2731000.000,,,,,,,,,,,,,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,2670000.000,,,,4161000.000,,,,21590000.000,,,,15898000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,6405000.000,,,,11574000.000,,,,17004000.000,
DeferredTaxAssetsValuationAllowance,25096000.000,,,,56266000.000,,,,102802000.000,,,,130321000.000,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,62569000.000,76263000.000,92694000.000,112418000.000,,,,,,,,,,
DueToRelatedPartiesCurrent,0.000,,,,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,100000.000,415000.000,749000.000,1228000.000,1568000.000,971000.000,1995000.000,2083000.000,2445000.000,1347000.000,2099000.000,2764000.000,3476000.000,1637000.000
InvestmentsFairValueDisclosure,,,,,63773000.000,233495000.000,231362000.000,,,,,,,
Liabilities,,,5999000.000,7351000.000,13543000.000,16515000.000,15966000.000,16379000.000,17078000.000,15099000.000,17331000.000,16691000.000,18142000.000,17072000.000
LiabilitiesAndStockholdersEquity,158226000.000,149285000.000,137679000.000,235155000.000,220337000.000,292040000.000,263293000.000,236971000.000,215443000.000,192135000.000,170897000.000,183623000.000,180385000.000,155435000.000
LiabilitiesCurrent,3292000.000,5015000.000,5647000.000,6234000.000,12301000.000,14702000.000,14099000.000,14440000.000,15132000.000,13222000.000,15523000.000,14952000.000,16476000.000,15481000.000
LongTermInvestments,,,,,8658000.000,38539000.000,34407000.000,34430000.000,33878000.000,50165000.000,42933000.000,49598000.000,45434000.000,40257000.000
OperatingLeasesFutureMinimumPaymentsDue,106000.000,,,,10321000.000,,,,9483000.000,,,,8148000.000,
