,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedInvestmentIncomeReceivable,441000000.000,354000000.000,422000000.000,361000000.000,397000000.000,341000000.000,362000000.000,344000000.000,366000000.000,326000000.000,331000000.000,313000000.000,316000000.000,308000000.000,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,1821000000.000,,,,1857000000.000,,,,1979000000.000,,,,2145000000.000,,,,2220000000.000,,,,2347000000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,394000000.000,537000000.000,436000000.000,358000000.000,0.000,41000000.000,-22000000.000,56000000.000,203000000.000,111000000.000,175000000.000,252000000.000,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,110000000.000,104000000.000,93000000.000,85000000.000,35000000.000,47000000.000,15000000.000,21000000.000,44000000.000,7000000.000,33000000.000,70000000.000,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,-450000000.000,-439000000.000,-464000000.000,-455000000.000,-445000000.000,-433000000.000,248000000.000,244000000.000,239000000.000,234000000.000,391000000.000,384000000.000,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-387000000.000,-177000000.000,92000000.000,-69000000.000,-60000000.000,54000000.000,202000000.000,65000000.000,-12000000.000,-478000000.000,-411000000.000,-319000000.000,-229000000.000,-52000000.000,-174000000.000,-238000000.000,-115000000.000,-287000000.000,-139000000.000,-380000000.000,-23000000.000,148000000.000,105000000.000,-550000000.000,-565000000.000
AdditionalCollateralAggregateFairValue,205000000.000,208000000.000,206000000.000,186000000.000,188000000.000,186000000.000,186000000.000,185000000.000,98000000.000,62000000.000,62000000.000,61000000.000,,,,,,,,,,,,,
AdditionalPaidInCapital,19047000000.000,19052000000.000,19059000000.000,19060000000.000,19939000000.000,19898000000.000,19910000000.000,19652000000.000,19643000000.000,19440000000.000,19248000000.000,19216000000.000,19179000000.000,19121000000.000,19069000000.000,18767000000.000,18604000000.000,18355000000.000,18019000000.000,17883000000.000,17716000000.000,17539000000.000,17339000000.000,17092000000.000,16959000000.000
AmortizationMethodQualifiedAffordableHousingProjectInvestments,,,,,,,,,,,,,,,,,,,,,,,,1013000000.000,
Assets,131756000000.000,130908000000.000,129762000000.000,127050000000.000,128282000000.000,122345000000.000,121798000000.000,121347000000.000,119718000000.000,118707000000.000,116864000000.000,117396000000.000,117933000000.000,118719000000.000,119226000000.000,119679000000.000,122447000000.000,121855000000.000,124789000000.000,126050000000.000,125539000000.000,126212000000.000,125177000000.000,125968000000.000,124545000000.000
AssetsHeldForSalePropertyPlantAndEquipment,,,,33000000.000,,,,20000000.000,,,,,,,,,,,,,,,,,
AuctionMarketPreferredSecuritiesStockSeriesLiquidationValue,,,,,,,,,,,,,,1000000000.000,1000000000.000,1000000000.000,1000000000.000,,,1000000000.000,,,,,
AvailableForSaleSecurities,24702000000.000,23828000000.000,24635000000.000,24471000000.000,27177000000.000,27232000000.000,27603000000.000,27244000000.000,27089000000.000,,,21485000000.000,21615000000.000,21963000000.000,22379000000.000,22580000000.000,22879000000.000,22672000000.000,22714000000.000,22710000000.000,23095000000.000,23494000000.000,23859000000.000,23781000000.000,23521000000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,450000000.000,288000000.000,318000000.000,185000000.000,382000000.000,518000000.000,492000000.000,139000000.000,139000000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,42000000.000,132000000.000,94000000.000,199000000.000,61000000.000,38000000.000,32000000.000,308000000.000,306000000.000
AvailableForSaleSecuritiesAmortizedCost,24745000000.000,23589000000.000,24125000000.000,23957000000.000,26669000000.000,26597000000.000,26740000000.000,26543000000.000,26514000000.000,22002000000.000,21565000000.000,21519000000.000,21523000000.000,21637000000.000,22198000000.000,22296000000.000,22471000000.000,22516000000.000,22490000000.000,22724000000.000,22774000000.000,23014000000.000,23399000000.000,23950000000.000,23688000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,,,26000000.000,42000000.000,40000000.000,57000000.000,45000000.000,33000000.000,26000000.000,23000000.000,16000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,,,42000000.000,132000000.000,94000000.000,199000000.000,61000000.000,38000000.000,32000000.000,308000000.000,306000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,6510000000.000,1734000000.000,2074000000.000,4736000000.000,1381000000.000,1498000000.000,3168000000.000,4567000000.000,8698000000.000,7677000000.000,9465000000.000,8817000000.000,5731000000.000,8811000000.000,6222000000.000,3867000000.000,8485000000.000,6685000000.000,13007000000.000,3918000000.000,2060000000.000,3049000000.000,16193000000.000,15732000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,,,16000000.000,90000000.000,54000000.000,142000000.000,16000000.000,5000000.000,6000000.000,285000000.000,290000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,14824000000.000,6504000000.000,1729000000.000,2069000000.000,4731000000.000,1363000000.000,1428000000.000,3011000000.000,4427000000.000,8398000000.000,7364000000.000,8914000000.000,8104000000.000,1532000000.000,4454000000.000,2358000000.000,2129000000.000,6795000000.000,5150000000.000,11357000000.000,1837000000.000,654000000.000,1897000000.000,15166000000.000,14891000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,6000000.000,6000000.000,5000000.000,5000000.000,5000000.000,18000000.000,70000000.000,157000000.000,140000000.000,300000000.000,313000000.000,551000000.000,713000000.000,4199000000.000,4357000000.000,3864000000.000,1738000000.000,1690000000.000,1535000000.000,1650000000.000,2081000000.000,1406000000.000,1152000000.000,1027000000.000,841000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,,,,,,,,,,,,,,,,,,,808000000.000,719000000.000,614000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,,,,,,,,,,,,,,,,,,836000000.000,720000000.000,618000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,,,,,,,,,,,,,,,,,,463000000.000,581000000.000,676000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,,,,,,,,,,,,,,,,,475000000.000,586000000.000,683000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,,,,,,,,,,,,,,,,,,,255000000.000,237000000.000,224000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,,,,,,,,,,,,,,,,,,,251000000.000,233000000.000,223000000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,,,,,,,,,,,,,,,,,,52000000.000,74000000.000,71000000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,,,,,,,,,,,,,,,,,52000000.000,74000000.000,71000000.000
AvailableForSaleSecuritiesFairValueDisclosure,24702000000.000,23828000000.000,24635000000.000,24471000000.000,27177000000.000,27232000000.000,27603000000.000,27244000000.000,27089000000.000,22001000000.000,21630000000.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,51000000.000,16000000.000,18000000.000,40000000.000,14000000.000,-14000000.000,28000000.000,48000000.000,260000000.000,233000000.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositions,,253.000,229.000,,537.000,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesPledgedAsCollateral,,,,,14400000000.000,14000000000.000,12400000000.000,11800000000.000,14100000000.000,14300000000.000,12200000000.000,12500000000.000,12700000000.000,12700000000.000,12500000000.000,12100000000.000,13100000000.000,12700000000.000,13400000000.000,11900000000.000,11800000000.000,11300000000.000,10900000000.000,11600000000.000,10300000000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses1,,2000000.000,3000000.000,2000000.000,2000000.000,1000000.000,,,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,,,1000000.000,2000000.000,2000000.000,8000000.000,9000000.000,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses1,,51000000.000,16000000.000,18000000.000,40000000.000,14000000.000,,,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,,,14000000.000,28000000.000,48000000.000,260000000.000,233000000.000,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses1,,49000000.000,13000000.000,16000000.000,38000000.000,13000000.000,,,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,,,13000000.000,26000000.000,46000000.000,252000000.000,224000000.000,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,290000000.000,526000000.000,532000000.000,548000000.000,649000000.000,877000000.000,729000000.000,623000000.000,259000000.000,298000000.000,,,,,,,,,,,,,,
AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositions1,,,,,,,,,,,,,936.000,615.000,834.000,827.000,,,,,,,,,
BuildingsAndImprovementsGross,,,,1706000000.000,,,,1727000000.000,,,,1745000000.000,,,,1768000000.000,,,,,,,,,
Capital,,,,15538000000.000,,,,14272000000.000,,,,14200000000.000,,,,15070000000.000,,,,,,,,,
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,0.080,,,,0.080,,,,0.080,,,,0.080,,,,,,,,,
CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,,,,0.100,,,,0.100,,,,0.100,,,,0.100,,,,,,,,,
CapitalToRiskWeightedAssets,,,,0.170,,,,0.154,,,,0.147,,,,0.153,,,,,,,,,
CapitalizedComputerSoftwareGross,,,,279000000.000,,,,303000000.000,,,,393000000.000,,,,440000000.000,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,7320000000.000,7974000000.000,8263000000.000,7245000000.000,7473000000.000,3766000000.000,3930000000.000,5489000000.000,4933000000.000,4280000000.000,3859000000.000,5273000000.000,5196000000.000,4819000000.000,4783000000.000,4004000000.000,6026000000.000,3755000000.000,5008000000.000,5314000000.000,4390000000.000,4237000000.000,4238000000.000,5451000000.000,4374000000.000
CashAndDueFromBanks,2042000000.000,2271000000.000,2000000000.000,2132000000.000,2036000000.000,2000000000.000,1738000000.000,1979000000.000,1796000000.000,2112000000.000,2032000000.000,1661000000.000,2072000000.000,2094000000.000,1770000000.000,1601000000.000,1737000000.000,1661000000.000,1726000000.000,1382000000.000,1708000000.000,1867000000.000,1928000000.000,1853000000.000,1736000000.000
CashCollateralForBorrowedSecurities,,,,,,,,,,14000000.000,,,,,,,,,,,,,,,
CashFlowHedgeDerivativeInstrumentAssetsAtFairValue,22000000.000,29000000.000,,,,,,,,,,,,,,,,,,,,,,,
CashFlowHedgeDerivativeInstrumentLiabilitiesAtFairValue,115000000.000,,,,,,,,,,,,,,,,,,,,,,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,,10.880,,,,,,,,,,,,,,,,,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,48300000.000,,,,,,,,,,,,,,,,,,,,
CollateralAlreadyPostedAggregateFairValue,654000000.000,600000000.000,519000000.000,531000000.000,490000000.000,670000000.000,661000000.000,641000000.000,524000000.000,440000000.000,438000000.000,409000000.000,403000000.000,399000000.000,311000000.000,272000000.000,262000000.000,234000000.000,219000000.000,180000000.000,198000000.000,201000000.000,191000000.000,141000000.000,127000000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
