,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30
AccountsPayableCurrent,9674000.000,5764000.000,5398000.000,5882000.000,6237000.000
AccountsReceivableNetCurrent,23290000.000,23264000.000,26886000.000,25391000.000,24976000.000
AccruedLiabilitiesCurrent,7378000.000,8476000.000,12522000.000,11014000.000,10597000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,16304000.000,16805000.000,17425000.000,18140000.000,18162000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,195000.000,-156000.000,-465000.000,-480000.000,-691000.000
AdditionalPaidInCapital,91698000.000,92354000.000,93018000.000,94043000.000,95133000.000
AllowanceForDoubtfulAccountsReceivableCurrent,557000.000,559000.000,557000.000,319000.000,245000.000
Assets,111883000.000,105106000.000,111915000.000,112937000.000,115484000.000
AssetsCurrent,67151000.000,65255000.000,70585000.000,72667000.000,74846000.000
BusinessAcquisitionContingentConsiderationAtFairValue,,,,,0.000
CapitalLeasesFutureMinimumPaymentsReceivableDueThereafter,,,,,474000.000
CapitalLeasesFutureMinimumPaymentsReceivableInFiveYears,,,,,1522000.000
CapitalLeasesFutureMinimumPaymentsReceivableInFourYears,,,,,3021000.000
CapitalLeasesFutureMinimumPaymentsReceivableInThreeYears,,,,,3781000.000
CapitalLeasesFutureMinimumPaymentsReceivableInTwoYears,,,,,4095000.000
CapitalLeasesFutureMinimumPaymentsReceivableRemainderOfFiscalYear,,,,,2093000.000
CapitalLeasesLessorBalanceSheetNetInvestmentInSalesTypeLeasesCurrent,3944000.000,3999000.000,4109000.000,4214000.000,4162000.000
CapitalLeasesLessorBalanceSheetNetInvestmentInSalesTypeLeasesNoncurrent,11423000.000,11268000.000,11799000.000,11531000.000,10824000.000
CapitalLeasesNetInvestmentInSalesTypeLeases,,,,,14986000.000
CapitalLeasesNetInvestmentInSalesTypeLeasesAllowanceForUncollectibleMinimumLeasePayments,,,,,0.000
CapitalLeasesNetInvestmentInSalesTypeLeasesDeferredIncome,,,,,2246000.000
CapitalLeasesNetInvestmentInSalesTypeLeasesMinimumPaymentsToBeReceived,,,,,17232000.000
CapitalizedComputerSoftwareAccumulatedAmortization,4710000.000,4857000.000,5073000.000,5286000.000,5503000.000
CapitalizedComputerSoftwareNet,2317000.000,2407000.000,2258000.000,2144000.000,1970000.000
CashAndCashEquivalentsAtCarryingValue,20835000.000,18858000.000,23460000.000,25988000.000,27162000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,50000.000,50000.000,50000000.000,50000000.000,50000.000
CommonStockSharesIssued,17889.000,17893.000,17939000.000,18005000.000,18046.000
CommonStockSharesOutstanding,17889.000,17893.000,17939000.000,18005000.000,18046.000
CommonStockValue,179000.000,179000.000,179000.000,180000.000,180000.000
DeferredRevenueCurrent,3779000.000,3849000.000,3704000.000,3804000.000,4306000.000
DeferredRevenueNoncurrent,49000.000,47000.000,73000.000,70000.000,120000.000
DeferredTaxAssetsNetCurrent,4009000.000,4395000.000,4253000.000,4092000.000,3841000.000
DeferredTaxAssetsNetNoncurrent,1739000.000,2495000.000,3994000.000,3740000.000,4442000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,2561000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,698000.000,492000.000,515000.000,549000.000,613000.000
FiniteLivedIntangibleAssetsNet,9087000.000,6097000.000,6075000.000,6039000.000,5977000.000
ForeignCurrencyContractsLiabilityFairValueDisclosure,,,,,77000.000
Goodwill,3911000.000,2451000.000,2451000.000,2451000.000,2451000.000
InventoryFinishedGoods,,,,,3813000.000
InventoryNet,13410000.000,13252000.000,10572000.000,11744000.000,13041000.000
InventoryRawMaterials,,,,,9150000.000
InventoryWorkInProcess,,,,,78000.000
Liabilities,21002000.000,18191000.000,21747000.000,20816000.000,21273000.000
LiabilitiesAndStockholdersEquity,111883000.000,105106000.000,111915000.000,112937000.000,115484000.000
LiabilitiesCurrent,20831000.000,18089000.000,21624000.000,20700000.000,21140000.000
LineOfCreditFacilityAmountOutstanding,,,,,0.000
NoncurrentAssets,,,,,36196000.000
NotionalAmountOfForeignCurrencyCashFlowHedgeDerivatives,,,,,3300000.000
OtherAssetsNoncurrent,1213000.000,1262000.000,1379000.000,1518000.000,1591000.000
OtherLiabilitiesNoncurrent,122000.000,55000.000,50000.000,46000.000,13000.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,1000.000,1000.000,3000000.000,3000000.000,3000.000
PreferredStockSharesIssued,0.000,,,,0.000
PreferredStockSharesOutstanding,0.000,,,,0.000
PreferredStockValue,0.000,,,,
PrepaidExpenseAndOtherAssetsCurrent,1663000.000,1487000.000,1305000.000,1238000.000,1664000.000
PropertyPlantAndEquipmentNet,15042000.000,13871000.000,13374000.000,12847000.000,13383000.000
RestructuringReserve,,,,,217000.000
RetainedEarningsAccumulatedDeficit,-1191000.000,-5462000.000,-2564000.000,-1622000.000,-411000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,,10100000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,1632000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,1494000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,12.510
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,5266000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,2114000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,11.950
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,3264000.000
StockholdersEquity,90881000.000,86915000.000,90168000.000,92121000.000,94211000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,90881000.000,86915000.000,90168000.000,92121000.000,94211000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,0.000
