,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AllocatedShareBasedCompensationExpense,17526.000,129408.000,34313.000,46133.000,21670.000,35552.000,39525.000,9101.000,12751.000
AmortizationOfDebtDiscountPremium,,21086.000,,,,14499.000,,,
AmortizationOfIntangibleAssets,,89285.000,,,,89285.000,89285.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,3686621.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-104616.000,,,,20549.000,,,
CostOfGoodsSold,80450.000,9140.000,70192.000,25289.000,8630.000,29269.000,11007.000,42618.000,42982.000
Depreciation,14518.000,21775.000,23358.000,22427.000,36558.000,29089.000,28628.000,23635.000,-21101.000
DistributedEarnings,,,,,,10589.000,10706.000,10824.000,10823.000
DividendsPreferredStockCash,213760.000,38548.000,61135.000,53054.000,,,,,
DividendsShareBasedCompensation,,,,26832.000,,,,,
EarningsPerShareBasicAndDiluted,-0.120,-0.170,-0.110,-0.100,-0.300,-0.060,-0.190,-0.030,-0.030
GainLossOnDispositionOfAssets,,,,,,,-7377.000,-44128.000,
GoodwillImpairmentLoss,,390659.000,,,,,,,
GoodwillImpairmentLossNetOfTax,,390659.000,,,,,,,
GrossProfit,45460.000,11205.000,42643.000,27332.000,5770.000,17321.000,9033.000,15547.000,-54352.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,,,,,1517859.000,,
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,,,,,84999.000,
IncomeLossFromContinuingOperations,-674430.000,-1284227.000,-738258.000,-661795.000,-1476163.000,-599022.000,-1986843.000,-190465.000,-206590.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-718840.000,-1344251.000,-851191.000,-791929.000,-1538779.000,-644581.000,-2051083.000,-295718.000,8562.000
IncomeTaxExpenseBenefit,,-25.000,-25.000,-25.000,-25.000,-25.000,-25.000,-25.000,-25.000
IncreaseDecreaseInAccountsPayable,,-23080.000,,,,-12516.000,,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,,25.000,,,
IncreaseDecreaseInAccruedLiabilities,,-145158.000,,,,-35363.000,,,
IncreaseDecreaseInDeferredRevenue,,,,,,84964.000,,,
IncreaseDecreaseInInterestPayableNet,,,,,,8877.000,,,
IncreaseDecreaseInInventories,,-119236.000,,,,24889.000,,,
IncreaseDecreaseInInventoriesAndOtherOperatingAssets,,,,,,-124448.000,,,
IncreaseDecreaseInPrepaidExpensesOther,,-7056.000,,,,89434.000,,,
IncreaseDecreaseInReceivables,,-1145.000,,,,-87269.000,,,
InterestExpense,-45399.000,-60096.000,-112935.000,-130135.000,-62790.000,-46811.000,59412.000,61975.000,161068.000
InterestPaid,,39116.000,,,,12557.000,,,
InvestmentIncomeInterest,989.000,72.000,2.000,1.000,174.000,1252.000,2549.000,850.000,0.000
LeaseAndRentalExpense,9228.000,19099.000,19305.000,5280.000,12060.000,15057.000,15057.000,11019.000,
NetCashProvidedByUsedInFinancingActivities,,893539.000,,,,524036.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,893539.000,,,,524036.000,,,
NetCashProvidedByUsedInInvestingActivities,,-10417.000,,,,-1399.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-10417.000,,,,-1399.000,,,
NetCashProvidedByUsedInOperatingActivities,,-987738.000,,,,-502088.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-988000.000,,,,-502000.000,,,
NetIncomeLoss,-718840.000,-1344276.000,-851216.000,-791954.000,-1538804.000,-644606.000,-2051108.000,-295743.000,-362770.000
NetIncomeLossAvailableToCommonStockholdersBasic,-932600.000,-1382824.000,-912351.000,-871840.000,-2862126.000,-655195.000,-2061814.000,-306567.000,-373593.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,-1382824.000,-912351.000,-871840.000,-2862126.000,-655195.000,-2061814.000,-306567.000,
NoncontrollingInterestInNetIncomeLossPreferredUnitHoldersRedeemable,213760.000,38548.000,61135.000,53054.000,1350154.000,10589.000,10706.000,10824.000,10823.000
OperatingExpenses,719890.000,1295432.000,780901.000,689127.000,1481933.000,616343.000,1995876.000,206012.000,-139598.000
OtherOperatingIncomeExpenseNet,-44410.000,-60024.000,-112933.000,-130134.000,-62616.000,-45559.000,-64240.000,-105253.000,-76684.000
