,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,,296568000.000,312303000.000,238863000.000,177806000.000,234032000.000,248473000.000,336796000.000,300829000.000,388005000.000,456830000.000,417546000.000,415921000.000,453339000.000
AccountsReceivableNetCurrent,,714980000.000,777768000.000,703887000.000,612007000.000,689574000.000,718333000.000,958214000.000,833041000.000,924216000.000,993013000.000,966839000.000,952367000.000,941274000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,23063000.000,24880000.000,14140000.000,19991000.000,15244000.000,14885000.000,13691000.000
AccruedLiabilitiesCurrent,,272190000.000,281777000.000,322965000.000,289006000.000,236385000.000,269414000.000,414552000.000,371743000.000,397657000.000,400540000.000,497777000.000,429397000.000,380924000.000
AccruedProfessionalFeesCurrent,,,,,,11864000.000,9606000.000,20312000.000,14303000.000,12454000.000,11549000.000,10010000.000,10621000.000,11300000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,193667000.000,203392000.000,212538000.000,207342000.000,213355000.000,225599000.000,233332000.000,243806000.000,258890000.000,275457000.000,288137000.000,303734000.000,322903000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-26200000.000,-6701000.000,-44657000.000,-83548000.000,-117612000.000,-108707000.000,-134845000.000,-171678000.000,-126848000.000,-177254000.000,-169277000.000,-285113000.000,-244177000.000
AdditionalPaidInCapital,,2107467000.000,2124044000.000,2134951000.000,2141433000.000,2167740000.000,2184156000.000,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,2199286000.000,2216202000.000,2227241000.000,2247504000.000,2258869000.000,2282014000.000,2297414000.000
AllowanceForDoubtfulAccountsReceivable,,,,,8797000.000,,,,19392000.000,,,,17211000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,,12951000.000,12823000.000,12726000.000,8797000.000,8410000.000,10544000.000,12782000.000,19392000.000,18525000.000,16365000.000,19388000.000,17211000.000,18103000.000
Assets,,4774088000.000,5054379000.000,5058722000.000,4955885000.000,4958440000.000,7712103000.000,7861206000.000,7502631000.000,7672907000.000,7514548000.000,7411641000.000,7141986000.000,7132824000.000
AssetsCurrent,,1546957000.000,1842859000.000,1860764000.000,1827618000.000,1887945000.000,1972876000.000,2350480000.000,2004640000.000,2226971000.000,2103497000.000,2090483000.000,1993764000.000,2032163000.000
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,30000000.000,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,189000.000,,,,40000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,173000.000,,,,40000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,0.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,0.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,0.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,16000.000,,,,0.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,0.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,7000.000,,,,2000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,182000.000,,,,38000.000,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,305188000.000,481049000.000,616434000.000,729321000.000,735142000.000,792959000.000,617962000.000,562884000.000,688368000.000,516043000.000,517275000.000,428228000.000,437637000.000
CommonStockParOrStatedValuePerShare,,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,,1300000000.000,1300000000.000,1300000000.000,1300000000.000,1300000000.000,1300000000.000,1300000000.000,1300000000.000,1300000000.000,1300000000.000,1300000000.000,1300000000.000,1300000000.000
CommonStockSharesIssued,,186199035.000,187170919.000,187634080.000,187831389.000,189409474.000,189953618.000,190590496.000,191368727.000,191863546.000,192618113.000,192868939.000,193837437.000,193466488.000
CommonStockSharesOutstanding,,186199035.000,187170919.000,187634080.000,187831389.000,189409474.000,189953618.000,190590496.000,191368727.000,191863546.000,192618113.000,192868939.000,193837437.000,193466488.000
CommonStockValue,,1872000.000,1881000.000,1886000.000,1888000.000,1904000.000,1909000.000,1916000.000,1923000.000,1929000.000,1937000.000,1940000.000,1950000.000,1966000.000
ContractualObligation,16200000.000,,,,,,,,,,,,,
DebtInstrumentCarryingAmount,,2521335000.000,2719100000.000,2716658000.000,2714471000.000,2712236000.000,5461929000.000,5461967000.000,5345399000.000,5342255000.000,5039130000.000,4799375000.000,4646250000.000,4646250000.000
DebtInstrumentUnamortizedDiscountPremiumNet,,-8696000.000,8050000.000,7400000.000,-6746000.000,-6091000.000,5337000.000,5035000.000,4234000.000,3987000.000,3736000.000,3484000.000,5857000.000,4756000.000
DeferredFinanceCostsNet,,,,,,,97698000.000,101430000.000,97514000.000,94255000.000,87539000.000,81905000.000,78383000.000,74076000.000
DeferredIncomeTaxLiabilities,,,,,477706000.000,,,,410791000.000,,,,440962000.000,
DeferredIncomeTaxesAndOtherAssetsCurrent,,49779000.000,51752000.000,62980000.000,51230000.000,45017000.000,49627000.000,72726000.000,,,,,,
DeferredRevenueCurrent,,28138000.000,31100000.000,25109000.000,25888000.000,23932000.000,19860000.000,15883000.000,23811000.000,24994000.000,27980000.000,38858000.000,25859000.000,29517000.000
DeferredTaxAssetsGross,,,,,261915000.000,,,,348708000.000,,,,348855000.000,
DeferredTaxAssetsGrossNoncurrent,,,,,7772000.000,,,,38855000.000,,,,46878000.000,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,51230000.000,,,,,,,,,
DeferredTaxAssetsNet,,,,,195359000.000,,,,247159000.000,,,,288719000.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,3934000.000,,,,3498000.000,,,,4019000.000,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,50500000.000,,,,40424000.000,,,,53009000.000,,,,44000000.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,14400000.000,,,,16100000.000,,,,16200000.000,,,,15800000.000,
DeferredTaxAssetsOther,,,,,37193000.000,,,,35791000.000,,,,30931000.000,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,1700000.000,,,,,,,,,,,,,
DeferredTaxAssetsTaxCreditCarryforwardsForeign,114300000.000,,,,,,,,,,,,12100000.000,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,11100000.000,,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits,,,,,12198000.000,,,,10173000.000,,,,19542000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPostretirementBenefits,,,,,16006000.000,,,,10039000.000,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,15741000.000,,,,14885000.000,,,,17919000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsRestructuringCharges,,,,,3956000.000,,,,9761000.000,,,,9290000.000,
DeferredTaxAssetsValuationAllowance,4800000.000,,,,66556000.000,,,,101549000.000,,,,60136000.000,
DeferredTaxLiabilities,,,,,282347000.000,,,,163632000.000,,,,152243000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,419402000.000,,,,354434000.000,,,,388179000.000,
DeferredTaxLiabilitiesGrossCurrent,,,,,1404000.000,,,,,,,,,
DeferredTaxLiabilitiesNoncurrent,,391293000.000,383462000.000,370711000.000,339945000.000,318214000.000,303093000.000,263374000.000,202487000.000,190941000.000,227060000.000,202429000.000,199121000.000,184504000.000
DeferredTaxLiabilitiesOther,,,,,7670000.000,,,,10360000.000,,,,4110000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,27501000.000,,,,38146000.000,,,,38825000.000,
