,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndNotesReceivableNet,,,,,,1087556.000,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,42144.000,85298.000,153388.000,213154.000,281165.000,385380.000,151672.000,54448.000
AccountsPayableCurrent,,2500.000,2500.000,,200.000,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,,5500.000,0.000,0.000,,,,,,
AccountsPayableRelatedPartiesNoncurrent,,,,,,1508000.000,,,,,,,
AccruedProfessionalFeesCurrent,,,,,,,,40000.000,40000.000,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,2300.000,2581.000,2862.000,3143.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-665949.000,-665949.000,,,,,,,,,,
AdditionalPaidInCapital,,661839.000,661839.000,,661839.000,4957936.000,5007497.000,5059219.000,5110296.000,5129021.000,6512244.000,10107366.000,10366219.000
AdditionalPaidInCapitalCommonStock,661839.000,,,661839.000,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,,,,459795.000,,,,,
AllowanceForDoubtfulOtherReceivablesCurrent,,,,,,,,,463084.000,,,,
AllowanceForNotesAndLoansReceivableNoncurrent,,,,,,,,,,466374.000,469699.000,473024.000,469699.000
Assets,0.000,,,,0.000,4305961.000,3994856.000,3957528.000,3951640.000,4183662.000,4370366.000,6926251.000,6520564.000
AssetsCurrent,0.000,,,,0.000,2489589.000,2693895.000,2307817.000,2330307.000,357977.000,261649.000,1044548.000,337370.000
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,,,,0.000,,
AssetsNoncurrent,0.000,,,,,,,,,,,,
CapitalizedComputerSoftwareAccumulatedAmortization,,,,,,,,,,11528.000,14986.000,18445.000,21903.000
CapitalizedComputerSoftwareGross,,,,,,,,,33430.000,,,,
CapitalizedComputerSoftwareNet,,,,,,,,,,29972.000,26514.000,23055.000,19597.000
CashAndCashEquivalentsAtCarryingValue,,,,2500.000,0.000,101388.000,201353.000,40297.000,64738.000,6922.000,24.000,802769.000,204411.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,6.190,3.660,3.660
ClassOfWarrantOrRightOutstanding,,,,,5000000.000,,,,,,4341000.000,9981000.000,9981000.000
