,2014-09-30
BankOwnedLifeInsuranceIncome,126000.000
ComprehensiveIncomeNetOfTax,800000.000
DefinedContributionPlanCostRecognized,235000.000
EarningsPerShareBasic,0.190
EarningsPerShareDiluted,0.190
FederalDepositInsuranceCorporationPremiumExpense,129000.000
FeesAndCommissionsDepositorAccounts,32000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,198000.000
ForeclosedRealEstateExpense,60000.000
GainLossOnSalesOfLoansNet,472000.000
ImpairedFinancingReceivableInterestIncomeCashBasisMethod,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1211000.000
IncomeTaxExpenseBenefit,402000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,130.000
InformationTechnologyAndDataProcessing,336000.000
InterestAndDividendIncomeOperating,6395000.000
InterestAndFeeIncomeLoansAndLeases,5918000.000
InterestExpense,1097000.000
InterestExpenseBorrowings,337000.000
InterestExpenseDeposits,656000.000
InterestExpenseSubordinatedNotesAndDebentures,104000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,5098000.000
InterestIncomeExpenseNet,5298000.000
InterestIncomeOther,8000.000
InterestIncomeSecuritiesTaxExempt,65000.000
InterestIncomeSecuritiesTaxable,404000.000
LaborAndRelatedExpense,2540000.000
MarketingAndAdvertisingExpense,157000.000
NetIncomeLoss,809000.000
NoninterestExpense,4659000.000
NoninterestExpenseDirectorsFees,75000.000
NoninterestIncome,772000.000
NoninterestIncomeOtherOperatingIncome,57000.000
OccupancyNet,433000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,-2000.000
OtherComprehensiveIncomeLossNetOfTax,-9000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,-11000.000
OtherNoninterestExpense,320000.000
ProfessionalFees,526000.000
ProvisionForLoanAndLeaseLosses,200000.000
ServicingFees,85000.000
TravelAndEntertainmentExpense,83000.000
WeightedAverageNumberOfDilutedSharesOutstanding,4212830.000
WeightedAverageNumberOfSharesOutstandingBasic,4212700.000
