,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,339594.000,,,,329843.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,1479912.000,,,,1659318.000,,,,1089803.000
AmortizationOfFinancingCosts,125833.000,,,,122707.000,,,,125832.000
AssetManagementFees1,23579398.000,23058289.000,23609474.000,18226489.000,17087545.000,21291423.000,19670420.000,15760599.000,13540646.000
AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,,,,,-848264.000,480037.000,537600.000,-72867.000,194270.000
CapitalizedComputerSoftwareImpairments1,,,,,624512.000,,,,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-1937644.000,,,,-11775890.000,,,,-5861333.000
CommonStockDividendsPerShareDeclared,0.300,,,,0.100,,,,0.125
ComprehensiveIncomeNetOfTax,,1166171.000,1476753.000,,-1638923.000,628702.000,,,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,8641130.000,8549626.000,,-14892981.000,2374581.000,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,9807301.000,10026379.000,,-16531904.000,3003283.000,,,
DeferredCompensationArrangementWithIndividualCompensationExpense,,,,,,2152000.000,,,
DeferredIncomeTaxesAndTaxCredits,,,,,-246396.000,,,,1310519.000
DepreciationAmortizationAndAccretionNet,402706.000,417692.000,434146.000,438536.000,417722.000,3158322.000,349475.000,288118.000,315867.000
DepreciationAndAmortizationDiscontinuedOperations,,,,,,136315.000,,,
DepreciationDepletionAndAmortization,331932.000,346920.000,,,346949.000,,,,245094.000
DerivativeGainLossOnDerivativeNet,,,,,,465425.000,-3078357.000,,
DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,,,,,-128112.000,0.000,0.000,24166.000,0.000
DividendsCommonStockCash,1800010.000,,,,579861.000,,,,
DividendsShareBasedCompensationCash,275249.000,,,,134104.000,,,,188186.000
EffectiveIncomeTaxRateContinuingOperations,0.113,,,,0.047,,,,0.106
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,,,,0.350,,,,0.340
EquityMethodInvestmentDividendsOrDistributions,,,,,186902.000,,,,508730.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,,,,2582405.000,0.000,2592751.000,-2656107.000,
FairValueOptionChangesInFairValueGainLoss1,,,,,-10419274.000,0.000,0.000,10419274.000,
FeesAndCommissionsOther,1201124.000,1120621.000,1347133.000,5399142.000,1934422.000,1799676.000,2748115.000,2131622.000,2063277.000
GainLossOnContractTermination,,,,,-4676019.000,,,,
GainLossOnDerivativeInstrumentsNetPretax,,,,,,465425.000,-3078357.000,,
GainLossOnDispositionOfAssets1,,,,,-10419274.000,,,,0.000
GainsLossesOnExtinguishmentOfDebt,,,,,,2000000.000,0.000,,
