,2011-09-30,2011-12-31,2012-12-31,2013-06-30,2013-12-31,2014-06-30
AmortizationOfDebtDiscountPremium,,,,,63263.000,199427.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,-157996.000,,-233839.000
CostOfRevenue,60000.000,60000.000,132993.000,1101848.000,64925.000,1737135.000
CostOfServices,,,66743.000,283039.000,4925.000,15000.000
DebtConversionConvertedInstrumentAmount1,,,,500000.000,,
Depreciation,,,,766.000,,1294.000
EarningsPerShareBasic,,,,,,0.010
EarningsPerShareBasicAndDiluted,0.000,-0.020,-0.010,-0.020,-0.010,
EarningsPerShareDiluted,,,,,,0.010
ForeignCurrencyTransactionGainLossBeforeTax,,,1.000,0.000,0.000,
GainLossOnDerivativeInstrumentsNetPretax,,,-73723.000,-317151.000,-40105.000,-2154038.000
GeneralAndAdministrativeExpense,21193.000,14867.000,69302.000,253610.000,133641.000,74138.000
GrossProfit,-58700.000,-60000.000,-124851.000,-144587.000,323821.000,479891.000
IncomeLossAttributableToNoncontrollingInterest,,,,,,-27996.000
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciple,,,-409579.000,,-857342.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-233525.000,-1055874.000,-409579.000,-1278243.000,,1961505.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxesPaid,,,,0.000,,
IncomeTaxesPaidNet,,,,,,0.000
IncreaseDecreaseInAccountsPayable,,,,,,-438106.000
IncreaseDecreaseInAccountsPayableRelatedParties,,,,10090.000,,-45230.000
IncreaseDecreaseInAccountsPayableTrade,,,,179642.000,,
IncreaseDecreaseInAccountsReceivable,,,,119913.000,,522789.000
IncreaseDecreaseInAccruedInterestReceivableNet,,,,22053.000,,
IncreaseDecreaseInAccruedLiabilities,,,,-9900.000,,-17000.000
IncreaseDecreaseInDeferredPolicyAcquisitionCosts,,,,,,27255.000
IncreaseDecreaseInInterestPayableNet,,,,,,52614.000
IncreaseDecreaseInOtherCurrentAssets,,,,,,1716.000
IncreaseDecreaseInPrepaidExpense,,,,-37851.000,,-1638622.000
InterestExpense,8822.000,15631.000,10130.000,228423.000,75613.000,52615.000
InterestPaidNet,,,,0.000,,0.000
InvestmentIncomeInterest,-45.000,0.000,0.000,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,100000.000,,
NetCashProvidedByUsedInFinancingActivities,,,,141518.000,,1446349.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,141518.000,,1446349.000
NetCashProvidedByUsedInInvestingActivities,,,,-16475.000,,-257545.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,-16475.000,,-257545.000
NetCashProvidedByUsedInOperatingActivities,,,,-283039.000,,-1422643.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,-283039.000,,-1422643.000
NetIncomeLoss,,,,-1202896.000,,1989501.000
NetIncomeLossAttributableToNoncontrollingInterest,,,-44978.000,-75347.000,-25932.000,
NoninterestExpenseDirectorsFees,,93750.000,93750.000,93750.000,7813.000,76803.000
NonoperatingIncomeExpense,8777.000,15631.000,-60785.000,-88728.000,83343.000,-1855196.000
OfficersCompensation,,750000.000,,,,
OperatingExpenses,166048.000,980243.000,345513.000,1222384.000,391897.000,373582.000
OperatingIncomeLoss,-224748.000,-1040243.000,-470364.000,-1366971.000,-68076.000,106309.000
OtherCostOfServices,,,6250.000,0.000,0.000,
OtherNonoperatingExpense,,,2807.000,,8000.000,46800.000
PaymentsToAcquirePropertyPlantAndEquipment,,,,-16475.000,,0.000
PaymentsToDevelopSoftware,,,,,,7545.000
ProceedsFromConvertibleDebt,,,,0.000,,
ProceedsFromIssuanceOfCommonStock,,,,152013.000,,225000.000
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,,,,,,76803.000
ProceedsFromIssuanceOfWarrants,,,,,,485874.000
ProceedsFromRelatedPartyDebt,,,,-10495.000,,475.000
ProceedsFromRepaymentsOfNotesPayable,,,,,,735000.000
ProfessionalFees,39658.000,82454.000,123356.000,208846.000,178135.000,126641.000
ProfitLoss,-233525.000,-1055874.000,-364601.000,-1278243.000,-857342.000,1961505.000
RelatedPartyCosts,,,60000.000,,,
ResearchAndDevelopmentExpense,105197.000,39172.000,0.000,0.000,71930.000,96000.000
RestrictedStockExpense,,,,93750.000,,
Revenues,1300.000,0.000,8142.000,957261.000,388746.000,2217026.000
SalariesAndWages,,,59105.000,66178.000,378.000,0.000
SalariesWagesAndOfficersCompensation,,,0.000,600000.000,0.000,0.000
SalesRevenueNet,1300.000,0.000,8142.000,957261.000,388746.000,2217026.000
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,188177017.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,64703239.000,79632959.000,
WeightedAverageNumberOfSharesOutstandingBasic,,,,,,159613578.000
