,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,3253000.000,6003000.000,6044000.000,4644000.000,5754000.000,8179000.000,12111000.000,8832000.000,12873000.000,16158000.000,18574000.000,12819000.000,17386000.000,24304000.000,21558000.000,17543000.000,23778000.000,29849000.000,25662000.000,28139000.000,29666000.000,34994000.000,35389000.000,30639000.000
AccountsReceivableNet,4229000.000,4808000.000,5592000.000,5710000.000,6210000.000,7100000.000,9351000.000,10373000.000,10949000.000,12911000.000,13790000.000,13978000.000,14387000.000,15371000.000,16833000.000,18554000.000,19407000.000,20475000.000,21478000.000,22425000.000,21702000.000,23302000.000,25223000.000,26555000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,-427000.000,-371000.000,-361000.000,2806000.000,1906000.000,3440000.000,2504000.000,489000.000,1627000.000,-489000.000,-4302000.000,97000.000,-7165000.000,-2350000.000,-13567000.000,-18373000.000,-15669000.000,-1496000.000,-336000.000
AdditionalPaidInCapital,,,,,,,,,,,,,,,,,,,1017394000.000,1016764000.000,1018105000.000,1117045000.000,1293706000.000,1360951000.000
AdditionalPaidInCapitalCommonStock,177906000.000,181364000.000,179919000.000,179076000.000,282669000.000,408834000.000,419643000.000,524843000.000,527977000.000,562511000.000,577039000.000,646844000.000,744248000.000,783518000.000,928242000.000,949467000.000,1010379000.000,1015127000.000,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,700000.000,700000.000,0.000,0.000,19000.000,4000.000,19000.000,14000.000,48000.000,64000.000,100000.000,300000.000,300000.000,100000.000,,,,,,
Assets,531619000.000,580946000.000,624514000.000,657205000.000,709803000.000,803911000.000,1005124000.000,1049003000.000,1149046000.000,1213152000.000,1270281000.000,1312940000.000,1350153000.000,1500990000.000,1629317000.000,1692349000.000,1749742000.000,1824207000.000,1906236000.000,1897946000.000,1902561000.000,2048544000.000,2186156000.000,2251205000.000
AssetsHeldForSaleNotPartOfDisposalGroup,,,,,,,,,,,,,,,,,,,,2996000.000,6617000.000,6617000.000,,1607000.000
AssetsNeededForImmediateSettlementAggregateFairValue,,,,,,500000.000,500000.000,400000.000,,50000.000,,100000.000,400000.000,200000.000,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,,,,,7500000.000,,,,,,
BelowMarketLeaseAccumulatedAmortization,,,,,,,,,,,,,,5875000.000,6565000.000,7242000.000,7916000.000,8397000.000,8536000.000,8514000.000,9304000.000,10132000.000,10450000.000,11443000.000
BelowMarketLeaseGross,,,,,,,,,,,,,,,,,,,19923000.000,19344000.000,23447000.000,25031000.000,30791000.000,31117000.000
BelowMarketLeaseNet,,,,,,,,,,,,,,7586000.000,10180000.000,10246000.000,10090000.000,10712000.000,11387000.000,10830000.000,14143000.000,14899000.000,20341000.000,19674000.000
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,,111890000.000,212510000.000,423908000.000,60544000.000,168241000.000,246958000.000,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationBuildings,,,,,69870000.000,127819000.000,,40601000.000,106688000.000,160057000.000,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,,,4900000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLand,,,,,10770000.000,20062000.000,34991000.000,4460000.000,17936000.000,22824000.000,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedBuildings,,,,,,,,,,,223420000.000,23134000.000,73071000.000,,253708000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLand,,,,,,,,,,,31310000.000,4373000.000,11591000.000,,58225000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,343332000.000,36908000.000,117874000.000,,425007000.000,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,13307000.000,11988000.000,16498000.000,18462000.000,5113000.000,10684000.000,19006000.000,11980000.000,19763000.000,23909000.000,6690000.000,28726000.000,6031000.000,5290000.000,23878000.000,11688000.000,11530000.000,12496000.000,12011000.000,15469000.000,8005000.000,12273000.000,12192000.000,7082000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,,,,,,,,42221072.000,42235676.000,44052248.000,44764377.000,48300314.000,55153982.000,57216577.000,64434852.000,64947384.000,67925438.000,68077112.000,68077333.000,68182802.000,68186375.000,72460009.000,80352304.000,83378593.000
