,2012-10-31,2013-04-30,2013-10-31,2014-01-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-10180.000,,32751.000,
EarningsPerShareBasicAndDiluted,-0.010,-0.000,-0.000,-0.000
GeneralAndAdministrativeExpense,859.000,223.000,1071.000,45682.000
IncomeTaxesPaid,0.000,,,
IncreaseDecreaseInAccountsPayable,,,-100.000,
IncreaseDecreaseInInterestPayableNet,,,575.000,
IncreaseDecreaseInPrepaidExpense,179.000,,,
InterestExpense,,,27498.000,1513.000
InterestPaid,0.000,,,
NetCashProvidedByUsedInFinancingActivities,0.000,,54060.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,,54060.000,
NetCashProvidedByUsedInInvestingActivities,0.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,,
NetCashProvidedByUsedInOperatingActivities,-10180.000,,-21309.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-10180.000,,-21309.000,
NetIncomeLoss,-10359.000,-18674.000,-48707.000,-57506.000
NonoperatingIncomeExpense,0.000,0.000,,
OperatingExpenses,10359.000,18674.000,21209.000,55993.000
ProceedsFromConvertibleDebt,,,50000.000,
ProceedsFromIssuanceOfCommonStock,0.000,,,
ProceedsFromRelatedPartyDebt,0.000,,4060.000,
ProfessionalFees,9500.000,18451.000,20138.000,10311.000
Revenues,0.000,0.000,,
SalesRevenueNet,0.000,0.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,2002000.000,4652000.000,76032000.000,76032837.000
