,2011-09-30,2011-12-31,2012-03-31,2012-06-30
AccruedLiabilitiesAndOtherLiabilities,,,,2353000.000
AccruedLiabilitiesFairValueDisclosure,,,,798000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,4882000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,23000.000,-202000.000,19000.000,-82000.000
AdditionalPaidInCapital,7899000.000,7899000.000,7899000.000,7899000.000
Assets,256024000.000,254140000.000,254829000.000,254395000.000
AssetsFairValueDisclosureRecurring,,,,41124000.000
AvailableForSaleSecurities,,,,41124000.000
AvailableForSaleSecuritiesAmortizedCost,,,,41206000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,17242000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,16299000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,943000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,2000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,1768000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,8000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,7988000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,821000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,824000.000
AvailableForSaleSecuritiesDebtSecuritiesCurrent,38852000.000,42331000.000,39753000.000,41124000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,41124000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,-302000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,-57000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,-302000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,-245000.000
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,220000.000
BankOwnedLifeInsurance,2310000.000,2327000.000,2353000.000,2370000.000
CashAndCashEquivalentsAtCarryingValue,23630000.000,19495000.000,24764000.000,28845000.000
CashAndCashEquivalentsFairValueDisclosure,,,,28845000.000
CashAndDueFromBanks,3869000.000,4131000.000,4162000.000,4064000.000
CashFDICInsuredAmount,,,,250000.000
CommitmentsFairValueDisclosure,,,,0.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,4000000000.000,4000000.000,4000000.000,4000000.000
CommonStockSharesIssued,1971843000.000,1971843.000,1971843.000,1978843.000
CommonStockSharesOutstanding,1971843000.000,1971843.000,1971843.000,1978843.000
CommonStockValue,20000.000,20000.000,20000.000,20000.000
DebtInstrumentFairValue,,,,14769000.000
DebtInstrumentInterestRateStatedPercentage,,,,0.065
DeferredIncomeTaxLiabilities,,,,-278000.000
DeferredTaxAssetsGross,,,,3117000.000
DeferredTaxAssetsLiabilitiesNet,,,,0.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,1342000.000
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,3100000.000
DeferredTaxAssetsOther,,,,0.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,71000.000
DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,,,,33000.000
DeferredTaxAssetsValuationAllowance,,,,-2839000.000
DeferredTaxLiabilitiesOther,,,,-6000.000
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiability,,,,989000.000
Deposits,226048000.000,225004000.000,227324000.000,225413000.000
DepositsFairValueDisclosure,,,,225392000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,4000.000
FairValueConcentrationOfRiskLoansReceivable,,,,3000000.000
FederalHomeLoanBankAdvancesGeneralDebtObligationsDisclosuresCollateralPledged1,,,,97700000.000
FinancingReceivableAllowanceForCreditLosses,,,,3741000.000
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,,,,2853000.000
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,,,,888000.000
FinancingReceivableCollectivelyEvaluatedForImpairment,,,,165906000.000
FinancingReceivableIndividuallyEvaluatedForImpairment,,,,11430000.000
FinancingReceivableRecordedInvestment30To59DaysPastDue,,,,1816000.000
FinancingReceivableRecordedInvestment60To89DaysPastDue,,,,1615000.000
FinancingReceivableRecordedInvestment90DaysPastDueAndStillAccruing,,,,0.000
FinancingReceivableRecordedInvestmentCurrent,,,,165044000.000
FinancingReceivableRecordedInvestmentNonaccrualStatus,,,,8861000.000
FinancingReceivableRecordedInvestmentPastDue,,,,3431000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,426000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,51000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,39000000.000
FiniteLivedIntangibleAssetsGross,,,,516000.000
FiniteLivedIntangibleAssetsNet,,,,90000000.000
IntangibleAssetsNetExcludingGoodwill,129000.000,116000.000,103000.000,90000.000
InterestBearingDepositLiabilities,216462000.000,215188000.000,216352000.000,213741000.000
InterestBearingDepositsInBanks,19761000.000,15364000.000,20602000.000,24781000.000
InterestPayableCurrentAndNoncurrent,,,,727000.000
JuniorSubordinatedDebentureOwedToUnconsolidatedSubsidiaryTrust,5000000.000,5000000.000,5000000.000,5000000.000
Liabilities,241439000.000,240765000.000,243128000.000,241766000.000
LiabilitiesAndStockholdersEquity,256024000.000,254140000.000,254829000.000,254395000.000
LoansAndLeasesReceivableAllowance,4095000.000,4919000.000,3918000.000,3741000.000
LoansAndLeasesReceivableConsumerAllowance,,,,9902000.000
LoansAndLeasesReceivableGrossCarryingAmount,,,,177336000.000
LoansAndLeasesReceivableNetReportedAmount,180511000.000,179418000.000,177855000.000,173595000.000
LoansAndLeasesReceivableRelatedParties,,,,294000.000
LoansReceivableFairValueDisclosure,,,,183066000.000
LongTermDebt,9000000.000,9000000.000,9000000.000,9000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,3000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,0.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,0.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,6000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,0.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,0.000
LongtermDebtWeightedAverageInterestRate,,,,0.037
MinorityInterestOwnershipPercentageByParent,,,,1.000
NoninterestBearingDepositLiabilities,9586000.000,9816000.000,10972000.000,11672000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,2273000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,172000.000
