,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,331000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,2054000.000,3046000.000,,,,2427000.000
AdvertisingRevenue,7320000.000,7271000.000,7003000.000,6616000.000,6460000.000,7417000.000,5622000.000
AllocatedShareBasedCompensationExpense,4000000.000,2.100,3000000.000,3400000.000,3200000.000,2700000.000,2400000.000
AmortizationOfFinancingCosts,,,404000.000,,,,400000.000
AmortizationOfIntangibleAssets,30000.000,40000.000,30000.000,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,443.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-12982000.000,,,,35427000.000
ComprehensiveIncomeNetOfTax,,,27017000.000,26605000.000,20902000.000,24526000.000,33217000.000
CostsAndExpenses,166909000.000,159219000.000,155422000.000,154000000.000,161716000.000,160280000.000,147074000.000
DeferredIncomeTaxExpenseBenefit,,,-2670000.000,,,,472000.000
DefinedContributionPlanCostRecognized,200000.000,,,,,,
Depreciation,35400000.000,36000000.000,34700000.000,34700000.000,36200000.000,36600000.000,38400000.000
DepreciationAndAmortization,35435000.000,36108000.000,34693000.000,34689000.000,36218000.000,36583000.000,38404000.000
DepreciationDepletionAndAmortization,,,34693000.000,,,,38404000.000
EarningsPerShareBasic,3.670,3.310,4.670,4.640,3.650,4.270,5.860
EarningsPerShareDiluted,3.670,3.300,4.650,4.620,3.630,4.240,5.800
EffectiveIncomeTaxRateContinuingOperations,,,,,0.486,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,0.374
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,1200000.000,,1200000.000,,3500000.000
FranchiseCosts,,,,,,,3500000.000
FranchiseRevenue,,3700000.000,,,,,
GainLossOnDispositionOfAssets1,,,,,,,6146000.000
GainLossOnSaleOfPropertyPlantEquipment,,,-408000.000,,,,
GoodwillImpairmentLoss,,,0.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,34826000.000,31295000.000,40338000.000,43191000.000,40620000.000,38958000.000,53034000.000
IncomeTaxExpenseBenefit,13391000.000,11883000.000,13294000.000,16558000.000,19746000.000,14570000.000,19819000.000
IncomeTaxesPaid,,,3624000.000,,,,42000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,2473000.000,,,,-7977000.000
IncreaseDecreaseInAccountsReceivable,,,-4967000.000,,,,-6034000.000
