,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AdvertisingExpense,,,,,,5000.000,,21500.000,18200.000
AllocatedShareBasedCompensationExpense,,,0.000,0.000,,,,15685.000,14100.000
AmortizationOfIntangibleAssets,,,,,,,,,50000.000
AssetImpairmentCharges,,,0.000,0.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,16373.000,,-13089.000,,,,-89744.000,
ConcentrationRiskPercentage1,,,,,,,,0.380,0.480
CostOfServices,197579.000,183219.000,190494.000,232189.000,217114.000,311243.000,119185.000,125312.000,123181.000
DebtConversionConvertedInstrumentSharesIssued1,,,,,,87334934.000,,,
DeferredRevenueAdditions,,,,,,-47553.000,,-71204.000,-75324.000
DeferredRevenuePeriodIncreaseDecrease,,,,,,-135665.000,,-251443.000,-189224.000
Depreciation,,,,6126.000,,6031.000,,6023.000,6000.000
DepreciationAndAmortization,21711.000,22279.000,6208.000,6126.000,6031.000,,,,11718.000
EarningsPerShareBasicAndDiluted,-0.001,-0.001,-0.001,-0.001,-0.001,-0.010,-1.298,-0.070,-0.130
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,-0.340,,,,,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,0.380,,,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,-0.040,,,,,
GoodwillAndIntangibleAssetImpairment,,,,,,1204000.000,,,
GrossProfit,248080.000,218560.000,207150.000,157137.000,163081.000,153528.000,173901.000,128392.000,108871.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-185821.000,-192229.000,-204229.000,-232154.000,-305285.000,-2243470.000,-509482.000,,
IncomeTaxExpenseBenefit,,,,,,1000.000,,,
IncreaseDecreaseInAccountsAndOtherReceivables,,-5763.000,,-16687.000,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,94062.000,,105321.000,,,,95088.000,
IncreaseDecreaseInAccountsReceivable,,4645.000,,2587.000,,,,-401.000,
IncreaseDecreaseInDeferredRevenue,,-76523.000,,-69706.000,,,,-77287.000,
IncreaseDecreaseInInventories,,,,-12240.000,,,,15852.000,
IncreaseDecreaseInPrepaidExpense,,16092.000,,-2049.000,,,,8646.000,
IncreaseDecreaseInUnbilledReceivables,,,,,,,,7848.000,
InterestExpense,,,,,,51647.000,,,
InterestIncomeExpenseNet,,,,,,15000.000,,,
NetCashProvidedByUsedInFinancingActivities,,156196.000,,94101.000,,,,250000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,156196.000,,94101.000,,,,250000.000,
NetCashProvidedByUsedInInvestingActivities,,-1079.000,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-1079.000,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,-138744.000,,-107190.000,,,,-339744.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-138744.000,,-107190.000,,,,-339744.000,
NetIncomeLoss,,-192229.000,-204229.000,-232154.000,-305285.000,-2244470.000,-509482.000,-402872.000,-827837.000
NonoperatingIncomeExpense,,,13807.000,,,,,,
OperatingExpenses,433901.000,410789.000,425186.000,389291.000,468366.000,2345351.000,609047.000,531264.000,936708.000
OperatingIncomeLoss,-185821.000,-192229.000,-218036.000,-232154.000,-305285.000,-2191823.000,-435146.000,,
OperatingLeasesRentExpenseNet,,,,,,6000.000,,500.000,
OtherExpenses,,,,,,,,45000.000,8000.000
OtherNonoperatingIncome,,,13807.000,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,1079.000,,,,,,,
ProceedsFromConvertibleDebt,,,,132771.000,,,,,
ProceedsFromIssuanceOfCommonStock,,,,,,,,250000.000,
ProceedsFromRelatedPartyDebt,,156196.000,,94101.000,,,,,
ProfitLoss,-185821.000,,,,,,,,
RecognitionOfDeferredRevenue,,,,,,-88112.000,,-180239.000,-113900.000
Revenues,,,,,,,,,232052.000
SalesRevenueNet,,,,,,,,,232052.000
SalesRevenueServicesNet,445659.000,401779.000,397644.000,389326.000,380195.000,464771.000,293086.000,253704.000,
SellingGeneralAndAdministrativeExpense,412190.000,388510.000,418978.000,383165.000,462335.000,1135320.000,603110.000,525241.000,924990.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,163447479.000,211020554.000,226878246.000,232250736.000,238150660.000,-694765018.000,5618490.000,6253953.000
