,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccountsPayableAndAccruedLiabilities,577132.000,,,,,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,78189.000,481402.000,461013.000,397022.000,381510.000,413099.000,430481.000,453679.000,675104.000,760010.000,751285.000,789486.000,812566.000,715244.000,766142.000,747391.000,788006.000,716683.000,763329.000
AccountsReceivableNet,1166.000,38.000,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,,,0.000,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,163336.000,168047.000,163487.000,158196.000,164640.000,157568.000,152909.000,140443.000,143337.000,133955.000,130055.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-656418.000,-604835.000,-625960.000,-639259.000,-638429.000,-652150.000,-657160.000,-649942.000,-645924.000,-651914.000,-652793.000,-634514.000,-671413.000,-648411.000,-639315.000,-548338.000,-569047.000,-490641.000,-489991.000
AdditionalPaidInCapital,21938812.000,22699172.000,22946272.000,23068642.000,23068642.000,23068642.000,23524244.000,23677607.000,24246181.000,,,,,28039953.000,28737988.000,28875955.000,28988095.000,29271195.000,29547758.000
AdditionalPaidInCapitalCommonStock,,,,,,,,,,24542815.000,26373776.000,27383815.000,27613104.000,,,,,,
Assets,68572.000,75976.000,54875.000,3765785.000,3209366.000,2573426.000,1778100.000,1027599.000,546008.000,366419.000,189731.000,196228.000,115686.000,108344.000,85872.000,88786.000,110637.000,61832.000,46211.000
AssetsCurrent,66060.000,74075.000,52979.000,3763921.000,3191815.000,2552398.000,1758735.000,1009922.000,530088.000,351253.000,176055.000,183950.000,103822.000,97793.000,76351.000,80651.000,102908.000,55104.000,40123.000
AssetsHeldInTrustCurrent,,,,,,,,,,,32488.000,,,,,,,,
BankOverdrafts,,,,,,,,,,,,,7321.000,23985.000,6175.000,18411.000,22107.000,17796.000,15378.000
Cash,7987.000,10712.000,14787.000,,,,,,,,,,4772.000,22357.000,,,,,
CashAndCashEquivalentsAtCarryingValue,16758.000,29672.000,25652.000,3643543.000,285383.000,755015.000,756166.000,905081.000,407280.000,273847.000,94279.000,90443.000,1997.000,1952.000,1922.000,789.000,802.000,747.000,723.000
CashCashEquivalentsAndShortTermInvestments,,,,,,,,,,,,,,,6476.000,5759.000,21432.000,20151.000,723.000
CashEquivalentsAtCarryingValue,,,,,,,581605.000,752569.000,222457.000,78926.000,61791.000,66296.000,,,,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,,,2930000.000,2178571.000,,,,,,,
CommonStockParOrStatedValuePerShare,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,0.000,0.000,0.000,,,,,,,,,,,,
CommonStockSharesAuthorized,,100000000.000,100000000.000,100000000.000,100000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,,80400606.000,82500606.000,83735606.000,83735606.000,83735606.000,83276717.000,83276717.000,83996717.000,86921717.000,91248384.000,95351955.000,97633955.000,100733955.000,102233955.000,104413955.000,108273479.000,124173479.000,133690145.000
CommonStockSharesOutstanding,,80400606.000,82500606.000,83735606.000,83735606.000,83303606.000,83045177.000,83045177.000,83736177.000,86690177.000,91016844.000,95120415.000,97402415.000,100502415.000,102002415.000,104182415.000,108041939.000,123941939.000,133458605.000
CommonStockSharesSubscriptions,,,,,,,,,,,,,29000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000
