,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2014-06-30
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,280601.000,,,302025.000,,,
AmortizationOfDebtDiscountPremium,,31086.000,69559.000,143570.000,81617.000,48296.000,47731.000,72095.000,
AmortizationOfFinancingCostsAndDiscounts,,,69559.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,1283.000,,,
CashPeriodIncreaseDecrease,,,38843.000,,,,,,
CostOfRevenue,22907.000,25556.000,27168.000,27168.000,26892.000,0.000,0.000,0.000,
CostOfServicesAmortization,,,,27168.000,26892.000,0.000,0.000,0.000,
DebtInstrumentConvertibleBeneficialConversionFeature,,,189524.000,,,10000.000,,,
DepreciationAndAmortization,7699.000,4434.000,2502.000,2502.000,2502.000,0.000,0.000,0.000,
DerivativeGainLossOnDerivativeNet,,,,,,15839.000,29500.000,,
DerivativeInstrumentsLossRecognizedInIncome,,,,,,39542.000,41699.000,58532.000,130028.000
DividendsPreferredStockStock,117542.000,118833.000,471458.000,-117542.000,-117542.000,-114958.000,-117542.000,-118833.000,117002.000
EarningsPerShareBasicAndDiluted,0.000,0.000,-0.010,,,-0.000,0.000,0.000,-0.030
GainsLossesOnExtinguishmentOfDebt,,,,,,0.000,,,
GeneralAndAdministrativeExpense,490899.000,532517.000,318073.000,316127.000,271577.000,167926.000,188897.000,239186.000,
GrossProfit,-15904.000,-19271.000,-21901.000,-24599.000,-25203.000,265.000,377.000,0.000,
ImpairmentOfIntangibleAssetsFinitelived,,,,,,0.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,89473.000,,,131689.000,,,
IncreaseDecreaseInDeposits,,,6754.000,,,0.000,,,
IncreaseDecreaseInDueToOfficersAndStockholdersCurrent,,,,,,0.000,,,
IncreaseDecreaseInOtherDeferredLiability,,,,,,0.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,0.000,,,
InducedConversionOfConvertibleDebtExpense,,,,22500.000,,15839.000,29500.000,0.000,
InterestExpense,19464.000,30305.000,92293.000,62895.000,38914.000,39176.000,50302.000,54696.000,316560.000
InterestExpenseRelatedParty,,,,,,,,,3074.000
InterestPaid,,,33570.000,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,0.000,,,
NetCashProvidedByUsedInFinancingActivities,,,313500.000,,,36848.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,313500.000,,,36848.000,,,
NetCashProvidedByUsedInInvestingActivities,,,,,,0.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,0.000,,,
NetCashProvidedByUsedInOperatingActivities,,,-274657.000,,,-35565.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-274657.000,,,-35565.000,,,
NetIncomeLoss,-580215.000,-656548.000,-555258.000,-612799.000,-448559.000,,,,-698290.000
NetIncomeLossAvailableToCommonStockholdersBasic,-697757.000,-775381.000,-1026716.000,-730341.000,-566101.000,-452548.000,-477663.000,-546354.000,-815292.000
NonoperatingIncomeExpense,-30722.000,-63058.000,-161852.000,,,,,,
OperatingExpenses,533589.000,574219.000,371505.000,359235.000,302825.000,195002.000,191266.000,242198.000,248628.000
OperatingIncomeLoss,-549493.000,-593490.000,-393406.000,-383834.000,-328028.000,-194737.000,-190889.000,-242198.000,-248628.000
OtherCostAndExpenseOperating,26455.000,35739.000,41840.000,36955.000,26805.000,26805.000,0.000,0.000,
OtherDepreciationAndAmortization,,,29670.000,,,0.000,,,
OtherExpenses,,,,228965.000,120531.000,142853.000,169232.000,185323.000,449662.000
PaidInKindInterest,,,3421.000,,,3459.000,,,
PaymentsToDevelopSoftware,,,,,,0.000,,,
ProceedsFromConvertibleDebt,,,,,,10000.000,,,
ProceedsFromIssuanceOfCommonStock,,,45000.000,,,20848.000,,,
ProceedsFromLoans,,,,,,6000.000,,,
ProceedsFromNotesPayable,,,311000.000,,,,,,
ProceedsFromStockOptionsExercised,,,,,,0.000,,,
ProfitLoss,,,,,,-337590.000,-360121.000,427521.000,
RepaymentsOfLongTermCapitalLeaseObligations,,,,,,0.000,,,
RepaymentsOfNotesPayable,,,,,,0.000,,,
ResearchAndDevelopmentExpense,,,,,,,,,37200.000
Revenues,7003.000,6285.000,5267.000,2569.000,1689.000,265.000,377.000,,
SalesRevenueNet,7003.000,6285.000,5267.000,2569.000,1689.000,265.000,377.000,,
SellingExpense,8536.000,1529.000,9090.000,3651.000,1941.000,271.000,2369.000,3012.000,
SellingGeneralAndAdministrativeExpense,,,,,,,,,211428.000
ShareBasedCompensation,,,40000.000,,,40000.000,,,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,,,,64000.000,,,
StockOptionPlanExpense,,,16182.000,,,0.000,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,233436011.000,242450134.000,347213077.000,564744159.000,707326143.000,24583687.000
