,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30
AdvertisingExpense,,,10413.000,,
AllocatedShareBasedCompensationExpense,5000.000,20000.000,119350.000,85825.000,21175.000
AmortizationOfIntangibleAssets,,,11125.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,22037.000,,
ComprehensiveIncomeNetOfTax,-211000.000,-173730.000,-409257.000,-460517.000,-181167.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,-54723.000,1623986.000,-42920.000,33778.000
DebtConversionOriginalDebtAmount1,,,15000.000,,
Depreciation,,,32985.000,,
DepreciationAndAmortization,36613.000,38892.000,44110.000,39367.000,29407.000
DepreciationDepletionAndAmortization,,,44110.000,,
DirectOperatingCosts,110986.000,116238.000,119269.000,111680.000,96678.000
EarningsPerShareBasicAndDiluted,0.000,-0.000,-0.000,-0.000,-0.000
GainLossOnSaleOfPropertyPlantEquipment,,,,,19799.000
GainsLossesOnExtinguishmentOfDebt,,137468.000,-26170.000,40853.000,
GeneralAndAdministrativeExpense,104234.000,108255.000,114116.000,115762.000,98142.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,-2048913.000,-431870.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,32762.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-1182.000,,
InterestExpense,-7402.000,89122.000,23543.000,175848.000,15516.000
MarketableSecuritiesRealizedGainLoss,,,-1620230.000,,
MarketableSecuritiesRealizedGainLossExcludingOtherThanTemporaryImpairments,,,,,-38841.000
NetCashProvidedByUsedInFinancingActivities,,,110000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,110000.000,,
NetCashProvidedByUsedInInvestingActivities,,,-4354.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-4354.000,,
NetCashProvidedByUsedInOperatingActivities,,,-83609.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-83609.000,,
NetIncomeLoss,-128915.000,-119007.000,-2033243.000,-417597.000,-214945.000
NetIncomeLossAttributableToNoncontrollingInterest,-20968.000,-20992.000,-15670.000,-14273.000,-12246.000
NonoperatingIncomeExpense,28370.000,48346.000,-1791443.000,-215595.000,-102227.000
OperatingExpenses,454340.000,484647.000,589454.000,538329.000,407678.000
OperatingIncomeLoss,-157286.000,-188345.000,-257470.000,-216275.000,-124964.000
OperatingLeasesRentExpenseNet,,,32396.000,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-82085.000,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,,,-1620230.000,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,3756.000,-42920.000,-3822.000
PaymentsToAcquirePropertyPlantAndEquipment,,,4354.000,,
ProceedsFromNotesPayable,,,60500.000,,
ProceedsFromRelatedPartyDebt,,,51000.000,,
ProfessionalFees,31859.000,31115.000,45018.000,27306.000,32976.000
ProfitLoss,,-139999.000,-2048913.000,-431870.000,-227191.000
RepaymentsOfNotesPayable,,,1500.000,,
Revenues,297054.000,296302.000,331984.000,322054.000,282714.000
SalariesAndWages,165648.000,170147.000,147591.000,158389.000,129300.000
SalesRevenueNet,297054.000,296302.000,331984.000,322054.000,282714.000
ShareBasedCompensation,,,119350.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,60000000.000
StockIssued1,,,921.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,299738714.000,295258068.000,298685235.000,299286003.000,311696942.000
