,2011-09-30,2011-12-31,2012-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-1478643.000,,
ComprehensiveIncomeNetOfTax,-723770.000,,
CostOfGoodsSold,,,0.000
DepreciationAndAmortization,5360.000,648.000,834.000
DepreciationDepletionAndAmortization,5360.000,,
EarningsPerShareBasic,-0.050,-0.030,-0.020
EarningsPerShareDiluted,-0.050,-0.030,-0.020
EffectOfExchangeRateOnCashAndCashEquivalents,-5416.000,,
GainLossOnDispositionOfAssets,-40025.000,,
GrossProfit,,,0.000
IncomeLossFromContinuingOperations,-381104.000,-284796.000,-226337.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-379604.000,-283296.000,-224837.000
IncomeLossFromContinuingOperationsPerBasicShare,-0.030,-0.020,-0.020
IncomeLossFromContinuingOperationsPerDilutedShare,-0.030,-0.020,-0.020
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,-332740.000,-140769.000,-19225.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,-0.020,-0.010,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,-0.020,-0.010,0.000
IncomeTaxExpenseBenefit,1500.000,1500.000,-1500.000
IncreaseDecreaseInAccountsPayable,-99697.000,,
IncreaseDecreaseInAccountsReceivable,-126604.000,,
IncreaseDecreaseInEmployeeRelatedLiabilities,-53357.000,,
IncreaseDecreaseInIncomeTaxes,1500.000,,
IncreaseDecreaseInOtherAccruedLiabilities,-846945.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-21725.000,,
InterestExpense,,,223.000
InvestmentIncomeInterest,108.000,65.000,45.000
NetCashProvidedByUsedInFinancingActivities,-108.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-108.000,,
NetCashProvidedByUsedInInvestingActivities,68498.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,68498.000,,
NetCashProvidedByUsedInOperatingActivities,-1541617.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1541617.000,,
NetIncomeLoss,-713845.000,-425565.000,-245562.000
OperatingCostsAndExpenses,379712.000,283361.000,224659.000
OperatingIncomeLoss,-379712.000,-283361.000,-224659.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-9925.000,,
ProceedsFromIncomeTaxRefunds,150.000,,
ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,-108.000,,
ProceedsFromSaleOfPropertyPlantAndEquipment,68498.000,,
ProductWarrantyAccrualWarrantiesIssued,-22987.000,,
Revenues,,,0.000
SalesRevenueNet,,,0.000
SellingGeneralAndAdministrativeExpense,374353.000,282713.000,223825.000
WeightedAverageNumberOfDilutedSharesOutstanding,,,13647376.000
WeightedAverageNumberOfSharesOutstandingBasic,,,13647376.000
