,2017-04-29
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,24000.000
AmortizationOfFinancingCostsAndDiscounts,667000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,83565.000
CashAndCashEquivalentsPeriodIncreaseDecrease,1864000.000
CostOfGoodsSold,50518000.000
DeferredIncomeTaxExpenseBenefit,-624000.000
DepreciationAndAmortization,8793000.000
EarningsPerShareBasic,0.190
EarningsPerShareDiluted,0.180
EffectiveIncomeTaxRateContinuingOperations,0.411
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350
GainLossOnSaleOfPropertyPlantEquipment,-2000.000
GrossProfit,115608000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,13630000.000
IncomeTaxExpenseBenefit,5603000.000
IncreaseDecreaseInAccountsPayable,-380000.000
IncreaseDecreaseInAccountsReceivable,6606000.000
IncreaseDecreaseInAccruedLiabilities,2202000.000
IncreaseDecreaseInAccruedTaxesPayable,-941000.000
IncreaseDecreaseInInventories,6942000.000
IncreaseDecreaseInOtherNoncurrentAssetsAndLiabilitiesNet,-3011000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,495000.000
InterestExpense,4945000.000
NetCashProvidedByUsedInFinancingActivities,-700000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-700000.000
NetCashProvidedByUsedInInvestingActivities,-4423000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-4423000.000
NetCashProvidedByUsedInOperatingActivities,6987000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,6987000.000
NetIncomeLoss,8027000.000
NetIncomeLossAvailableToCommonStockholdersBasic,8027000.000
OperatingIncomeLoss,18575000.000
OperatingLeasesRentExpenseContingentRentals,400000.000
OperatingLeasesRentExpenseMinimumRentals,14400000.000
PaymentsToAcquirePropertyPlantAndEquipment,4423000.000
RepaymentsOfLongTermDebt,700000.000
SalesRevenueGoodsNet,166126000.000
SellingGeneralAndAdministrativeExpense,97033000.000
ShareBasedCompensation,24000.000
StockIssuedDuringPeriodSharesShareBasedCompensationGross,0.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,1162342.000
WeightedAverageNumberOfDilutedSharesOutstanding,43680485.000
WeightedAverageNumberOfSharesOutstandingBasic,42518143.000
