,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1043000.000,872000.000,741000.000,719000.000,745000.000,394000.000,113000.000,50000.000,37000.000,32000.000,88000.000,66000.000,56000.000,58000.000,94000.000,44000.000,69000.000,93000.000,138000.000,121000.000,113000.000,68000.000,81000.000
AccountsPayableRelatedPartiesCurrent,966000.000,1068000.000,1267000.000,1292000.000,1152000.000,640000.000,640000.000,680000.000,680000.000,680000.000,680000.000,680000.000,,640000.000,640000.000,640000.000,640000.000,656000.000,,,,640000.000,
AccountsReceivableNetCurrent,514000.000,558000.000,178000.000,220000.000,276000.000,,,,,,,,,,,,,41000.000,0.000,0.000,0.000,0.000,30000.000
AccountsReceivableRelatedParties,,,,,1238000.000,,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,155000.000,121000.000,218000.000,185000.000,,,,,,,,,,,,,,73000.000,49000.000,35000.000,27000.000,29000.000,26000.000
AccruedLiabilitiesFairValueDisclosure,,,,,198000.000,92000.000,86000.000,19000.000,82000.000,60000.000,36000.000,23000.000,91000.000,65000.000,41000.000,32000.000,116000.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,523000.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,37000.000,45000.000,,,,,,,,,,,,,,,,,,,,,
AcquiredFiniteLivedIntangibleAssetAmount,,,,,415000.000,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapital,43119000.000,43393000.000,43653000.000,43985000.000,44132000.000,46543000.000,46790000.000,47237000.000,47401000.000,47432000.000,47611000.000,47685000.000,47875000.000,48115000.000,48401000.000,48686000.000,49347000.000,51340000.000,51597000.000,51924000.000,52229000.000,52458000.000,52702000.000
Assets,18276000.000,18085000.000,10211000.000,9829000.000,9620000.000,301000.000,338000.000,369000.000,426000.000,241000.000,346000.000,187000.000,305000.000,264000.000,310000.000,398000.000,513000.000,162000.000,96000.000,36000.000,56000.000,49000.000,130000.000
AssetsCurrent,3855000.000,3557000.000,3149000.000,2789000.000,2553000.000,300000.000,337000.000,368000.000,424000.000,239000.000,344000.000,185000.000,303000.000,263000.000,309000.000,313000.000,428000.000,120000.000,64000.000,10000.000,35000.000,33000.000,118000.000
AssetsNoncurrent,13444000.000,13423000.000,5965000.000,5949000.000,,,,,,,,,,,,,,,,,,,
BuildingsAndImprovementsGross,,,,,800000.000,,,,,,,,,,,,,,,,,,
Cash,,,,,,,,,,,,,,,,,19000.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,806000.000,801000.000,1141000.000,753000.000,522000.000,74000.000,50000.000,19000.000,21000.000,6000.000,93000.000,24000.000,21000.000,13000.000,16000.000,25000.000,,10000.000,10000.000,8000.000,17000.000,19000.000,5000.000
CashCashEquivalentsAndFederalFundsSold,,,,,,,50000.000,,,,,,,,,,,,,,,,
CashEquivalentsAtCarryingValue,,,,,,,,,,,,,,,,,,0.000,,,,0.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,1500000000.000,1500000000.000,1500000000.000,1500000000.000,1500000000.000,1500000000.000,1500000000.000,1500000000.000,1500000000.000,18000000.000,1800000000.000,1800000000.000,1800000000.000,1800000000.000,1800000000.000,1800000000.000,3900000000.000,3900000000.000,3900000000.000,3900000000.000,3900000000.000,3900000000.000,3900000000.000
CommonStockSharesIssued,1304402033.000,1316376453.000,1333796601.000,1365726245.000,1383147082.000,1383147082.000,1433366223.000,1468893465.000,1487841771.000,1489332999.000,1504338461.000,1510349191.000,1532197689.000,1562431607.000,1597369362.000,1659339307.000,1810629876.000,1995451343.000,2197951343.000,2419527533.000,2639368659.000,2919472132.000,3079260854.000
CommonStockSharesOutstanding,1304402033.000,1316376453.000,1333796601.000,1365726245.000,1383147082.000,1383147082.000,1433366223.000,1468893465.000,1487841771.000,1489332999.000,1504338461.000,1510349191.000,1532197689.000,1562431607.000,1597369362.000,1659339307.000,1810629876.000,1995451343.000,2197951343.000,2025451343.000,2529368659.000,2819472132.000,2979260854.000
CommonStockValue,1304000.000,1316000.000,1334000.000,1366000.000,,,1433000.000,1469000.000,1488000.000,1489000.000,1504000.000,1510000.000,1532000.000,1562000.000,1597000.000,1659000.000,1811000.000,200000.000,213000.000,230000.000,253000.000,282000.000,298000.000
CommonStockholdersEquity,,,,,1383000.000,1383000.000,-567000.000,,,,,,,,,,,,,,,,
ContractualObligation,,,,,,,,,,,,150000.000,186000.000,,,,,,,,,,
ConvertibleNotesPayable,,,,,,,,,,658000.000,,,,,,,,,,,,,
DeferredRevenueCurrent,,,,,,33000.000,66000.000,29000.000,50000.000,37000.000,116000.000,69000.000,73000.000,65000.000,50000.000,100000.000,91000.000,47000.000,67000.000,47000.000,36000.000,20000.000,20000.000
DeferredTaxAssetsCapitalLossCarryforwards,,,,,,,,,,,,,,13231000.000,,,,,,,,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,2176000.000,,,0.000,,,,,,,,,,,,,
DeferredTaxAssetsGross,,,,,,,16641000.000,,,11501000.000,,,,11761000.000,,,,12455000.000,,,,12629000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,7499000.000,,,,7746000.000,,,,8285000.000,,,,8322000.000,
DeferredTaxAssetsOther,,,,,,,,,,,,,,,,,,4000.000,,,,5000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsOther,,,,,,,287000.000,,,0.000,,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,3995000.000,,,4002000.000,,,,4015000.000,,,,4166000.000,,,,4302000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,-16641000.000,,,11501000.000,,,,11761000.000,,,,12455000.000,,,,12629000.000,
DueFromRelatedPartiesCurrent,1395000.000,1366000.000,1245000.000,1248000.000,1238000.000,,,,,,,,,,,,,,,,,,
DueToRelatedPartiesCurrent,,,,,1152000.000,,,,,,,,640000.000,,,,,,650000.000,660000.000,664000.000,,674000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,,4000.000,10000.000,,65000.000,53000.000,43000.000,,171000.000,138000.000,179000.000,156000.000,134000.000,112000.000,89000.000,261000.000,190000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,,,,,,,,205000.000,,,,,,,,,
EquityMethodInvestments,,,,,,,,,,,,,,,,84000.000,84000.000,40000.000,30000.000,24000.000,19000.000,14000.000,10000.000
FiniteLivedContractualRightsGross,,,,,720000.000,,,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,92000.000,,,,,,,,,,,,,,,,,,
FiniteLivedLicenseAgreementsGross,,,,,507000.000,,,,,,,,,,,,,,,,,,
FixturesAndEquipmentGross,,,,,81000.000,,,,,,,,,,,,,,,,,,
Goodwill,12322000.000,12322000.000,5015000.000,5015000.000,5015000.000,,,,,,,,,,,,,,,,,,
IndefiniteLivedContractualRights,538000.000,527000.000,517000.000,507000.000,499000.000,,,,,,,,,,,,,,,,,,
IndefiniteLivedLicenseAgreements,440000.000,434000.000,427000.000,421000.000,,,,,,,,,,,,,,,,,,,
IntangibleAssetsNetExcludingGoodwill,138000.000,134000.000,,,499000.000,,,,,,,,,,,,,,,,,,
InterestPayableCurrentAndNoncurrent,,,,,432000.000,,,,,,,,,,,,,,,,,,
InventoryFinishedGoodsNetOfReserves,,,,,0.000,,,,,,,,,,,,,,,,,,
InventoryNet,584000.000,471000.000,268000.000,295000.000,286000.000,,,,,,,,,,,,,,,,,,
InventoryRawMaterialsNetOfReserves,,,,,286000.000,,,,,,,,,,,,,,,,,,
Liabilities,7497000.000,7192000.000,7357000.000,7327000.000,7226000.000,1197000.000,905000.000,,,,,,,,,,,,,,,,
LiabilitiesAndStockholdersEquity,18276000.000,18085000.000,10211000.000,9829000.000,9620000.000,301000.000,338000.000,369000.000,426000.000,241000.000,346000.000,187000.000,305000.000,264000.000,310000.000,398000.000,513000.000,162000.000,96000.000,36000.000,56000.000,49000.000,130000.000
LiabilitiesCurrent,3232000.000,2927000.000,3092000.000,3062000.000,7226000.000,1159000.000,905000.000,778000.000,849000.000,809000.000,920000.000,838000.000,860000.000,828000.000,825000.000,816000.000,916000.000,869000.000,904000.000,863000.000,840000.000,757000.000,801000.000
LiabilitiesNoncurrent,,,,,,38000.000,,,,,,,,,,,,,,,,,
LiabilitiesOfBusinessTransferredUnderContractualArrangementCurrent,,,,,5131000.000,,,,,,,,,,,,,,,,,,
LiabilitiesOfBusinessTransferredUnderContractualArrangementNoncurrent,,,,,0.000,,,,,,,,,,,,,,,,,,
LineOfCreditFacilityRemainingBorrowingCapacity,,,,,,,,730000.000,675000.000,,612000.000,556000.000,475000.000,,288000.000,220000.000,,,,,,,
LongTermDebtCurrent,2000.000,,,,,,,,,,,,,,,,,,,,,,
MachineryAndEquipmentGross,,,,,550000.000,,,,,,,,,,,,,,,,,,
MinorityInterest,2788000.000,2879000.000,917000.000,801000.000,802000.000,512000.000,,,,,,,,,,,,,,,,,
NotesPayableRelatedPartiesClassifiedCurrent,1066000.000,866000.000,866000.000,866000.000,,,,,,,,,,,,,,,,,,,
NotesPayableRelatedPartiesNoncurrent,4265000.000,4265000.000,4265000.000,4265000.000,,,,,,,,,,,,,,,,,,,
OperatingLossCarryforwards,,,,,,,10183000.000,,,18836000.000,,,,,,,,,,,,,
OtherAssets,,,,,,,,1000.000,1000.000,,1000.000,1000.000,1000.000,,1000.000,1000.000,1000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000
