,2011-01-29,2012-01-28,2013-02-02,2014-02-01,2015-01-31,2016-01-30,2017-01-28
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,4091000.000,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,8045000.000,,,,,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,692000.000,,,,,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,90924000.000,78878000.000,141799000.000,120444000.000,104522000.000,124766000.000,
AdvertisingExpense,,37400000.000,37100000.000,33800000.000,30900000.000,27900000.000,26400000.000
AllocatedShareBasedCompensationExpense,,9286000.000,14253000.000,21210000.000,17783000.000,21119000.000,28040000.000
AmortizationOfFinancingCosts,,472000.000,364000.000,364000.000,352000.000,318000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,80000.000,10000.000,32000.000,0.000,0.000,0.000
BusinessExitCosts,,,11088000.000,,,,
BusinessExitCosts1,,,,-906000.000,-68000.000,98000.000,282000.000
CapitalExpendituresIncurredButNotYetPaid,-2870000.000,6100000.000,4300000.000,10200000.000,6600000.000,6100000.000,9400000.000
CapitalizedComputerSoftwareAmortization,,7800000.000,7400000.000,7000000.000,11100000.000,20100000.000,
CapitalizedComputerSoftwareAmortization1,,,,,,,28100000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,15277000.000,-7002000.000,17473000.000,-20131000.000,-706000.000,14243000.000,6175000.000
CommonStockDividendsPerShareCashPaid,,,,,0.150,0.200,
ComprehensiveIncomeNetOfTax,,,63621000.000,38239000.000,40924000.000,47892000.000,109480000.000
CostOfGoodsSold,1010851000.000,1051998000.000,1118046000.000,1110268000.000,1139024000.000,1100645000.000,1113723000.000
CurrentFederalTaxExpenseBenefit,,6984000.000,7575000.000,13240000.000,8212000.000,7248000.000,34056000.000
CurrentForeignTaxExpenseBenefit,,14693000.000,11674000.000,9463000.000,5457000.000,9809000.000,11473000.000
CurrentIncomeTaxExpenseBenefit,,28139000.000,24479000.000,27074000.000,17360000.000,19332000.000,54056000.000
CurrentStateAndLocalTaxExpenseBenefit,,6462000.000,5230000.000,4371000.000,3691000.000,2275000.000,8527000.000
DeferredFederalIncomeTaxExpenseBenefit,,2957000.000,3045000.000,-1513000.000,5260000.000,9649000.000,-8068000.000
DeferredForeignIncomeTaxExpenseBenefit,,-894000.000,-310000.000,-1308000.000,-1059000.000,-31000.000,380000.000
DeferredIncomeTaxExpenseBenefit,27473000.000,3953000.000,1973000.000,-3552000.000,5627000.000,12166000.000,-9379000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,1890000.000,-762000.000,-731000.000,1426000.000,2548000.000,-1691000.000
DefinedBenefitPlanContributionsByEmployer,,1800000.000,2000000.000,2200000.000,2200000.000,2200000.000,1800000.000
DepreciationAndAmortization,71640000.000,74573000.000,77435000.000,64858000.000,60494000.000,62685000.000,65734000.000
Dividends,,,,,12000000.000,12800000.000,15600000.000
DividendsCommonStockCash,,,,,11500000.000,12200000.000,14800000.000
EarningsPerShareBasic,3.070,3.030,2.630,,,,
EarningsPerShareDiluted,3.030,3.010,2.610,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,3092000.000,-418000.000,-92000.000,-9761000.000,-12806000.000,-6430000.000,6183000.000
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,3092000.000,,,,,,
EffectiveIncomeTaxRateContinuingOperations,,0.294,0.295,0.307,0.288,0.352,0.304
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,3700000.000,5600000.000,8500000.000,7000000.000,8300000.000,11100000.000
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,6800000.000,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,692000.000,532000.000,4941000.000,211000.000,268000.000,1639000.000,1728000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,532000.000,4941000.000,211000.000,268000.000,1639000.000,1728000.000
ForeignCurrencyTransactionGainLossBeforeTax,,0.000,100000.000,500000.000,-500000.000,100000.000,-800000.000
GainOnCashFlowHedgeIneffectiveness,,,,,,300000.000,
GrossProfit,663148000.000,663864000.000,691440000.000,655521000.000,622300000.000,625132000.000,671593000.000
ImpairmentOfLongLivedAssetsHeldForUse,2713000.000,2208000.000,2284000.000,29633000.000,11145000.000,2371000.000,4026000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,51192000.000,36948000.000,36487000.000,47888000.000,46053000.000,90990000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,58125000.000,52747000.000,40061000.000,31987000.000,43329000.000,56023000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,134806000.000,109317000.000,89695000.000,76548000.000,79875000.000,89382000.000,147013000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,83587000.000,77225000.000,63243000.000,,,,
IncomeLossFromContinuingOperationsPerBasicShare,3.090,3.030,2.630,2.350,2.620,2.830,5.510
IncomeLossFromContinuingOperationsPerDilutedShare,3.050,3.010,2.610,2.320,2.590,2.800,5.400
IncomeLossFromDiscontinuedOperationsNetOfTax,-463000.000,0.000,0.000,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,-0.020,0.000,0.000,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,-0.020,0.000,0.000,,,,
IncomeTaxExpenseBenefit,51219000.000,32092000.000,26452000.000,23522000.000,22987000.000,31498000.000,44677000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,-7073000.000,-9044000.000,-7224000.000,-8849000.000,-9744000.000,-10116000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,38261000.000,31393000.000,26792000.000,27956000.000,31284000.000,51455000.000
IncomeTaxReconciliationNondeductibleExpense,,1373000.000,1611000.000,1792000.000,1685000.000,2729000.000,2514000.000
IncomeTaxReconciliationRepatriationOfForeignEarnings,,-870000.000,0.000,0.000,,,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,5330000.000,2904000.000,2366000.000,3326000.000,3052000.000,4443000.000
IncomeTaxReconciliationTaxCreditsForeign,,0.000,-1395000.000,-447000.000,1472000.000,-399000.000,-19000.000
IncomeTaxesPaidNet,-20140000.000,-37257000.000,-10030000.000,-24826000.000,-23598000.000,-13887000.000,-31492000.000
IncreaseDecreaseInAccountsPayable,,-617000.000,63277000.000,73609000.000,6049000.000,-4040000.000,18989000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-13134000.000,,,,,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,2388000.000,-3090000.000,15639000.000,3441000.000,-7341000.000,1845000.000,25109000.000
IncreaseDecreaseInInventories,2476000.000,2760000.000,28828000.000,58941000.000,-21022000.000,-26121000.000,16072000.000
IncreaseDecreaseInOtherDeferredLiability,12349000.000,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,2366000.000,-806000.000,1131000.000,6039000.000,6268000.000,-2318000.000,7561000.000
IncreaseDecreaseInRestrictedCash,,-2351000.000,0.000,0.000,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,209000.000,184000.000,298000.000,243000.000,264000.000,375000.000
InterestExpense,,1656000.000,1008000.000,858000.000,1288000.000,1717000.000,-1953000.000
InterestExpenseDebt,,196000.000,146000.000,120000.000,92000.000,68000.000,
InterestExpenseShortTermBorrowings,,,,,313000.000,789000.000,
InterestIncomeExpenseNonoperatingNet,,-690000.000,-20000.000,265000.000,-168000.000,-698000.000,
InterestIncomeOperating,,,,,,,1558000.000
InterestPaidNet,-1595000.000,-1273000.000,-704000.000,-499000.000,-936000.000,-1399000.000,-1680000.000
InvestmentIncomeInterest,,966000.000,988000.000,1123000.000,,,
LineOfCreditFacilityAverageOutstandingAmount,,0.000,0.000,0.000,9400000.000,28500000.000,39900000.000
LineOfCreditFacilityCommitmentFeeAmount,,881000.000,422000.000,305000.000,447000.000,463000.000,
LineOfCreditFacilityInterestRateDuringPeriod,,0.036,0.040,0.038,0.032,0.027,0.024
LineOfCreditFacilityMaximumAmountOutstandingDuringPeriod,,200000.000,1100000.000,10400000.000,40900000.000,67500000.000,95800000.000
NetCashProvidedByUsedInFinancingActivities,-78008000.000,-85028000.000,-82257000.000,-64140000.000,-87603000.000,-131353000.000,-155048000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-78008000.000,-85028000.000,-82257000.000,-64140000.000,-87603000.000,-131353000.000,-155048000.000
NetCashProvidedByUsedInInvestingActivities,-84318000.000,-77659000.000,-105220000.000,-119700000.000,-61707000.000,-30624000.000,-44252000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-84318000.000,-77659000.000,-105220000.000,-119700000.000,-61707000.000,-30624000.000,-44252000.000
NetCashProvidedByUsedInOperatingActivities,174511000.000,156103000.000,205042000.000,173470000.000,161410000.000,182650000.000,199292000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,174511000.000,156103000.000,205042000.000,173470000.000,161410000.000,182650000.000,199292000.000
NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfChangeOnDilutedEarningsPerShare,,,0.030,,,,
NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfChangeOnIncomeFromContinuingOperations,,,500000.000,,,,
NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfChangeOnNetIncome,,,500000.000,,,,
OperatingIncomeLoss,136336000.000,110007000.000,89715000.000,76283000.000,80043000.000,90080000.000,147408000.000
OperatingLeasesIncomeStatementSubleaseRevenue,,-106000.000,-369000.000,-1138000.000,-2967000.000,-2766000.000,-2275000.000
OperatingLeasesRentExpenseContingentRentals,,1059000.000,1270000.000,943000.000,797000.000,751000.000,1367000.000
OperatingLeasesRentExpenseMinimumRentals,,162761000.000,166022000.000,168112000.000,164510000.000,159641000.000,157647000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,5596000.000,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,378000.000,-14787000.000,-15964000.000,-10444000.000,6161000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,76753000.000,,,,,
OtherNoncashExpense,,3683000.000,1687000.000,6891000.000,2208000.000,1216000.000,819000.000
OtherNoncashIncome,16623000.000,,,,,,
OtherTaxExpenseBenefit,,-1200000.000,-1064000.000,696000.000,-466000.000,-114000.000,-1965000.000
PaymentsForLoans,,0.000,,,,,
PaymentsForProceedsFromLifeInsurancePolicies,373000.000,246000.000,38000.000,-406000.000,-5000.000,379000.000,368000.000
