,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccruedLiabilitiesFairValueDisclosure,,,,,,980000.000,,,,1049000.000,,,,,,,,324000.000,359000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,5640000.000,,,,6012000.000,,,,6781000.000,,,,7174000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,1096000.000,,1093000.000,1011000.000,995000.000,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1469730.000,-733425.000,-1050209.000,-1313000.000,-914000.000,-1171000.000,-1221000.000,-2128000.000,-1981000.000,-2038000.000,-1713000.000,-1398000.000,-1405000.000,-1138000.000,-625000.000,-897000.000,-614000.000,-716000.000,-611000.000
AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxAvailableforsaleDebtSecurities,,,,,,,,,,-921000.000,900000.000,863000.000,817000.000,911000.000,458000.000,,372000.000,373000.000,346000.000
AdvancesFromFederalHomeLoanBanks,59000000.000,59500000.000,60000000.000,57000000.000,61000000.000,64000000.000,70500000.000,62000000.000,62000000.000,69000000.000,62000000.000,69000000.000,70000000.000,80000000.000,74000000.000,80000000.000,62000000.000,91000000.000,72000000.000
Assets,462040765.000,444414271.000,427520822.000,437642000.000,441961000.000,438221000.000,441836000.000,444345000.000,441203000.000,447384000.000,453026000.000,464968000.000,464433000.000,476833000.000,492317000.000,505647000.000,481923000.000,502810000.000,479031000.000
AssetsFairValueDisclosure,,,,,7346000.000,,3668000.000,4671000.000,2425000.000,,,,,,,,,,
AssetsHeldInTrust,,,,,18000000.000,18000000.000,18000000.000,18000000.000,18000000.000,18000000.000,18000000.000,18000000.000,18000000.000,18000000.000,18000000.000,18000000.000,18000000.000,18000000.000,18000000.000
AvailableForSaleSecurities,63803881.000,62502836.000,49268367.000,43380000.000,48139000.000,44849000.000,42183000.000,37639000.000,40649000.000,39822000.000,39650000.000,39279000.000,35530000.000,35269000.000,35287000.000,33409000.000,32946000.000,32035000.000,31514000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,273000.000,277000.000,400000.000,461000.000,244000.000,374000.000,309000.000,426000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,2457000.000,2473000.000,2178000.000,1438000.000,1645000.000,1333000.000,1427000.000,1381000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,49567000.000,46612000.000,43994000.000,40960000.000,43743000.000,43006000.000,42327000.000,41463000.000,37726000.000,37047000.000,36264000.000,34810000.000,33905000.000,33153000.000,32469000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,1957000.000,2463000.000,2178000.000,1404000.000,1251000.000,1247000.000,1236000.000,1359000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,2457000.000,2473000.000,2178000.000,1438000.000,1645000.000,1333000.000,1427000.000,1381000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,1385000.000,1479000.000,11749000.000,29979000.000,28448000.000,31779000.000,31690000.000,27584000.000,26830000.000,17600000.000,17598000.000,24774000.000,16942000.000,19228000.000,15866000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,500000.000,10000.000,,34000.000,394000.000,86000.000,191000.000,22000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,,10102000.000,28226000.000,27133000.000,30342000.000,30034000.000,20174000.000,5451000.000,,15597000.000,22773000.000,14474000.000,16896000.000,10168000.000
