,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,-815000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,5657000.000,,,,5400000.000,,,,11073000.000,,,,1055000.000,,,,674000.000,,,,4885000.000,
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,,,,,,,,,,,,,,,,144755000.000,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,3164000.000,,,,4243000.000,,,,6728000.000,,,,6732000.000,,,,6655000.000,,,,6544000.000,,,,5931000.000,
AllocatedShareBasedCompensationExpense,,,,,,,,,6700000.000,,,,6700000.000,,,,7000000.000,,,,7000000.000,,,,6000000.000,7000000.000
AmortizationOfFinancingCostsAndDiscounts,2127000.000,,,,2340000.000,,,,2435000.000,,,,5360000.000,,,,1999000.000,,,,21369000.000,,,,7605000.000,
AssetRetirementObligationAccretionExpense,,,,,1907000.000,,,,-3253000.000,,,,-3096000.000,,,,9192000.000,,,,3579000.000,,,,3505000.000,
AssetRetirementObligationLiabilitiesIncurred,,,,,1342000.000,,,,3292000.000,,,,5082000.000,,,,5067000.000,,,,443000.000,,,,690000.000,
AssetRetirementObligationLiabilitiesSettled,,,,,2983000.000,,,,3112000.000,,,,1193000.000,,,,1461000.000,,,,3406000.000,,,,766000.000,
AssetRetirementObligationRevisionOfEstimate,,,,,-3195000.000,,,,,,,,20594000.000,,,,2597000.000,,,,-130000.000,,,,805000.000,
CapitalExpendituresIncurredButNotYetPaid,97274000.000,,,,121969000.000,,,,109312000.000,,,,210133000.000,,,,198717000.000,,,,79356000.000,,,,106905000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-13926000.000,,,,-5986000.000,,,,,,,,,,,,,,,,,,,,,
CashFlowHedgeGainLossReclassifiedToEarningsNet,,,,,,,,,-211000.000,-437000.000,,,,,,,,,,,,,,,,
