,2011-09-30,2012-03-31,2013-03-31,2013-09-30
AdjustmentsToAdditionalPaidInCapitalCounterpartyDefaultSubsequentPeriodChangesEffectOnEquity,,,8528.000,
AllocatedShareBasedCompensationExpenseNetOfTax,,,87501.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,133336.000,,
CostsAndExpensesRelatedParty,,,-370526.000,
DebtorReorganizationItemsGainLossOnSettlementOfOtherClaimsNet1,,,185309.000,
Depreciation,1920.000,4944.000,,
EarningsPerShareBasic,-0.020,0.000,,
EarningsPerShareBasicAndDiluted,,,-0.002,-0.010
EarningsPerShareDiluted,-0.020,0.000,,
EffectOfExchangeRateOnCashAndCashEquivalents,,1084.000,,
ExtraordinaryItemGainOrLossNetOfTaxAttributableToNoncontrollingInterest,,,-8528.000,
ForeignCurrencyTransactionGainLossUnrealized,,4494.000,,
GainLossOnSaleOfPropertyPlantEquipment,,,-24808.000,
GainsLossesOnRestructuringOfDebt,,230126.000,,
GeneralAndAdministrativeExpense,309127.000,337540.000,150450.000,197455.000
IncomeLossAttributableToNoncontrollingInterest,,277837.000,,
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciple,,-348904.000,,
IncomeLossFromEquityMethodInvestments,-106836.000,,,
IncreaseDecreaseInAccountsPayable,,-223393.000,22290.000,
IncreaseDecreaseInAccountsReceivable,,-355689.000,82236.000,
IncreaseDecreaseInDueFromRelatedParties,,,32895.000,
IncreaseDecreaseInEmployeeRelatedLiabilities,,90000.000,90000.000,
IncreaseDecreaseInOtherCurrentAssets,,,44726.000,
InterestExpense,18675.000,,,
InvestmentIncomeInterest,19952.000,16487.000,,
MarketingExpense,,,,1050.000
NetCashProvidedByUsedInFinancingActivities,,-383269.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-383269.000,,
NetCashProvidedByUsedInOperatingActivities,,516605.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,516605.000,,
NetIncomeLoss,-417011.000,-87716.000,-117555.000,-588523.000
NetIncomeLossAttributableToNoncontrollingInterest,51876.000,-31062.000,,
NoninterestExpenseDirectorsFees,,,90000.000,
OperatingExpenses,531435.000,410222.000,150450.000,588523.000
OperatingIncomeLoss,-259576.000,-365391.000,-117555.000,-588523.000
ProceedsFromDivestitureOfInterestInJointVenture,,,256890.000,
ProceedsFromIssuanceOfCommonStock,,285000.000,,
ProceedsFromOtherDebt,,-838531.000,,
ProceedsFromRelatedPartyDebt,,,398615.000,
ProfitLoss,-365135.000,-118778.000,-117555.000,-588523.000
ProvisionForLoanAndLeaseLosses,,67738.000,,376771.000
ResearchAndDevelopmentExpense,220388.000,,,13247.000
RevenueFromGrants,279298.000,,,
Revenues,271859.000,44831.000,32895.000,
SalesRevenueNet,271859.000,44831.000,32895.000,
SalesRevenueServicesNet,-7439.000,44831.000,32895.000,
ShareBasedCompensation,,,7500.000,
ShareBasedGoodsAndNonemployeeServicesTransactionCashFlowEffects,,36000.000,,
ShareBasedGoodsAndNonemployeeServicesTransactionExpense,,,87501.000,
StockIssuedDuringPeriodValueOther,,36000.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,19012899.000,28215562.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,56948956.000,85115242.000
WeightedAverageNumberOfSharesIssuedBasic,19012899.000,22215562.000,,
