,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2014-09-30,2015-03-31,2016-12-31,2017-03-31
AccountsPayableCurrent,374112.000,,452818.000,114847.000,125690.000,157912.000,137629.000,169489.000,167311.000,197195.000,172924.000,172924.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,172924.000,172924.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,56185.000,,,,,,,,,
AccountsReceivableNetCurrent,122173.000,,65233.000,41455.000,156795.000,32967.000,19256.000,33200.000,13500.000,214500.000,,
AccruedLiabilities,1138481.000,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,1040287.000,1088764.000,1340934.000,1457971.000,1091589.000,1199990.000,1694828.000,1768123.000,134941.000,134941.000
AccruedLiabilitiesCurrentAndNoncurrent,,,1040286.000,,,,,,,,,
AccruedProfessionalFeesCurrent,,,95176.000,,,,,,,,,
AccruedSalariesCurrent,,,687656.000,,,,,,,,,
AccumulatedAmortizationDeferredFinanceCosts,5886159.000,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,123798.000,,72199.000,78082.000,78082.000,-97809.000,106345.000,-114749.000,147898.000,164698.000,0.000,0.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-9098331.000,,,,,,,,,,,
AdditionalPaidInCapital,12641004.000,,13099847.000,13099847.000,13099847.000,13167807.000,13680620.000,13750620.000,13855574.000,23558186.000,13526836.000,13314347.000
Assets,6419901.000,,5369651.000,5104643.000,4623486.000,4083902.000,3575119.000,3176643.000,1503618.000,15936956.000,758858.000,758859.000
AssetsCurrent,407444.000,,182324.000,370909.000,270171.000,146343.000,53315.000,70462.000,22813.000,222807.000,6263.000,6263.000
Capital,,,,2000000.000,2000000.000,2000000.000,,2900000.000,,,,
Cash,15101.000,11719.000,,0.000,0.000,300.000,,300.000,2000.000,2100.000,63.000,63.000
CashAndCashEquivalentsAtCarryingValue,,,2072.000,-26337.000,300.000,2072.000,300.000,300.000,2012.000,2107.000,63.000,63.000
CommonStockAdditionalSeriesParOrStatedValuePerShare,0.001,,,,,,,,,,,
CommonStockAdditionalSeriesSharesAuthorized,200000000.000,,,,,,,,,,,
CommonStockAdditionalSeriesSharesIssued,16865.000,,,,,,,,,,,
CommonStockAdditionalSeriesSharesOutstanding,6282275.000,,,,,,,,,,,
CommonStockAdditionalSeriesValue,16864447.000,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,0.000,,,,,,,,,
CommonStockSharesAuthorized,,,100000000.000,150000000.000,150000000.000,150000000.000,100000000.000,100000000.000,100000000.000,1000000000.000,1950000000.000,1950000000.000
CommonStockSharesIssued,1.000,,98580428.000,99734182.000,98580428.000,98580428.000,103212682.000,108212682.000,110592793.000,862476893.000,1170535262.000,1411911416.000
CommonStockSharesOutstanding,2724.000,,98580428.000,98580428.000,98580428.000,98580428.000,98580428.000,103212682.000,110592793.000,862476893.000,1170535262.000,1411911416.000
CommonStockValue,,,98580.000,99734.000,98580.000,102234.000,103213.000,108213.000,110593.000,862477.000,925520.000,1411911.000
ConvertibleNotesPayableCurrent,,,,,,,,,,,,25948.000
ConvertiblePreferredStockSharesIssuedUponConversion,,,,,,,,,2537164.000,2537164.000,2525664.000,2525664.000
DeferredRevenue,,,,,176303.000,27091.000,,63942.000,56757.000,230782.000,,
DeferredRevenueAndCreditsCurrent,,,0.000,,,,68158.000,,,,,
DeferredTaxAssetsNetCurrent,,,0.000,,,,,,,,,
DeferredTaxAssetsNetNoncurrent,,,0.000,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,1235100.000,,,,,,,,,
DeferredTaxAssetsOther,,,24300.000,,,,,,,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,-31000.000,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,256500.000,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,1800.000,,,,,,,,,
DeferredTaxAssetsValuationAllowanceCurrent,,,-421200.000,,,,,,,,,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,1204100.000,,,,,,,,,
Deposits,2500.000,,,,,,,,,,,
DepositsAssetsNoncurrent,,,7000.000,157.000,4500.000,4500.000,4500.000,4500.000,6050.000,4500.000,,
DueFromAffiliateCurrent,,,1943.000,,,,2221.000,,,,,
DueToOfficersOrStockholdersNoncurrent,,,,,,,,,,746060.000,342852.000,342852.000
DueToRelatedPartiesCurrent,,,,99337.000,99337.000,99337.000,,,,,,
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,9823901.000,20687.000,20687.000
EmployeeRelatedLiabilitiesCurrent,,,,,,,,,,,92201.000,92201.000
EmployeeRelatedLiabilitiesCurrentAndNoncurrent,,,450225.000,,,,,,,,,
FiniteLivedComputerSoftwareGross,,,8015374.000,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,2943655.000,3350875.000,3758094.000,3758094.000,4572532.000,-4979751.000,6575700.000,7324291.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,0.000,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,109547.000,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,1647863.000,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,1647863.000,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,1647863.000,,,,,,,,,
FiniteLivedIntangibleAssetsGross,,,,8015374.000,8015374.000,8015374.000,,8015374.000,8015374.000,8015659.000,,
FiniteLivedIntangibleAssetsNet,,,5053136.000,4674241.000,4257281.000,4257281.000,,3035623.000,1439674.000,691368.000,,
Goodwill,,,,,,,,,,15000000.000,,
IntangibleAssetsNetExcludingGoodwill,,,5071719.000,4674241.000,4257280.000,3850061.000,3442842.000,3035623.000,1439674.000,691368.000,752595.000,
InterestPayableCurrent,,,115382.000,,,,,,,,,
InterestPayableCurrentAndNoncurrent,,,30235.000,,30235.000,,,,,,,
InventoryGross,63076.000,,,,,,,,,,,
InventoryNet,,,63076.000,70316.000,63076.000,63076.000,31538.000,31538.000,6200.000,6200.000,6200.000,6200.000
Liabilities,,,2743777.000,2882485.000,3199837.000,3205365.000,2784464.000,2906414.000,3436075.000,12901945.000,801480.000,789553.000
LiabilitiesAndStockholdersEquity,,,5369651.000,5104643.000,4623486.000,4083902.000,3575119.000,3176643.000,1503618.000,15936956.000,758858.000,758859.000
LiabilitiesCurrent,2130810.000,,2275008.000,2148911.000,2422058.000,2422105.000,2021876.000,2157921.000,2663239.000,12155885.000,458628.000,446701.000
LiabilitiesNoncurrent,2836430.000,,,,,,,,,,,
LineOfCreditFacilityFairValueOfAmountOutstanding,,,,,777779.000,783260.000,,748493.000,,,,
LoansPayableCurrent,7802.000,,,,,,,,,,,
LongTermNotesPayable,,,,,,,,,,,37875.000,25948.000
MarketableSecuritiesCurrent,,,,,,,,,,,,752596.000
