,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndNotesReceivableNet,874000.000,870000.000,,,,,,,,,,
AccountsPayableCurrent,1539000.000,1141000.000,882000.000,740000.000,1194000.000,900000.000,435000.000,312000.000,435000.000,529000.000,1006000.000,959000.000
AccountsReceivableGross,932000.000,925000.000,555000.000,472000.000,433000.000,171000.000,121000.000,,,,,
AccountsReceivableGrossCurrent,,,,,,,,101000.000,48000.000,122000.000,68000.000,103000.000
AccountsReceivableNetCurrent,874000.000,870000.000,470000.000,354000.000,283000.000,55000.000,40000.000,11000.000,22000.000,106000.000,30000.000,87000.000
AccruedLiabilitiesCurrent,5918000.000,7360000.000,7674000.000,6159000.000,5574000.000,3658000.000,3068000.000,2298000.000,1518000.000,1363000.000,1160000.000,733000.000
AccruedProfessionalFeesCurrent,596000.000,503000.000,634000.000,714000.000,686000.000,730000.000,454000.000,654000.000,425000.000,445000.000,617000.000,433000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1536000.000,1700000.000,1771000.000,1945000.000,2077000.000,2174000.000,2251000.000,2273000.000,1536000.000,1867000.000,1820000.000,1839000.000
AdditionalPaidInCapital,246670000.000,247832000.000,249156000.000,250705000.000,251624000.000,252511000.000,253250000.000,253535000.000,253763000.000,253863000.000,254884000.000,255060000.000
AllowanceForDoubtfulAccountsReceivable,,0.000,41000.000,75000.000,114000.000,95000.000,59000.000,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,62000.000,12000.000,16000.000,16000.000,9000.000
Assets,82516000.000,72457000.000,59500000.000,47934000.000,38383000.000,28764000.000,21782000.000,17717000.000,13512000.000,11016000.000,9198000.000,6138000.000
AssetsCurrent,81164000.000,71218000.000,58314000.000,46789000.000,37332000.000,28189000.000,21381000.000,17400000.000,13417000.000,10860000.000,9049000.000,6008000.000
CapitalLeaseObligationsCurrent,,,,2000.000,2000.000,2000.000,,,,,,
CapitalLeasedAssetsGross,,,,8000.000,8000.000,8000.000,8000.000,8000.000,8000.000,8000.000,0.000,
CapitalUnitsAuthorized,,,145000000.000,,,,,14500000.000,14500000.000,14500000.000,,14500000.000
CashAndCashEquivalentsAtCarryingValue,71667000.000,61190000.000,51191000.000,40016000.000,32819000.000,24439000.000,19590000.000,15632000.000,12254000.000,9662000.000,8293000.000,5365000.000
CommonStockParOrStatedValuePerShare,,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
