,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,180410000.000,,,,191895000.000,,,,205458000.000,,,,218073000.000,,,,230510000.000,,,,239319000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,,,,28600000.000,27800000.000,26900000.000,25900000.000,24900000.000,24100000.000,23000000.000,22000000.000,-21000000.000,-19300000.000,-17500000.000,-15800000.000,-14900000.000,-14200000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-11623000.000,3674000.000,19606000.000,3121000.000,1537000.000,3654000.000,7248000.000,3395000.000,5709000.000,-36088000.000,-52226000.000,-43731000.000,-38497000.000,-30557000.000,-34365000.000,-42484000.000,-29652000.000,-41193000.000,-28580000.000,-45394000.000,-21573000.000,-12164000.000,-17075000.000,-45798000.000,-43005000.000
AdditionalPaidInCapital,260297000.000,263940000.000,264750000.000,266026000.000,282388000.000,283023000.000,284089000.000,285905000.000,342233000.000,342359000.000,343759000.000,349680000.000,352402000.000,353196000.000,354251000.000,356244000.000,358583000.000,359533000.000,360494000.000,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,,,,,361467000.000,363979000.000,364516000.000,365553000.000,366563000.000,365951000.000
Assets,9514462000.000,9698451000.000,9705921000.000,9727007000.000,9931593000.000,9890846000.000,9872159000.000,9828667000.000,11850515000.000,11863312000.000,11805197000.000,11790383000.000,12057054000.000,12119996000.000,12096316000.000,12250633000.000,12179164000.000,12182448000.000,12390276000.000,12678896000.000,12775196000.000,13030349000.000,13161538000.000,13352333000.000,13490361000.000
AssetsHeldForSaleNotPartOfDisposalGroup,,,,,,,,,,,,,,,,,,,,,,,,5743000.000,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,,2352013000.000,,2427983000.000,2346550000.000,2339562000.000,2326607000.000,2337422000.000,2372720000.000,2366168000.000,2372755000.000
AvailableForSaleSecurities,2309704000.000,2399042000.000,2476905000.000,2468993000.000,2595664000.000,2592807000.000,2724446000.000,2657745000.000,3546083000.000,3511683000.000,3372101000.000,2194154000.000,2382441000.000,2376431000.000,2363895000.000,2374567000.000,2381459000.000,2446383000.000,2382822000.000,2345422000.000,2368120000.000,2388306000.000,2410947000.000,2356682000.000,2365554000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,,31231000.000,41700000.000,20164000.000,43934000.000,52042000.000,40078000.000,12124000.000,11108000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,,12831000.000,5428000.000,14304000.000,2421000.000,1158000.000,1851000.000,21610000.000,18309000.000
AvailableForSaleSecuritiesAmortizedCost,,2342853000.000,2396124000.000,2395263000.000,2526085000.000,2521388000.000,2648786000.000,2584976000.000,3471284000.000,3509146000.000,3397840000.000,2189005000.000,2370833000.000,2353864000.000,2349631000.000,,2340467000.000,2427983000.000,2346550000.000,2339562000.000,2326607000.000,2337422000.000,2372720000.000,2366168000.000,2372755000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,188751000.000,153247000.000,,216903000.000,232740000.000,381607000.000,407078000.000,389757000.000,369444000.000,271029000.000,104057000.000,70137000.000,90308000.000,83488000.000,61738000.000,58712000.000,32638000.000,23380000.000,16997000.000,3640000.000,3127000.000,8263000.000,7500000.000,6881000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,192264000.000,159940000.000,,224063000.000,240909000.000,393544000.000,417300000.000,399690000.000,370670000.000,270117000.000,106288000.000,72255000.000,93261000.000,86120000.000,63811000.000,61041000.000,33349000.000,23794000.000,17562000.000,3746000.000,3221000.000,8332000.000,7522000.000,6880000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,47562000.000,50639000.000,,63795000.000,72168000.000,74924000.000,82132000.000,106600000.000,115644000.000,244598000.000,152654000.000,126829000.000,129812000.000,119935000.000,137976000.000,136818000.000,154905000.000,148869000.000,113325000.000,119745000.000,106107000.000,99840000.000,90084000.000,85618000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,49201000.000,52721000.000,,66501000.000,75716000.000,78933000.000,86233000.000,110902000.000,118874000.000,248610000.000,156970000.000,130841000.000,134492000.000,124331000.000,142016000.000,141195000.000,159763000.000,154170000.000,117050000.000,124183000.000,110221000.000,103180000.000,92100000.000,87786000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,11683000.000,11295000.000,,37216000.000,49193000.000,33061000.000,45918000.000,258046000.000,217918000.000,178780000.000,133665000.000,160378000.000,121357000.000,86606000.000,82588000.000,80013000.000,76685000.000,73389000.000,77167000.000,48949000.000,47467000.000,39725000.000,38894000.000,37507000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,11731000.000,11673000.000,,37688000.000,49983000.000,33517000.000,47480000.000,263053000.000,221077000.000,177791000.000,133371000.000,160796000.000,120945000.000,86285000.000,82469000.000,80252000.000,76780000.000,73260000.000,76388000.000,48477000.000,47115000.000,39269000.000,37997000.000,36718000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,2342853000.000,2396124000.000,,2526085000.000,2521388000.000,2648786000.000,2584976000.000,3471284000.000,3509146000.000,3397840000.000,2189005000.000,2370833000.000,2353864000.000,2349631000.000,2352013000.000,2340467000.000,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,35726000.000,45283000.000,,10880000.000,15032000.000,12642000.000,12048000.000,12298000.000,8863000.000,10080000.000,8958000.000,9597000.000,15950000.000,15979000.000,18088000.000,18840000.000,17167000.000,17392000.000,20805000.000,23175000.000,30086000.000,32173000.000,33592000.000,31880000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,35785000.000,45322000.000,,10941000.000,15135000.000,12717000.000,12120000.000,12349000.000,8910000.000,10142000.000,9020000.000,9658000.000,16110000.000,16132000.000,18236000.000,18955000.000,17315000.000,17525000.000,20982000.000,23349000.000,30373000.000,32377000.000,33793000.000,32032000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,,2059131000.000,2135660000.000,,2197291000.000,2152255000.000,2146552000.000,2037800000.000,2704583000.000,2797277000.000,2693353000.000,1789671000.000,2003892000.000,1996437000.000,2043623000.000,2051623000.000,2046084000.000,2146588000.000,2083520000.000,2111268000.000,2131098000.000,2150635000.000,2192719000.000,2196098000.000,2210869000.000
