,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AdvertisingExpense,,,,3000.000,,0.000,,,,,,77000.000,,
AllocatedShareBasedCompensationExpense,,,,80802.000,80472.000,51050.000,,,,,,,,
AmortizationOfDebtDiscountPremium,20697.000,,,20698.000,,6899.000,,,,,,276581.000,,
AmortizationOfFinancingCosts,13028.000,,,13027.000,,,,,,,,38052.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,226209.000,,,-187076.000,,,,-44488.000,,,,-27117.000,,
CostOfGoodsAndServicesSold,1015065.000,1045217.000,522518.000,553346.000,384554.000,719311.000,902973.000,665181.000,728963.000,451076.000,587936.000,420561.000,451816.000,
CostOfGoodsSold,,,,,,,,,,,,,,416018.000
CurrentIncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,,2063.000,,,,,,,,
DebtConversionConvertedInstrumentAmount1,,,,0.000,,,,,,,,,,
DebtConversionOriginalDebtAmount1,,,,,,,,,,,,93743.000,,
Depreciation,,,,,,,,,,,,19420.000,,
DepreciationAndAmortization,7154.000,,,14930.000,,,,21523.000,,,,19420.000,,
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,1018161.000,-287694.000,1318.000
EarningsPerShareBasic,0.000,0.000,-0.000,-0.010,-0.010,-0.000,-0.020,-0.020,-0.010,-0.000,-0.020,-0.020,-0.020,-0.000
EarningsPerShareDiluted,0.000,0.000,-0.000,-0.010,-0.010,-0.000,-0.020,-0.020,-0.010,0.000,-0.020,-0.020,-0.020,-0.000
ExtinguishmentOfDebtAmount,,,,,,,,,,,,457600.000,,
FairValueAssumptionsExpectedDividendRate,,,,,,,,,,,,0.000,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,,-124850.000
GrossProfit,873616.000,511370.000,586417.000,393888.000,421294.000,744786.000,618362.000,120973.000,516778.000,487066.000,342177.000,472344.000,575353.000,645342.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,217144.000,-430222.000,-480521.000,-450508.000,-405104.000,-83932.000,-379774.000,-673284.000,-417682.000,-165441.000,-683016.000,-1334861.000,-2209502.000,-458523.000
IncomeTaxExpenseBenefit,,,,,,,,,,,,0.000,0.000,
IncomeTaxesPaid,0.000,,,0.000,,,,,,,,0.000,,
IncreaseDecreaseInAccountsPayable,-193768.000,,,-143153.000,,,,210768.000,,,,-95211.000,,
IncreaseDecreaseInAccountsReceivable,-140479.000,,,180051.000,,,,456619.000,,,,16262.000,,
IncreaseDecreaseInAccruedLiabilities,-56108.000,,,-43537.000,,,,-88392.000,,,,-100593.000,,
IncreaseDecreaseInCustomerDeposits,2151.000,,,57714.000,,,,219962.000,,,,18381.000,,
IncreaseDecreaseInDeferredRevenue,7378.000,,,4567.000,,,,2515.000,,,,-21325.000,,
IncreaseDecreaseInInterestPayableNet,16636.000,,,,,,,,,,,,,
IncreaseDecreaseInInventories,344969.000,,,113987.000,,,,-242157.000,,,,-5079.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,1150.000,,,1540.000,,,,-12447.000,,,,11260.000,,
IncreaseDecreaseInRestrictedCash,,,,,,,,39.000,,,,11.000,,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,5110876.000,,,,5110876.000,,,,0.000,,
