,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsNotesAndLoansReceivableNetCurrent,1209700000.000,1250195000.000,,,,,,,,,,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,1337480000.000,1418142000.000,,1402480000.000,1415159000.000,1478932000.000,,1595539000.000,1470603000.000,1485385000.000,,1792000000.000,1814000000.000,1888000000.000,,1878000000.000,2787000000.000,2713000000.000,,2578000000.000,2527000000.000,2672000000.000,,2596000000.000,2794000000.000
AccountsPayableCurrent,,,304836000.000,,,,350455000.000,,,,333000000.000,,,,401000000.000,,,,631000000.000,,,,665000000.000,,
AccountsReceivableNetCurrent,,,,,,,,,,,,,,,,,,,,,,1618000000.000,1618000000.000,1518000000.000,1569000000.000
AccruedIncomeTaxesCurrent,,,11038000.000,,,,3882000.000,,,,19000000.000,,,,26000000.000,,,,33000000.000,,,,274000000.000,,
AccruedLiabilitiesCurrent,,,795224000.000,,,,740636000.000,,,,1067000000.000,,,,1053000000.000,,,,1624000000.000,,,,1575000000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,3623883000.000,3721208000.000,3669012000.000,3708295000.000,3807336000.000,3676200000.000,3742117000.000,3815625000.000,3853416000.000,3887342000.000,3961000000.000,4046000000.000,4120000000.000,4191000000.000,4160000000.000,4193000000.000,4138000000.000,4236000000.000,4217000000.000,4284000000.000,4390000000.000,4469000000.000,4518000000.000,4273000000.000,4411000000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,-161000.000,,,,-135000.000,,-135000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,-42909000.000,,,,-38196000.000,,-32961000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,696624000.000,,,,-814739000.000,,-787532000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,69694000.000,,,,51259000.000,,17559000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-290623000.000,-198411000.000,-670000000.000,-572554000.000,-453392000.000,-705657000.000,-801811000.000,-746497000.000,-803069000.000,-864152000.000,-516000000.000,-500000000.000,-455000000.000,-457000000.000,-1001000000.000,-1139000000.000,-1623000000.000,-1535000000.000,-1738000000.000,-1840000000.000,-1647000000.000,-1605000000.000,-1929000000.000,-2162000000.000,-2009000000.000
