,2012-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,5155859.000,7194471.000,7393302.000,7864245.000,8063442.000,7851870.000,6423921.000,6734191.000
AccountsPayableCurrent,,,,,,1284800.000,1465313.000,1328392.000
AccountsReceivableNetCurrent,176123.000,65967.000,126572.000,402712.000,204554.000,178557.000,154380.000,113318.000
AccruedLiabilitiesCurrent,,,,,,30043.000,30078.000,30078.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,-77789.000,92995.000,96015.000,99215.000,102466.000,101403.000,104147.000,107130.000
AdditionalPaidInCapital,16537112.000,31389098.000,31389098.000,31389098.000,31389098.000,31432749.000,31471635.000,31543315.000
AllowanceForDoubtfulAccountsReceivable,,2000.000,2000.000,2000.000,2000.000,11450.000,11450.000,1329.000
Assets,243579.000,126481.000,218685.000,462958.000,294737.000,324768.000,201426.000,214009.000
AssetsCurrent,215253.000,99161.000,188408.000,427601.000,253870.000,284936.000,164184.000,176526.000
CapitalizedComputerSoftwareGross,,,108687.000,116717.000,123478.000,,,
Cash,2754.000,27679.000,57172.000,22533.000,46352.000,99056.000,2481.000,55885.000
CashAndCashEquivalentsAtCarryingValue,,,,,,99056.000,,
ClassOfWarrantOrRightUnissued,52533333.000,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,3000000000.000,13000000000.000,13000000000.000,13000000000.000,13000000000.000,13000000000.000,13000000000.000,35000000000.000
CommonStockSharesIssued,306542857.000,8414278152.000,8414278152.000,8414278152.000,8414278152.000,8888809250.000,10617330076.000,11937670076.000
CommonStockSharesOutstanding,306542857.000,8414278152.000,8414278152.000,8414278152.000,8414278152.000,8888809250.000,10617330076.000,11937670076.000
CommonStockValue,30654.000,841428.000,841428.000,841428.000,841428.000,888881.000,1061733.000,1193767.000
ConvertibleDebt,,2588887.000,2797868.000,2797868.000,2797868.000,2937593.000,4660693.000,4590318.000
ConvertibleDebtCurrent,2204710.000,2570062.000,2785671.000,2793132.000,2795414.000,,,
ConvertibleDebtNoncurrent,221805.000,2570062.000,,,,,,
DebtInstrumentCarryingAmount,2426515.000,,,,,,,
DebtInstrumentFaceAmount,,979950.000,,,,979950.000,979950.000,979950.000
DebtInstrumentUnamortizedDiscount,,,-12197.000,-4736.000,-2454.000,,,
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,0.000,0.000,0.000
DeferredRevenue,,,,,,,15331.000,15331.000
DeferredTaxAssetsOperatingLossCarryforwards,9754000.000,17033561.000,,,,17663230.000,,
DeferredTaxAssetsValuationAllowanceNoncurrent,9754000.000,-17033561.000,,,,-17663230.000,,
DerivativeLiabilities,,6432768.000,,,7415527.000,,,
DerivativeLiabilitiesCurrent,8766164.000,6432768.000,7416338.000,7495089.000,7415527.000,7396430.000,14106098.000,7863051.000
DividendsPayableCurrentAndNoncurrent,,15969.000,,,,,,
DueToRelatedPartiesCurrent,183929.000,179072.000,187191.000,18711.000,201947.000,228148.000,230993.000,230993.000
EmployeeRelatedLiabilitiesCurrent,,,,,,150866.000,83820.000,186368.000
FurnitureAndFixturesGross,,7862.000,7862.000,7862.000,7862.000,7862.000,7862.000,7862.000
InterestAndDividendsPayableCurrent,,,,,,15969.000,15969.000,15969.000
InterestPayableCurrent,,163603.000,171722.000,179413.000,179413.000,205885.000,215538.000,224894.000
InventoryFinishedGoods,,5515.000,4664.000,2356.000,2964.000,7323.000,7323.000,7323.000
InventoryGross,,5515.000,4664.000,2356.000,2964.000,7323.000,7323.000,7323.000
InventoryNet,15267.000,5515.000,4664.000,2356.000,2964.000,7323.000,7323.000,7323.000
Liabilities,18868805.000,17901313.000,19308208.000,20009944.000,20292531.000,19873447.000,26866083.000,20914230.000
LiabilitiesAndStockholdersEquity,243579.000,126481.000,218685.000,462958.000,294737.000,324768.000,201426.000,214009.000
LiabilitiesCurrent,18647000.000,16921363.000,18328258.000,19029994.000,20292531.000,19873447.000,26866083.000,20914230.000
LiabilitiesNoncurrent,,979950.000,979950.000,979950.000,,,,
LinesOfCreditCurrent,121369.000,,,,,,,
LoansPayableCurrent,980450.000,979950.000,979950.000,979950.000,979950.000,979950.000,979950.000,979950.000
LongTermDebt,3335804.000,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,3186697.000,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,149107.000,,,,,,,
MachineryAndEquipmentGross,,102710.000,,,,123627.000,126399.000,129623.000
MandatorilyRedeemablePreferredStockFairValueDisclosure,397390.000,,,,,,,
MinorityInterest,,92258.000,92258.000,92258.000,92258.000,92258.000,92258.000,92258.000
NoncontrollingInterestInVariableInterestEntity,39298.000,,,,,,,
NotesPayable,,274582.000,294502.000,398671.000,623870.000,,,
NotesPayableCurrent,232332.000,274582.000,294502.000,398672.000,623870.000,153732.000,116232.000,136123.000
NotesPayableRelatedPartiesClassifiedCurrent,202612.000,186134.000,182916.000,177116.000,169910.000,166506.000,159481.000,160354.000
NotesPayableRelatedPartiesCurrentAndNoncurrent,202612.000,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,189240.000,25850.000,,,,25850.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,22550.000,,,,22550.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,33117.000,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,55029.000,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,52041.000,3300.000,,,,3300.000,,
OperatingLossCarryforwards,26500000.000,17033561.000,,,,17700000.000,,
OptionIndexedToIssuersEquityIndexedShares,43547470114.000,,,,,,,
OtherAssets,,9743.000,9743.000,9993.000,11993.000,,,
OtherAssetsCurrent,21109.000,,,,,,,
OtherAssetsNoncurrent,12873.000,9743.000,9743.000,9993.000,11993.000,9746.000,7128.000,7128.000
OtherNotesPayable,232332.000,,,,,,,
PropertyPlantAndEquipmentGross,93243.000,110572.000,116549.000,124579.000,131340.000,131489.000,134261.000,137485.000
PropertyPlantAndEquipmentNet,15454.000,17577.000,20534.000,25364.000,28874.000,30086.000,30114.000,30355.000
RetainedEarningsAccumulatedDeficit,-35196590.000,-50098710.000,-51413401.000,-51870864.000,-52321672.000,-51950675.000,-59272582.000,-53511830.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,167.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,1200.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,38164.000,38164.000,38164.000,,38164.000,38164.000,2000038164.000,2000000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,2.970,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,38164.000,38164.000,38164.000,,38164.000,38164.000,2000038164.000,2000000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,2.970,,,,,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,38164.000,38164.000,38164.000,38164.000,38164.000,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,38164.000,38164.000,38164.000,38164.000,38164.000,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,,3.600,3.600,3.600,3.600,3.600,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,,3.600,3.600,3.600,3.600,3.600,,
StockholdersEquity,-18625226.000,17776105.000,,,,-19548679.000,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-18625226.000,-17776105.000,-19089523.000,-19546988.000,-19997794.000,-19548679.000,-26664657.000,-20700221.000
TaxesPayableCurrent,,,,,,2039920.000,2238676.000,2393287.000
TreasuryStockValue,35700.000,179.000,179.000,179.000,179.000,13172.000,18997.000,18997.000
