,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,3783819.000,5704000.000,7296000.000,8486000.000,17361000.000,9418000.000,11408000.000,10962000.000,13749000.000,16592000.000,17875000.000,22899000.000,26165000.000,28015000.000,25219000.000,35475000.000
AccountsReceivableFromSecuritization,5779430.000,5510000.000,6144000.000,5617000.000,6221000.000,6058000.000,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,185199.000,-66000.000,110000.000,97000.000,2306000.000,787000.000,406000.000,485000.000,-81000.000,-862000.000,-1905000.000,-5091000.000,-6821000.000,-4289000.000,-1388000.000,64000.000
AdditionalPaidInCapitalCommonStock,159835353.000,160099000.000,160120000.000,160648000.000,231620000.000,233170000.000,293635000.000,295999000.000,379183000.000,381424000.000,482431000.000,485756000.000,576041000.000,578107000.000,663744000.000,734625000.000
AllowanceForNotesAndLoansReceivableCurrent,,,,,,11000000.000,1200000.000,1200000.000,,,,,,,,
Assets,391295362.000,520637000.000,571432000.000,590380000.000,664129000.000,703651000.000,1010257000.000,994672000.000,1181444000.000,1207565000.000,1469621000.000,1476977000.000,1476138000.000,1556165000.000,1745887000.000,2043194000.000
AvailableForSaleSecurities,,,3200000.000,,67640000.000,43447000.000,27273000.000,22809000.000,28455000.000,28186000.000,29017000.000,36733000.000,47662000.000,50291000.000,58058000.000,124859000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,63800000.000,42100000.000,26900000.000,22000000.000,29000000.000,29000000.000,31000000.000,38000000.000,48000000.000,51000000.000,61000000.000,128000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,1000000.000,1000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,,,,,,,10000000.000,11000000.000,10000000.000,11000000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,20700000.000,43600000.000,59600000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLand,,,,,50300000.000,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,,,,,0.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsReceivable,,,,,200498000.000,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsReceivableCurrent,,,,,2443000.000,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsReceivableDueThereafter,,,,,173625000.000,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsReceivableInFiveYears,,,,,4886000.000,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsReceivableInFourYears,,,,,4886000.000,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsReceivableInThreeYears,,,,,4886000.000,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsReceivableInTwoYears,,,,,4886000.000,,,,,,,,,,,
CapitalLeasesNetInvestmentInDirectFinancingLeasesExecutoryCosts,3765226.000,3548000.000,3451000.000,3386000.000,3310000.000,3232000.000,3200000.000,3000000.000,3000000.000,3000000.000,3000000.000,2000000.000,3000000.000,2000000.000,2000000.000,2000000.000
