,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,1068000.000,595000.000,823000.000
AccountsReceivableNetCurrent,,,1035000.000
AccruedProfessionalFeesCurrent,677000.000,560000.000,170000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1034000.000,1084000.000,1151000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,5000.000,-1000.000,-19000.000
AdditionalPaidInCapitalCommonStock,2015000.000,140898000.000,141424000.000
AllowanceForDoubtfulAccountsReceivable,,0.000,
Assets,18498000.000,78778000.000,70590000.000
AssetsCurrent,17963000.000,78061000.000,69687000.000
AssetsFairValueDisclosureRecurring,13878000.000,2500000.000,66458000.000
CashAndCashEquivalentsAtCarryingValue,2324000.000,72975000.000,41712000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,7.441,,6.192
ClassOfWarrantOrRightOutstanding,85336.000,,24224.000
CommonStockCapitalSharesReservedForFutureIssuance,11858374.000,3636457.000,4767515.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001
CommonStockSharesAuthorized,45000000.000,300000000.000,300000000.000
CommonStockSharesIssued,1383624.000,16773205.000,16773302.000
CommonStockSharesOutstanding,1383624.000,16773205.000,16773302.000
CommonStockValue,1000.000,17000.000,17000.000
DebtInstrumentFaceAmount,10000000.000,10000000.000,10000000.000
DeferredCostsCurrent,2363000.000,,
DeferredFinanceCostsNet,114000.000,119000.000,109000.000
DeferredRevenueCurrent,,,171000.000
DeferredTaxAssetsGross,,5538000.000,
DeferredTaxAssetsInProcessResearchAndDevelopment,,5279000.000,
DeferredTaxAssetsNet,,0.000,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,0.000,
DeferredTaxAssetsOther,,259000.000,
DerivativeLiabilitiesCurrent,882000.000,0.000,
DueFromRelatedPartiesCurrent,515000.000,515000.000,0.000
EmployeeRelatedLiabilitiesCurrent,684000.000,2497000.000,1555000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,800000.000,5100000.000,4600000.000
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,882000.000,0.000,
InterestPayableCurrent,38000.000,44000.000,44000.000
InterestReceivableCurrent,52000.000,5000.000,45000.000
InventoryFinishedGoodsNetOfReserves,111000.000,209000.000,360000.000
InventoryNet,438000.000,827000.000,928000.000
InventoryRawMaterialsNetOfReserves,315000.000,379000.000,457000.000
InventoryWorkInProcessNetOfReserves,12000.000,239000.000,111000.000
Liabilities,15093000.000,14473000.000,13522000.000
LiabilitiesAndStockholdersEquity,18498000.000,78778000.000,70590000.000
LiabilitiesCurrent,5207000.000,4592000.000,3631000.000
LiabilitiesFairValueDisclosureRecurring,882000.000,,
LongTermDebt,9886000.000,9881000.000,9891000.000
LongTermDebtCurrent,,0.000,0.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,0.000
