,2017-01-31,2017-04-30
AccountsPayableAndAccruedLiabilitiesCurrent,,64714.000
AccountsPayableCurrent,7365.000,
AccountsReceivableNetCurrent,2662.000,60210.000
AccountsReceivableRelatedParties,6077.000,
AccountsReceivableRelatedPartiesCurrent,,19872.000
AdditionalPaidInCapitalCommonStock,257035.000,257035.000
Assets,73596.000,122045.000
AssetsCurrent,73596.000,122045.000
Cash,59607.000,26662.000
CommonStockParOrStatedValuePerShare,0.001,0.001
CommonStockSharesAuthorized,80000000.000,80000000.000
CommonStockSharesIssued,31515000.000,31515000.000
CommonStockSharesOutstanding,31515000.000,31515000.000
CommonStockValue,31515.000,31515.000
InventoryNet,5250.000,15301.000
LiabilitiesAndStockholdersEquity,73596.000,122045.000
LiabilitiesCurrent,7365.000,64714.000
PreferredStockParOrStatedValuePerShare,0.001,0.001
PreferredStockSharesAuthorized,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000
RetainedEarningsAccumulatedDeficit,-222319.000,-231219.000
StockholdersEquity,66231.000,57331.000
