,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,396000.000,,,,396000.000,
AllocatedShareBasedCompensationExpense,388000.000,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,5725000.000,,,,2581000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-7367000.000,,,,-11375000.000,
ComprehensiveIncomeNetOfTax,,-15419000.000,12255000.000,-12773000.000,,,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,0.000,0.000,0.000,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,-15419000.000,12255000.000,-12773000.000,,-15845000.000,-4844000.000
CostOfMerchandiseSalesBuyingAndOccupancyCosts,,274381000.000,304518000.000,354525000.000,,294274000.000,302863000.000
CostsAndExpenses,,417084000.000,451269000.000,513883000.000,,438101000.000,449453000.000
CostsOfFranchisedOutlets,,3365000.000,3431000.000,3537000.000,,3459000.000,3530000.000
DeferredIncomeTaxExpenseBenefit,,-3474000.000,,,,258000.000,
DepreciationDepletionAndAmortization,,20972000.000,,,,20151000.000,
DividendsCommonStockCash,,16503000.000,,,,15313000.000,
EffectOfExchangeRateOnCashAndCashEquivalents,,184000.000,,,,-1134000.000,
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,,,,-1134000.000,
EffectiveIncomeTaxRateContinuingOperations,0.380,,,,,,
FranchiseRevenue,,3767000.000,4392000.000,3990000.000,,3910000.000,4314000.000
GainLossOnSaleOfPropertyPlantEquipment,,-498000.000,,,,,
GainOnBusinessInterruptionInsuranceRecovery,,,3716000.000,875000.000,,,
GainsLossesOnSalesOfAssets,,,,,,2660000.000,
GeneralAndAdministrativeExpense,,36093000.000,34362000.000,37135000.000,,37652000.000,36417000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-22015000.000,12072000.000,-2129000.000,,-4905000.000,-17555000.000
IncomeLossFromEquityMethodInvestments,,,0.000,0.000,,0.000,0.000
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,,-583000.000,,,,91000.000,
IncomeTaxExpenseBenefit,,-7229000.000,4483000.000,-1482000.000,,-1387000.000,-5992000.000
IncomeTaxesPaid,,14752000.000,,,,32471000.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-100281000.000,,,,-112590000.000,
IncreaseDecreaseInAccountsReceivable,,-17050000.000,,,,-13811000.000,
IncreaseDecreaseInInventories,,1438000.000,,,,-4280000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,5280000.000,,,,513000.000,
InterestExpense,,,30331000.000,31023000.000,,30330000.000,30408000.000
InterestIncomeExpenseNet,,-31269000.000,,,,,
InterestPaid,,47488000.000,,,,43479000.000,
NetCashProvidedByUsedInFinancingActivities,,84979000.000,,,,86524000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,84979000.000,,,,86524000.000,
NetCashProvidedByUsedInInvestingActivities,,-15304000.000,,,,-20957000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-15304000.000,,,,-20957000.000,
NetCashProvidedByUsedInOperatingActivities,,-77226000.000,,,,-75808000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-77226000.000,,,,-75808000.000,
NetIncomeLoss,,-14786000.000,7589000.000,-647000.000,,-3518000.000,-11563000.000
NetIncomeLossAttributableToNoncontrollingInterest,,0.000,0.000,0.000,,,
OperatingIncomeLoss,,15903000.000,40305000.000,28778000.000,,24004000.000,46067000.000
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,-682000.000,4600000.000,-12293000.000,-9996000.000,-12161000.000,6806000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,-6000.000,,,,1032000.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,-627000.000,,,,-13359000.000,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,-633000.000,4666000.000,-12126000.000,-10050000.000,-12327000.000,6719000.000
OtherNonoperatingIncomeExpense,,-6649000.000,2098000.000,116000.000,,1421000.000,-33214000.000
PaymentsOfDebtIssuanceCosts,,148000.000,,,,0.000,
PaymentsOfDividends,,16503000.000,,,,15313000.000,
PaymentsToAcquireBusinessesNetOfCashAcquired,,2152000.000,,,,8253000.000,
PaymentsToAcquirePropertyPlantAndEquipment,,13656000.000,,,,12715000.000,
ProceedsFromOtherDebt,,1241120000.000,,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,504000.000,,,,11000.000,
ProceedsFromStockOptionsExercised,,805000.000,,,,0.000,
ProfitLoss,,-14786000.000,7589000.000,-647000.000,,,
ProvisionForDoubtfulAccounts,,120000.000,,,,682000.000,
