,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-09-30,2015-12-31
AccountsAndOtherReceivablesNetCurrent,,,,,118605.000,168544.000,103665.000,100000.000,113926.000,21870.000,3214.000,3163.000,102065.000,2965.000,2881.000,2898.000
AccountsPayableAndAccruedLiabilitiesCurrent,846152.000,797489.000,816641.000,791243.000,785204.000,1081530.000,1540395.000,1485662.000,1525630.000,1543354.000,1598804.000,1685398.000,1764488.000,1866901.000,1843912.000,1969426.000
AccountsPayableCurrent,,,,,,,,,,,,,,570807.000,560530.000,
AccountsPayableOtherCurrent,,,,,,,,,,,,,,169781.000,169781.000,
AccountsReceivableNetCurrent,13415.000,11410.000,12885.000,23493.000,27360.000,54714.000,35316.000,,0.000,18781.000,5532.000,5574.000,3682.000,47597.000,60854.000,40371.000
AccruedLiabilitiesCurrent,,,,,,,,,,,,,,79878.000,79878.000,
AccruedProfessionalFeesCurrent,,,,,,,,,,,,,,335797.000,344794.000,
AccumulatedAmortizationOfOtherDeferredCosts,,,,,-1974328.000,,-1974328.000,-1974328.000,-1974328.000,,-1974328.000,-1974328.000,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,-1865290.000,1866829.000,1868595.000,-1870312.000,1871715.000,1872677.000,1875602.000,1877088.000,1880330.000,1883575.000,1890054.000,1893292.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,968406.000,968406.000,968406.000,968406.000,968406.000,968406.000,968406.000,968406.000,968406.000,,,,,,,
AcquiredFiniteLivedIntangibleAssetAmount,,,,,7821869.000,,7821869.000,7821869.000,7821869.000,,,,,,,
AdditionalPaidInCapital,41808123.000,42317702.000,42565234.000,42628554.000,42797838.000,42797837.000,42797837.000,42797837.000,42917625.000,43131009.000,43922367.000,43961969.000,44148089.000,44257648.000,44745328.000,44889822.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,119439.000,100000.000
AllowanceForDoubtfulAccountsReceivableCurrent,265312.000,261664.000,261532.000,263749.000,261532.000,265671.000,246643.000,254992.000,252491.000,247590.000,248402.000,247177.000,244863.000,242492.000,240509.000,278995.000
Assets,2996033.000,2862681.000,2866331.000,2746513.000,3280020.000,2500423.000,2353793.000,1862399.000,1812948.000,238723.000,502337.000,328606.000,227975.000,164667.000,164012.000,137942.000
AssetsCurrent,1022231.000,937694.000,983421.000,892191.000,1430160.000,942627.000,797800.000,307271.000,259223.000,235785.000,466122.000,296756.000,199370.000,139307.000,143981.000,121150.000
AssetsFairValueDisclosure,,,,,1163161.000,598429.000,398695.000,80440.000,,0.000,,,,,,
AssetsNoncurrent,1973802.000,1924987.000,1882910.000,1854322.000,1849860.000,1557796.000,1555993.000,1555128.000,1553725.000,2938.000,36215.000,31850.000,,25360.000,,
