,2011-09-30,2012-06-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-09-30,2017-03-31
AccretionExpense,,,,,,,,,24877.000,,,,9856.000,,
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,,201343.000,,160822.000
CashPeriodIncreaseDecrease,,,,,,,2042116.000,,-117138.000,,,,211371.000,,-58864.000
DeferredFinanceCostsOwnshareLendingArrangementIssuanceCostsAmortizationExpense,,-197826.000,,,,,,,,,,,,,
Depreciation,,,,,,,,,6401.000,,,,6484.000,,6484.000
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,2324.000,,-146878.000,409994.000,-1664487.000
EarningsPerShareBasic,,-0.020,-0.010,-0.010,-0.010,-0.040,-0.300,-0.050,-0.020,-0.050,-0.010,-0.030,-0.040,-0.010,-0.020
EarningsPerShareBasicAndDiluted,,,,,,,-0.300,-0.050,,,,,,,-0.020
EarningsPerShareDiluted,,-0.020,,-0.010,-0.010,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,,-56221.000,
GeneralAndAdministrativeExpense,4521.000,38936.000,51239.000,144490.000,138985.000,60762.000,156259.000,415006.000,489277.000,462043.000,490056.000,497854.000,463027.000,63130.000,69486.000
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,,,,,,,,,-5652.000,-3711.000,-3345.000,-3682.000,-3580.000,-3389.000,-3403.000
IncomeLossFromContinuingOperationsPerBasicShare,0.010,,,,,,,,,,,,,,
IncomeLossFromEquityMethodInvestments,,,,,,,,1238990.000,362662.000,,,,782246.000,,4314.000
IncomeLossFromExtraordinaryItemsNetOfTaxPerBasicAndDilutedShare,,,,,,,,-0.020,-0.010,,,,-0.010,,-0.000
IncreaseDecreaseInAccountsPayable,,,-1442.000,,,,-106555.000,,255175.000,,,,143862.000,,74537.000
IncreaseDecreaseInDueToRelatedPartiesCurrent,,,,,,,100570.000,,,,,,,,
IncreaseDecreaseInEmployeeRelatedLiabilities,,,,,,,24533.000,,6685.000,,,,,,
IncreaseDecreaseInIntangibleAssetsCurrent,,,14383.000,,,,15236.000,,,,,,,,
IncreaseDecreaseInOtherAccruedLiabilities,,,,,,,,,79504.000,,,,47817.000,,64098.000
IncreaseDecreaseInPrepaidExpense,,,304680.000,,,,-14107.000,,,,,,51630.000,,
InterestExpense,,2147.000,,,,,7839.000,2403.000,1958.000,2617.000,7080.000,63490.000,371243.000,207087.000,215021.000
InterestPaid,,,,,,,7848.000,,1416.000,,,,7528.000,,7481.000
LaborAndRelatedExpense,358425.000,,,,,,,,,,,,,,
LitigationSettlementExpense,,,,,,,,,,,,,,,660000.000
NetCashProvidedByUsedInFinancingActivities,,,76831.000,,,,2816652.000,,470766.000,,,,567787.000,,267059.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,76831.000,,,,2816652.000,,470766.000,,,,567787.000,,267059.000
NetCashProvidedByUsedInInvestingActivities,,,-14383.000,,,,-15236.000,,-14243.000,,,,-7384.000,,-7488.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-14383.000,,,,-15236.000,,-14243.000,,,,-7384.000,,-7488.000
NetCashProvidedByUsedInOperatingActivities,,,-181843.000,,,,-759300.000,,-573661.000,,,,-349032.000,,-318435.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-181843.000,,,,-759300.000,,-573661.000,,,,-349032.000,,-318435.000
NetIncomeLoss,-484003.000,-1090519.000,-485081.000,-464018.000,-695027.000,-1497412.000,-15093726.000,-2701815.000,-1284088.000,-2953715.000,-980688.000,-1720999.000,-2538381.000,-393209.000,-2336349.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,-485081.000,-464018.000,,,-15093726.000,-2696097.000,-1278436.000,-2950004.000,-977343.000,-1717317.000,-2534801.000,-389820.000,-2534801.000
NoncontrollingInterestInNetIncomeLossOtherNoncontrollingInterestsNonredeemable,,,,,,,,-5718.000,,,,,,,
OperatingExpenses,484003.000,890546.000,485081.000,464018.000,695027.000,1335026.000,15085887.000,2699412.000,1282130.000,1831648.000,975932.000,959948.000,2020260.000,539895.000,456841.000
OperatingIncomeLoss,,,,,,,,-2699412.000,-1282130.000,-1831648.000,-975932.000,-959948.000,-2020260.000,-539895.000,-456841.000
OtherExpenses,,533775.000,,,,,,,,,,,,,
OtherLaborRelatedExpenses,,,,,,,197511.000,278425.000,214925.000,198613.000,198787.000,191101.000,220231.000,129668.000,138403.000
PaymentsOfDebtIssuanceCosts,,,,,,,,,4234.000,,,,6013.000,,
PaymentsToAcquireIntangibleAssets,,,,,,,,,9243.000,,,,7384.000,,7488.000
PaymentsToAcquireMachineryAndEquipment,,,,,,,,,5000.000,,,,,,
ProFormaWeightedAverageSharesOutstandingDiluted,,,,,56573244.000,,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,,57003.000,,,,2816652.000,,225000.000,,,,400000.000,,
ProceedsFromIssuanceOfDebt,,,,,,,,,250000.000,,,,173800.000,,274985.000
ProceedsFromRepaymentsOfDebt,,,,,,,,,,,,,,,-7926.000
ProfessionalFees,85342.000,211937.000,42394.000,37253.000,123160.000,288836.000,103898.000,231540.000,147860.000,266817.000,88488.000,111770.000,111345.000,33113.000,48706.000
ProfitLoss,,,-485081.000,,,,-15093726.000,-2696097.000,-1278436.000,-2950004.000,-977343.000,-1717317.000,-2534801.000,-389820.000,
RepaymentsOfRelatedPartyDebt,,,11200.000,,,,,,,,,,,,
ResearchAndDevelopmentExpense,35715.000,105898.000,2000.000,87700.000,212389.000,184071.000,176074.000,500808.000,299645.000,267945.000,150398.000,106723.000,12767.000,156484.000,79828.000
ShareBasedCompensation,,,,,,,7950000.000,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,,,,,,,,,0.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,,,,1.270,,1.270
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,,,,0.009,,0.009
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,,0.000,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,8395004.000,,,,,,,,,,,,3729164.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,0.000,,,,,,,,,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,0.290,,,,,,,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,,,,,,,,,,,,,-420000.000,,660000.000
StockIssuedDuringPeriodValueIssuedForServices,,,,,,,,,31200.000,,,,,,
StockIssuedDuringPeriodValueNewIssues,,,,,,,302250.000,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,47618639.000,,,,,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,50511090.000,59636423.000,61583086.000,64093846.000,66089776.000,-127179927.000,67276998.000,84143586.000,112944212.000
WeightedAverageNumberOfSharesOutstandingBasic,48259875.000,47618639.000,44621440.000,44335441.000,,,,,61583086.000,64093846.000,66089776.000,-127179927.000,67276998.000,84142499.000,
