,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-607000.000,,,,271000.000,,,,-116000.000,,,,-328000.000,,,,-560000.000,,,,-556000.000,,,,-471000.000,
AllocatedShareBasedCompensationExpense,,,,,,,,,,1024000.000,1385000.000,,1447000.000,1311000.000,1169000.000,1202000.000,1737000.000,2157000.000,1571000.000,1129000.000,2813000.000,1619000.000,1002000.000,988000.000,1274000.000,2205000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,,,,,,,,,645000.000,875000.000,,933000.000,986000.000,738000.000,750000.000,1094000.000,1348000.000,985000.000,709000.000,1750000.000,1008000.000,621000.000,610000.000,788000.000,1341000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,600000.000,700000.000,600000.000,-1300000.000,700000.000,700000.000,300000.000,-1200000.000,200000.000,239000.000,232000.000,-471000.000,232000.000,311000.000,307000.000,-550000.000,487000.000,415000.000,258000.000,-860000.000,91000.000,121000.000
AssetImpairmentCharges,-35000.000,,,,956000.000,,,,77000.000,,,,160000.000,,,,0.000,,,,,,,,367000.000,
AvailableForSaleSecuritiesGrossRealizedGains,,0.000,0.000,,0.000,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,0.000,0.000
AvailableForSaleSecuritiesGrossRealizedLosses,,0.000,0.000,,0.000,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,0.000,0.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,,,,,,57000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,,,,,54000.000,,,,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,634000.000,,,,210000.000,,,,311000.000,,,,603000.000,,,,670000.000,,,,1102000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-724000.000,,,,20968000.000,,,,12264000.000,,,,-30542000.000,,,,5420000.000,,,,5595000.000,,,,5564000.000,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,,,,,,,-31000.000,,,,3243000.000,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,,,,,,,-750000.000,,,,95000.000,
CommonStockDividendsPerShareDeclared,,,,,,,,,,,,,0.350,0.350,0.350,0.370,0.370,0.370,0.370,0.390,0.390,0.390,0.390,0.410,0.410,0.410
ComprehensiveIncomeNetOfTax,,15400000.000,9748000.000,,11202000.000,11231000.000,5174000.000,8541000.000,8869000.000,10475000.000,6141000.000,9626000.000,8514000.000,8860000.000,7885000.000,12463000.000,10185000.000,10250000.000,8220000.000,11596000.000,9485000.000,9691000.000,12567000.000,11361000.000,11350000.000,10760000.000
CostmethodInvestmentsOtherThanTemporaryImpairment,,,,,,,,,,,,,,,,,,,,,,,,,0.000,
CostsAndExpenses,88887000.000,82497000.000,87449000.000,91108000.000,91463000.000,88124000.000,91026000.000,91894000.000,90067000.000,86228000.000,90193000.000,89258000.000,90453000.000,89368000.000,89921000.000,88130000.000,92294000.000,90892000.000,90243000.000,89805000.000,88921000.000,88653000.000,90561000.000,93048000.000,94187000.000,94213000.000
DeferredIncomeTaxExpenseBenefit,-39000.000,,,,-266000.000,,,,-440000.000,,,,-482000.000,,,,41000.000,,,,-260000.000,,,,894000.000,
DepreciationAndAmortization,5327000.000,,,,7221000.000,,,,7130000.000,,,,6168000.000,,,,5502000.000,,,,5209000.000,,,,5126000.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,,,,,,,,,,,,,,,,,,,,,-0.080,-0.120,0.260,-0.010,0.000,0.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,,,,,,,,,,,,,,,,,,,,,-0.080,-0.110,0.250,-0.020,0.000,0.000
DividendsCommonStockCash,,,,,,,,,,,,,,,,,,4561000.000,4500000.000,,4638000.000,4609000.000,4554000.000,4785000.000,4813000.000,4847000.000
EarningsPerShareBasic,0.900,1.000,0.660,0.860,0.820,0.850,0.390,0.710,0.710,0.840,0.480,0.810,0.710,0.740,0.630,1.010,0.820,0.850,0.680,0.980,0.790,0.830,1.090,0.990,0.970,0.920
EarningsPerShareDiluted,0.900,0.990,0.660,0.850,0.820,0.850,0.390,0.700,0.700,0.830,0.480,0.790,0.700,0.720,0.620,0.990,0.800,0.830,0.670,0.970,0.780,0.820,1.060,0.960,0.940,0.900
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,-8000.000,,,,-25000.000,,,,-10000.000,,,,-82000.000,,,,-39000.000,,,,2000.000,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,385000.000,460000.000,,,,,,,379000.000,510000.000,,514000.000,325000.000,431000.000,452000.000,643000.000,809000.000,586000.000,420000.000,1063000.000,611000.000,381000.000,378000.000,486000.000,864000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,119000.000,,,,34000.000,,,,4000.000,,,,74000.000,,,,368000.000,,,,324000.000,,,,0.000,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,119000.000,,,,-34000.000,,,,4000.000,,,,74000.000,,,,368000.000,,,,324000.000,,,,0.000,
FairValueLevel1ToLevel2TransfersAmount,,0.000,,,,,,,,,,,,,,,,,,,,,,,,
FairValueLevel2ToLevel1TransfersAmount,,,,,0.000,,,,,,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsUsefulLifeMaximum,,,,,10.000,,,,,,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsUsefulLifeMinimum,,,,,2.000,,,,,,,,,,,,,,,,,,,,,
GainLossOnContractTermination,,,,,,,,,,,,,,1900000.000,,,,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,50000.000,,,,0.000,,,,-64000.000,,,,-21000.000,,,,-19000.000,,,,-3000.000,
GeneralAndAdministrativeExpense,9205000.000,9173000.000,11253000.000,13302000.000,11823000.000,10399000.000,13664000.000,3714000.000,10828000.000,10500000.000,10924000.000,10436000.000,10465000.000,10889000.000,10250000.000,10243000.000,10529000.000,10372000.000,8772000.000,10103000.000,10308000.000,10944000.000,10159000.000,11027000.000,10587000.000,11096000.000
IncomeLossFromContinuingOperations,,,,,,,,,,,,,,,,,,,,,10276000.000,11074000.000,9587000.000,11467000.000,11171000.000,10755000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,22992000.000,24375000.000,15334000.000,19212000.000,17894000.000,18116000.000,8262000.000,15066000.000,14975000.000,17440000.000,10272000.000,17011000.000,14801000.000,15293000.000,13130000.000,20146000.000,16634000.000,17169000.000,13492000.000,19520000.000,16518000.000,18114000.000,15394000.000,18358000.000,17708000.000,15427000.000
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,,,,,,,,,,,,,,,0.870,0.950,0.830,1.000,0.970,0.920
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,,,,,,,,,,,,,,,,0.860,0.930,0.810,0.980,0.940,0.900
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,,,,,,,,,,,,,,-978000.000,-1379000.000,2963000.000,-41000.000,95000.000,0.000
IncomeTaxExpenseBenefit,8492000.000,8996000.000,5549000.000,7333000.000,6787000.000,6704000.000,3139000.000,6417000.000,6220000.000,7018000.000,4262000.000,6995000.000,5984000.000,6249000.000,5373000.000,7821000.000,6597000.000,6838000.000,5320000.000,7872000.000,6242000.000,7040000.000,5807000.000,6891000.000,6537000.000,4672000.000
IncomeTaxesPaid,152000.000,,,,3836000.000,,,,6243000.000,,,,5342000.000,,,,7089000.000,,,,5117000.000,,,,1714000.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-7306000.000,,,,-8078000.000,,,,-233000.000,,,,-4025000.000,,,,903000.000,,,,2084000.000,,,,-6996000.000,
IncreaseDecreaseInAccountsReceivable,497000.000,,,,-2440000.000,,,,4517000.000,,,,2049000.000,,,,1297000.000,,,,2467000.000,,,,2244000.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,8400000.000,,,,3205000.000,,,,424000.000,,,,1347000.000,,,,-556000.000,,,,1382000.000,,,,3901000.000,
IncreaseDecreaseInDeferredRevenue,-1200000.000,,,,-108000.000,,,,261000.000,,,,781000.000,,,,-21000.000,,,,2916000.000,,,,2569000.000,
IncreaseDecreaseInOtherDeferredLiability,959000.000,,,,-124000.000,,,,-589000.000,,,,-149000.000,,,,-178000.000,,,,-236000.000,,,,-367000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-261000.000,,,,3475000.000,,,,-1860000.000,,,,358000.000,,,,6000.000,,,,1149000.000,,,,2366000.000,
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPMembersOrLimitedPartnersOwnershipInterest,,,,,,,,,,,,,0.030,,,,0.030,,,,,,,,,
LineOfCreditFacilityCommitmentFeeAmount,,,,,,,,,,,,,100000.000,100000.000,100000.000,0.000,100000.000,100000.000,100000.000,0.000,100000.000,100000.000,100000.000,0.000,100000.000,100000.000
MarketingExpense,35321000.000,30818000.000,33673000.000,32220000.000,32870000.000,32703000.000,32964000.000,2272000.000,25501000.000,24101000.000,26489000.000,26107000.000,25761000.000,23113000.000,25509000.000,25407000.000,27500000.000,25798000.000,25860000.000,25255000.000,25879000.000,24922000.000,25338000.000,27319000.000,27525000.000,27308000.000
NetCashProvidedByUsedInFinancingActivities,-25573000.000,,,,-12671000.000,,,,-57000.000,,,,-7097000.000,,,,-7246000.000,,,,-10828000.000,,,,-3652000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-25573000.000,,,,-12671000.000,,,,-57000.000,,,,-7097000.000,,,,-7246000.000,,,,-10828000.000,,,,-3652000.000,
NetCashProvidedByUsedInInvestingActivities,1361000.000,,,,13788000.000,,,,-5797000.000,,,,-38919000.000,,,,-6815000.000,,,,-5533000.000,,,,-7100000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,1361000.000,,,,13788000.000,,,,-5797000.000,,,,-38919000.000,,,,-6815000.000,,,,-5502000.000,,,,-10343000.000,
NetCashProvidedByUsedInOperatingActivities,23488000.000,,,,19859000.000,,,,18143000.000,,,,15484000.000,,,,19563000.000,,,,21995000.000,,,,16314000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,23488000.000,,,,19859000.000,,,,18143000.000,,,,15484000.000,,,,19563000.000,,,,22745000.000,,,,16219000.000,
