,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AllocatedShareBasedCompensationExpense,,,,578000.000,449000.000,,346000.000,323000.000,289000.000,289000.000,293000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,,,353000.000,275000.000,,,,,,
AllowanceForDoubtfulAccountsReceivableChargeOffs,,,,199000.000,296000.000,,227000.000,,,,
AllowanceForDoubtfulAccountsReceivableRecoveries,,,,32000.000,40000.000,,29000.000,26000.000,36000.000,18000.000,25000.000
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,,,,,238000.000,287000.000,,252000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,,,0.000,,
AvailableForSaleSecuritiesGrossRealizedGains,,,,0.000,0.000,,0.000,,,,0.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,,0.000,0.000,,0.000,,,,
AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,,,,,,,,,0.000,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,598000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,4346000.000,,,,1323000.000,,,,1133000.000
ComprehensiveIncomeNetOfTax,,,3936000.000,-3272000.000,-3360000.000,-5727000.000,1108000.000,317000.000,-1468000.000,-1639000.000,-296000.000
CostOfGoodsAndServicesSold,10451000.000,10461000.000,11911000.000,11500000.000,10068000.000,10869000.000,10059000.000,9431000.000,9886000.000,9716000.000,10113000.000
CostsAndExpenses,27420000.000,25991000.000,32462000.000,28590000.000,23789000.000,26202000.000,27287000.000,22417000.000,22723000.000,22339000.000,25875000.000
CurrentFederalTaxExpenseBenefit,,,,6000.000,6000.000,,5000.000,50000.000,-241000.000,0.000,
CurrentIncomeTaxExpenseBenefit,,,,24000.000,22000.000,,34000.000,72000.000,-217000.000,-14000.000,28000.000
CurrentStateAndLocalTaxExpenseBenefit,,,,18000.000,16000.000,,29000.000,22000.000,24000.000,-14000.000,28000.000
DeferredFederalIncomeTaxExpenseBenefit,,,,,,,,,0.000,,0.000
DeferredIncomeTaxExpenseBenefit,,,,,,,,,0.000,,0.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,,,,,,,0.000,,0.000
Depreciation,1434000.000,1458000.000,1312000.000,1209000.000,1223000.000,992000.000,556000.000,484000.000,516000.000,494000.000,490000.000
DirectOperatingCostRoyaltyExpense,6072000.000,5181000.000,8682000.000,5809000.000,4648000.000,4576000.000,6734000.000,4229000.000,4554000.000,4574000.000,5793000.000
EarningsPerShareBasic,-0.150,-0.200,0.200,-0.170,-0.190,-0.290,0.060,0.020,-0.080,-0.070,-0.010
EarningsPerShareDiluted,-0.150,-0.200,0.200,-0.170,-0.190,-0.290,0.060,0.020,-0.080,-0.070,-0.010
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,103000.000,,,,-97000.000,,,,-145000.000
EffectiveIncomeTaxRateContinuingOperations,,,,0.008,0.006,,0.028,0.135,-0.122,,-0.224
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,225000.000,174000.000,,135000.000,125000.000,113000.000,110000.000,113000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,,,,,,,,0.000,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncomeLoss,,,,41000.000,,,,,0.000,,
GainLossOnDispositionOfAssets,237000.000,99000.000,78000.000,110000.000,33000.000,18000.000,6000.000,108000.000,65000.000,19000.000,
GainLossOnSaleOfInvestments,,,-8000.000,,,,,,,,
GeneralAndAdministrativeExpense,3534000.000,3586000.000,3706000.000,3407000.000,3037000.000,3292000.000,3149000.000,2906000.000,2791000.000,2838000.000,2929000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-2690000.000,-3768000.000,3870000.000,-3166000.000,-3527000.000,-5832000.000,1239000.000,535000.000,-1777000.000,-1490000.000,-123000.000
IncomeTaxExpenseBenefit,75000.000,32000.000,24000.000,24000.000,22000.000,-208000.000,34000.000,72000.000,-217000.000,-14000.000,28000.000
IncreaseDecreaseInAccountsPayable,,,1431000.000,,,,193000.000,,,,542000.000
IncreaseDecreaseInAccountsReceivable,,,1097000.000,,,,708000.000,,,,579000.000
IncreaseDecreaseInAccruedLiabilities,,,-319000.000,,,,525000.000,,,,1291000.000
IncreaseDecreaseInDeferredRevenue,,,-738000.000,,,,-332000.000,,,,-63000.000
IncreaseDecreaseInOtherReceivables,,,975000.000,,,,1699000.000,,,,-229000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-449000.000,,,,984000.000,,,,387000.000
MarketingAndAdvertisingExpense,5929000.000,5305000.000,6851000.000,6628000.000,4803000.000,4773000.000,6570000.000,5367000.000,4981000.000,4717000.000,5958000.000
NetCashProvidedByUsedInFinancingActivities,,,-1036000.000,,,,-231000.000,,,,-464000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-1036000.000,,,,-231000.000,,,,-464000.000
NetCashProvidedByUsedInInvestingActivities,,,786000.000,,,,2680000.000,,,,-76000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,786000.000,,,,2680000.000,,,,-76000.000
NetCashProvidedByUsedInOperatingActivities,,,4493000.000,,,,-1029000.000,,,,1818000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,4493000.000,,,,-1029000.000,,,,1818000.000
NetIncomeLoss,-2765000.000,-3800000.000,3846000.000,-3190000.000,-3549000.000,-5624000.000,1205000.000,463000.000,-1560000.000,-1476000.000,-151000.000
OperatingIncomeLoss,-2767000.000,-4102000.000,3754000.000,-3328000.000,-3747000.000,-5990000.000,1023000.000,300000.000,-2002000.000,-1704000.000,-344000.000
