,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AcceleratedShareRepurchaseProgramAdjustment,,,,,,252079.000,,,
AllocatedShareBasedCompensationExpense,,,,,,,,,241082.000
AmortizationOfDebtDiscountPremium,,,,,,,,,77500.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,25335399.000,11351426.000,12503432.000,-23706687.000,
BusinessDevelopment,,,,,,,,,25000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-10232.000,,,,-1276287.000,,,,-867418.000
ConversionOfStockAmountConverted1,,,,,,,,,281.000
CostsAndExpenses,,,,,3572088.000,3452673.000,2394263.000,3696387.000,1977611.000
CurrentFederalTaxExpenseBenefit,-172.000,,,,,,,,
Depreciation,,,,,1061.000,1711.000,1984.000,2350.000,2324.000
DepreciationAndAmortization,,,,,50261.000,,,,118624.000
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,-0.030,-0.030,-0.020,-0.020,-0.020
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,148800.000
GeneralAndAdministrativeExpense,824.000,1386.000,1225.000,37746.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,-3483937.000,-3452673.000,-2394263.000,-3696387.000,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,172.000,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,,,304479.000,,,,72713.000
IncreaseDecreaseInAccruedLiabilities,5000.000,,,,155237.000,,,,-232769.000
IncreaseDecreaseInOtherNoncurrentAssets,,,,,3000.000,,,,22680.000
IncreaseDecreaseInPrepaidExpense,4083.000,,,,-24999.000,,,,2500.000
InterestExpense,,,,,,,,,236686.000
NetCashProvidedByUsedInFinancingActivities,,,,,2308743.000,,,,1127599.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,2308743.000,,,,1127599.000
NetCashProvidedByUsedInInvestingActivities,,,,,-1001374.000,,,,-2930.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,-1001374.000,,,,-2930.000
NetCashProvidedByUsedInOperatingActivities,-10232.000,,,,-2583656.000,,,,-1992087.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-10232.000,,,,-2583656.000,,,,-1992087.000
NetIncomeLoss,-1149.000,-8123.000,-23225.000,-29484.000,-3483937.000,-3292373.000,-2278617.000,-3176571.000,-2214297.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,516853.000,-160300.000,-115646.000,554855.000,
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,,,-2214297.000
OperatingExpenses,1149.000,8123.000,23225.000,29484.000,,,,,
OperatingIncomeLoss,-1149.000,-8123.000,-23225.000,-29484.000,-3483937.000,-3452673.000,-2394263.000,-3696387.000,-1977611.000
OperatingLeasesRentExpenseContingentRentals,,,,,72000.000,,,,
OperatingLeasesRentExpenseMinimumRentals,,,,,12000.000,14000.000,,,
OperatingLeasesRentExpenseNet,,,,,58200.000,60900.000,50286.000,38868.000,57473.000
OtherExpenses,,,,,,,,,1736529.000
PaymentsToAcquireIntangibleAssets,,,,,1000000.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,1374.000,,,,2930.000
ProceedsFromContributedCapital,,,,,152023.000,,,,
ProceedsFromIssuanceOfCommonStock,,,,,2308743.000,,,,16600000.000
ProceedsFromIssuanceOfDebt,,,,,,,,,1400000.000
ProceedsFromIssuanceOfPrivatePlacement,,,,,2225000.000,,,,
ProceedsFromNotesPayable,,,,,,,,,1137599.000
ProfessionalFees,325.000,6737.000,1200.000,,,,,,
ProfitLoss,,,,,-3483937.000,-3452673.000,-2394263.000,-3696387.000,-2214297.000
RepaymentsOfRelatedPartyDebt,,,,,,,,,10000.000
ResearchAndDevelopmentExpense,,,20800.000,,,,,,
Revenues,,,,,88151.000,,,,
SalesRevenueNet,,,,,88151.000,,,,
ShareBasedCompensation,,,,,368305.000,,,,62522.000
StockIssuedDuringPeriodValueIssuedForCash,,,,,4919356.000,,,,
SubsidiaryOrEquityMethodInvesteeCumulativeProceedsReceivedOnAllTransactions,,,,,,,,,13716.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,6000000.000,6000000.000,6644002.000,45548893.000,113490252.000,129948852.000,135141160.000,-250700504.000,131612326.000
