,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesNoncurrent,,,,,,1444800.000,3910400.000,6394000.000,4589100.000,4657300.000,2717100.000,2973900.000,4701200.000,3399400.000,2445600.000,3008500.000,,,,,,,,
AccountsPayableCurrent,943243.000,1240528.000,1041439.000,1750800.000,2562800.000,1474100.000,1252300.000,1353700.000,1758600.000,1984000.000,2256600.000,2443900.000,1900800.000,2247600.000,2415300.000,2251100.000,1549800.000,1110300.000,1097600.000,936000.000,930100.000,930200.000,874400.000,867300.000
AccountsPayableInterestBearingNoncurrent,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,
AccruedLiabilitiesCurrent,445377.000,431603.000,452832.000,657300.000,630200.000,394400.000,382300.000,342900.000,371300.000,462000.000,532500.000,625600.000,810200.000,857400.000,1192800.000,1206500.000,1382200.000,1130900.000,929100.000,814000.000,564800.000,795000.000,961800.000,443000.000
AccruedProfessionalFeesCurrent,,,,,109500.000,58800.000,68300.000,67800.000,74300.000,98300.000,104800.000,135700.000,273700.000,188400.000,206400.000,213800.000,389000.000,343700.000,367000.000,318000.000,326900.000,133000.000,34700.000,37000.000
AccruedRoyaltiesCurrentAndNoncurrent,,,,,,,,,,92100.000,,,,,,,,,,,,,,
AccruedVacationCurrent,,,,,247500.000,226700.000,223400.000,219300.000,206900.000,271600.000,427700.000,489900.000,536500.000,655700.000,986400.000,990700.000,990700.000,767800.000,561100.000,,0.000,0.000,0.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,-551300.000,,,,-606000.000,,,,-665100.000,,,,711000.000,,,,761400.000
AdditionalPaidInCapital,38403156.000,39001461.000,50691191.000,52539500.000,53785600.000,56284000.000,57578200.000,59266000.000,59687400.000,60336000.000,61282400.000,61976500.000,63937100.000,64001000.000,64484400.000,67945800.000,115143800.000,123732300.000,125605200.000,132725000.000,143828800.000,144854200.000,145993900.000,146569600.000
Assets,1684503.000,537290.000,399717.000,341600.000,645000.000,424600.000,326000.000,881500.000,431800.000,406000.000,328900.000,263700.000,764700.000,386900.000,259400.000,269700.000,1743800.000,1932500.000,2012200.000,989800.000,8757800.000,7023000.000,5876100.000,3712200.000
AssetsCurrent,1576396.000,431952.000,281926.000,238100.000,542900.000,328400.000,107000.000,671800.000,224700.000,154000.000,91300.000,40500.000,554600.000,189900.000,75500.000,105700.000,1594300.000,1797400.000,1886700.000,855300.000,8634600.000,6906000.000,5768400.000,3377900.000
CapitalLeaseObligationsCurrent,27433.000,20005.000,18149.000,10500.000,7200.000,7100.000,7300.000,7600.000,7700.000,8400.000,5600.000,3900.000,2100.000,900.000,1000.000,1000.000,1000.000,1100.000,1100.000,1100.000,900.000,600.000,300.000,2400.000
CapitalLeaseObligationsNoncurrent,359.000,0.000,11286.000,9700.000,11800.000,9900.000,8000.000,6100.000,4000.000,2600.000,2400.000,2100.000,1900.000,1600.000,1400.000,1100.000,900.000,600.000,300.000,,,,,11900.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,15400.000,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,8600.000,,,,,,,,,,,,1200.000,,,,3800.000
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,100.000,,,,,,,,,,,,,,,,3300.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,1200.000,,,,,,,,,,,,,,,,3800.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,1200.000,,,,,,,,,,,,,,,,3800.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,4300.000,,,,,,,,,,,,100.000,,,,3800.000
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,-1700.000,,,,,,,,,,,,200.000,,,,4200.000
CapitalLeasesFutureMinimumPaymentsNetMinimumPayments1,,,,,,,,,,,,,,,,,,,,1300.000,,,,18500.000
