,2011-06-30,2011-09-30,2012-03-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
EarningsPerShareDiluted,,0.030,0.140,-0.180,0.270,0.310,0.330,0.540,0.400,-0.050,0.210,-1.160,-0.200,0.080,0.040,-0.070,0.050,0.150,0.120,0.130
EntityWideRevenueMajorCustomerPercentage,,,,0.280,,,,,,,,,,,,,,,,
FeesAndCommissionsOther,,,,337700000.000,361600000.000,375800000.000,381700000.000,367700000.000,368800000.000,355200000.000,346700000.000,327700000.000,356000000.000,365800000.000,373100000.000,354700000.000,379300000.000,378500000.000,499900000.000,380300000.000
ForeignCurrencyTransactionGainLossBeforeTax,,,,4300000.000,-400000.000,-6600000.000,6000000.000,-1700000.000,-500000.000,-14400000.000,,,5500000.000,-600000.000,,-6700000.000,-2100000.000,900000.000,,
GainLossOnForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstruments,,,,-4500000.000,800000.000,6700000.000,-8300000.000,1600000.000,500000.000,14000000.000,,,-5300000.000,4900000.000,,-4000000.000,5900000.000,700000.000,,
GainLossOnSaleOfPropertyPlantEquipment,,,,0.000,0.000,,,,,,,,,,,,,,,
GainLossRelatedToLitigationSettlement,,,,,,,,,22400000.000,0.000,,,,0.000,,,,,,
GainsLossesOnExtinguishmentOfDebt,-5221000.000,,,-45300000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,
GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,15200000.000,16000000.000,15600000.000,15100000.000,15300000.000
ImpairmentOfInvestments,4000.000,,,0.000,0.000,0.000,,0.000,0.000,0.000,,0.000,,,,,,,,
ImpairmentOfLongLivedAssetsHeldForUse,,,,0.000,0.000,0.000,,0.000,0.000,0.000,,0.000,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,29345000.000,17321000.000,18048000.000,-18400000.000,32600000.000,38100000.000,33000000.000,27300000.000,32100000.000,4700000.000,8500000.000,-9400000.000,-27100000.000,5400000.000,2000000.000,11800000.000,5000000.000,14900000.000,11400000.000,11300000.000
IncomeLossFromEquityMethodInvestments,,,,0.000,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxExpenseBenefit,2941000.000,1487000.000,7779000.000,-5800000.000,13500000.000,15600000.000,9600000.000,-11700000.000,6500000.000,7700000.000,-2000000.000,62600000.000,-14700000.000,500000.000,-600000.000,16000000.000,1900000.000,4700000.000,4200000.000,2500000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,,,,,,,,,,,,,,,2800000.000,,,,
IncomeTaxReconciliationOtherAdjustments,,,,,,,,,,,,,,,,1100000.000,,,,
IncomeTaxesPaid,,,,100000.000,100000.000,0.000,7800000.000,100000.000,300000.000,4500000.000,1500000.000,7600000.000,57700000.000,1900000.000,2600000.000,2400000.000,,,,
IncomeTaxesPaidNet,,,,,,,,,,,,,,,,,,,,700000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,16067000.000,-21325000.000,-4430000.000,-49200000.000,23500000.000,27100000.000,-59800000.000,-14400000.000,16000000.000,13300000.000,-23200000.000,12900000.000,-42900000.000,-8700000.000,9600000.000,-30800000.000,,,,-37100000.000
IncreaseDecreaseInOtherCurrentLiabilities,,,,,,-2100000.000,,,,,,,,,,,,,,
IncreaseDecreaseInOtherOperatingAssets,12433000.000,-12800000.000,-458000.000,-6000000.000,19600000.000,6900000.000,-49700000.000,15700000.000,18500000.000,-2300000.000,2900000.000,-20200000.000,-8800000.000,-23900000.000,25700000.000,1200000.000,,,,8600000.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,0.000,200000.000,400000.000,-400000.000,300000.000,200000.000,0.000,,0.000,0.000,,,,3500000.000,4200000.000,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,,,,,,,,,,,,,,4000000.000
InterestAndDividendIncomeOperating,5879000.000,3925000.000,3177000.000,2800000.000,3500000.000,7200000.000,4100000.000,7200000.000,3600000.000,2800000.000,2900000.000,2900000.000,2800000.000,2800000.000,3600000.000,3700000.000,4400000.000,4600000.000,5300000.000,5800000.000
InterestExpense,22873000.000,22234000.000,17883000.000,17400000.000,9900000.000,10000000.000,10000000.000,9700000.000,11400000.000,11600000.000,11500000.000,11100000.000,11400000.000,11200000.000,11600000.000,11300000.000,11200000.000,11300000.000,11200000.000,10800000.000
InterestPaid,,,,15600000.000,9400000.000,9600000.000,9300000.000,9100000.000,10600000.000,10700000.000,10700000.000,10400000.000,10600000.000,10600000.000,10500000.000,10400000.000,,,,10000000.000
LaborAndRelatedExpense,57913000.000,60635000.000,59064000.000,65500000.000,66400000.000,66200000.000,66800000.000,69700000.000,75000000.000,68900000.000,61400000.000,74700000.000,87800000.000,73100000.000,73500000.000,71700000.000,74400000.000,72400000.000,76600000.000,71500000.000
LegalFees,,,,,,100000.000,,,,,,,,,,,,,,
LitigationSettlementExpense,,,,,0.000,,,,,,,,,,,,0.000,,,900000.000
MarketableSecuritiesGainLoss,32816000.000,,,,,,,,22400000.000,,,,0.000,0.000,,,,,,0.000
NetCashProvidedByUsedInFinancingActivities,-61385000.000,352000.000,-353000.000,3600000.000,-1500000.000,-1800000.000,-2000000.000,-1700000.000,-10700000.000,-11600000.000,-10100000.000,-2500000.000,-2500000.000,-2800000.000,-2400000.000,-4400000.000,,,,-1600000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-61385000.000,352000.000,-353000.000,3600000.000,-1500000.000,-1800000.000,-2000000.000,-1700000.000,-10700000.000,-11600000.000,-10100000.000,-2500000.000,-2500000.000,-2800000.000,-2400000.000,-4400000.000,,,,-1600000.000
NetCashProvidedByUsedInInvestingActivities,-87711000.000,14676000.000,-9283000.000,-62100000.000,-406000000.000,-48700000.000,-92000000.000,59200000.000,-80000000.000,-127400000.000,51800000.000,-26900000.000,-32800000.000,-29000000.000,-20800000.000,-18000000.000,,,,-18600000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-87711000.000,14676000.000,-9283000.000,-62100000.000,-406000000.000,-48700000.000,-92000000.000,59200000.000,-80000000.000,-127400000.000,51800000.000,-26900000.000,-32800000.000,-29000000.000,-20800000.000,-18000000.000,,,,-18600000.000
NetCashProvidedByUsedInOperatingActivities,149096000.000,-15028000.000,9636000.000,58500000.000,407500000.000,50500000.000,94000000.000,-57500000.000,90700000.000,139000000.000,-109900000.000,-46000000.000,-11300000.000,54800000.000,36100000.000,-600000.000,,,,-9600000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,149096000.000,-15028000.000,9636000.000,58500000.000,407500000.000,50500000.000,94000000.000,-57500000.000,90700000.000,139000000.000,-109900000.000,-46000000.000,-11300000.000,54800000.000,36100000.000,-600000.000,,,,-9600000.000
NetIncomeLoss,26404000.000,15834000.000,10269000.000,-12600000.000,19100000.000,22500000.000,23400000.000,39000000.000,25600000.000,-3000000.000,10500000.000,-72000000.000,-12400000.000,4900000.000,2600000.000,-4200000.000,3100000.000,10200000.000,7200000.000,8800000.000
NonoperatingIncomeExpense,-4913000.000,-23004000.000,-17883000.000,-62700000.000,-9900000.000,-10000000.000,-10000000.000,-9700000.000,11000000.000,-11600000.000,11500000.000,-11100000.000,-11400000.000,-11200000.000,-11600000.000,-11300000.000,-11200000.000,-11300000.000,-11500000.000,-10800000.000
OperatingIncomeLoss,34258000.000,40325000.000,35931000.000,44300000.000,42500000.000,48100000.000,43000000.000,37000000.000,21100000.000,16300000.000,-3000000.000,1700000.000,-15700000.000,16600000.000,13600000.000,23100000.000,16200000.000,26200000.000,22900000.000,22100000.000
OperatingLeasesRentExpenseContingentRentals,,,,,100000.000,100000.000,,,,,,,,,,,,,,
OperatingLeasesRentExpenseMinimumRentals,,,,5200000.000,3600000.000,4200000.000,3200000.000,,,,,,,,,,,,,
OperatingLeasesRentExpenseNet,,,,5000000.000,3500000.000,4000000.000,2900000.000,,,,,,,,,,,,,
OperatingLeasesRentExpenseSubleaseRentals1,,,,200000.000,200000.000,300000.000,300000.000,,,,,,,,,,,,,
OtherAmortizationOfDeferredCharges,,,,,,,,,,,,,,,,14300000.000,,,,13000000.000
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,92000.000,92000.000,-92000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostTax,,,,-100000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeFinalizationOfPensionAndNonPensionPostretirementPlanValuationTax,,,,,,,,,,,,,3700000.000,-2100000.000,,,0.000,0.000,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-334000.000,1324000.000,2043000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTax,205000.000,-513000.000,1252000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditNetOfTax,,,,,-100000.000,-100000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditTax,,,,,0.000,100000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,,,,100000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostTaxEffect,-57000.000,-57000.000,57000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,-4400000.000,,,,100000.000,,,,,,,,
OtherComprehensiveIncomeLossFinalizationOfPensionAndNonPensionPostretirementPlanValuationNetOfTax,,,,,,,,,,,,,6300000.000,-3600000.000,,,0.000,0.000,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,-1600000.000,300000.000,1600000.000,600000.000,-1000000.000,-1000000.000,-7400000.000,500000.000,-12100000.000,4300000.000,-2400000.000,2100000.000,1200000.000,-2300000.000,400000.000,-5700000.000,2200000.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,,-1000000.000,200000.000,1000000.000,300000.000,-600000.000,-500000.000,4300000.000,-8400000.000,6900000.000,2500000.000,-1400000.000,-3400000.000,2800000.000,-1000000.000,200000.000,-3300000.000,0.000
OtherComprehensiveIncomeLossNetOfTax,,,,-400000.000,,,,,,,,,,,,2000000.000,,,,3000000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,-4341000.000,3307000.000,3897000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,-400000.000,1200000.000,6000000.000,12500000.000,-4400000.000,-400000.000,-7400000.000,-21900000.000,-10600000.000,20700000.000,-5000000.000,13300000.000,2000000.000,-1700000.000,1300000.000,-6800000.000,3000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,,,,-1000000.000,-1100000.000,-1000000.000,-1000000.000,-1400000.000,,,,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,,,,,,,600000.000,500000.000,600000.000,,800000.000,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax,,,,,0.000,0.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossNetOfTax,,,,,-1300000.000,-1200000.000,,,,,,-1400000.000,-1400000.000,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossTax,,,,,-900000.000,-700000.000,,,,,,,800000.000,600000.000,,500000.000,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansNetOfTax,,,,,,,,,,,,,8800000.000,0.000,,,0.000,0.000,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansTax,,,,,,,,,,,,,5000000.000,0.000,,,0.000,0.000,,
OtherComprehensiveIncomeLossReclassificationPensionAndOtherPostretirementBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostTax,,,,700000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostNetOfTax,-1012000.000,-1012000.000,972000.000,1300000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostTax,620000.000,621000.000,596000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-3083000.000,2903000.000,974000.000,0.000,-300000.000,3300000.000,2100000.000,-4400000.000,-500000.000,-1000000.000,-200000.000,100000.000,-100000.000,-200000.000,100000.000,0.000,-200000.000,0.000,-100000.000,100000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,0.000,0.000,532000.000,-100000.000,-300000.000,500000.000,3000000.000,-500000.000,-100000.000,-500000.000,900000.000,0.000,100000.000,-100000.000,0.000,0.000,-100000.000,0.000,0.000,0.000
OtherDepreciationAndAmortization,11879000.000,11413000.000,10683000.000,11800000.000,12200000.000,12500000.000,14200000.000,13100000.000,13600000.000,13500000.000,15300000.000,14800000.000,17200000.000,16800000.000,17300000.000,,,,,
OtherNoncashIncomeExpense,275000.000,-1098000.000,1483000.000,0.000,-600000.000,300000.000,-1900000.000,-400000.000,200000.000,2000000.000,4100000.000,100000.000,100000.000,-300000.000,600000.000,0.000,,,,-100000.000
OtherNonoperatingIncomeExpense,-14856000.000,-770000.000,,,0.000,0.000,,,,,,,0.000,,,,,,,
PaymentOfFinancingAndStockIssuanceCosts,3469000.000,,,,,,,,,,,,,,,,,,,
PaymentsForOtherOperatingActivities,,,,,,,,,,,,,,,,7400000.000,,,,10200000.000
PaymentsForProceedsFromOtherInvestingActivities,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,0.000
PaymentsForRepurchaseOfCommonStock,,,,,,,,,133000000.000,9100000.000,,,0.000,400000.000,,1900000.000,,,,0.000
PaymentsOfCapitalDistribution,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,0.000
PaymentsOfDebtExtinguishmentCosts,,,,21500000.000,0.000,0.000,0.000,,,,,,,,,,,,,
PaymentsOfDividends,,,,0.000,,,,,,,,,,,,,,,,
PaymentsOfFinancingCosts,17062000.000,,,11800000.000,0.000,0.000,0.000,0.000,5100000.000,0.000,0.000,,0.000,0.000,,,,,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,,,,,,,,,0.000
PaymentsToAcquireBusinessesNetOfCashAcquired,53000.000,,,,,3200000.000,,,,11500000.000,,,0.000,0.000,,,,,,
PaymentsToAcquireProductiveAssets,,,,11300000.000,11400000.000,11400000.000,22600000.000,,,,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,15217000.000,7243000.000,18632000.000,15200000.000,11200000.000,10800000.000,11600000.000,17100000.000,22400000.000,25200000.000,21100000.000,26900000.000,32800000.000,29100000.000,21100000.000,18000000.000,,,,18600000.000
PaymentsToAcquireShortTermInvestments,111259000.000,10113000.000,211756000.000,,,,,,,,,,,,,,,,,
PreferredStockAccretionOfRedemptionDiscount,77465000.000,,,,,,,,,,,,,,,,,,,
ProceedsFromFeesReceived,,,,,,,,4350000.000,,,,,,,,,,,,
ProceedsFromIssuanceOfDebt,389025000.000,,,850000000.000,0.000,0.000,0.000,0.000,129800000.000,0.000,0.000,,0.000,0.000,,,,,,
ProceedsFromLegalSettlements,,,,,,,,13000000.000,,,,,,,,,,,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,14281000.000,12538000.000,10820000.000,,,,,,,,,,,,,,,,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfShorttermInvestments,5316000.000,5394000.000,210113000.000,,,,,,,,,,,,,,,,,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,0.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,501000.000,,0.000,300000.000,200000.000,,,200000.000,200000.000,,,0.000,100000.000,,,,,,
ProceedsFromSalesOfBusinessAffiliateAndProductiveAssets,,,172000.000,,,,,,,,,,,,,,,,,
ProceedsFromStockOptionsExercised,181000.000,352000.000,22000.000,,600000.000,400000.000,,400000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,900000.000
ProvisionForDoubtfulAccounts,549000.000,2669000.000,1463000.000,2400000.000,2600000.000,3900000.000,700000.000,1800000.000,1700000.000,4500000.000,,,,,,,,,,
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,-2900000.000,,,,,,,,,,,,,,
RepaymentsOfLongTermDebt,,,,,,,,,,,,,,2400000.000,,2500000.000,,,,2500000.000
RepaymentsOfOtherLongTermDebt,191250000.000,,375000.000,813100000.000,2100000.000,2200000.000,2100000.000,2100000.000,2400000.000,2500000.000,2500000.000,2500000.000,2500000.000,,,,,,,
Revenues,309953000.000,321947000.000,318095000.000,340500000.000,365100000.000,383000000.000,385800000.000,374900000.000,372400000.000,358000000.000,349600000.000,330600000.000,358800000.000,368600000.000,376700000.000,358400000.000,383700000.000,383100000.000,505200000.000,386100000.000
SalesCommissionsAndFees,,,,,,,,,,,,,,,,162300000.000,172900000.000,170200000.000,287700000.000,186000000.000
SalesRevenueNet,309953000.000,321947000.000,318095000.000,340500000.000,365100000.000,383000000.000,385800000.000,374900000.000,372400000.000,358000000.000,349600000.000,330600000.000,358800000.000,368600000.000,376700000.000,358400000.000,383700000.000,383100000.000,505200000.000,386100000.000
SellingGeneralAndAdministrativeExpense,,,,51500000.000,62400000.000,65400000.000,74400000.000,71300000.000,77300000.000,81700000.000,101900000.000,70400000.000,90300000.000,78200000.000,85900000.000,64500000.000,83100000.000,79500000.000,82400000.000,71600000.000
ShareBasedCompensation,,,,2400000.000,2600000.000,2900000.000,3300000.000,3100000.000,4500000.000,4300000.000,-6500000.000,4000000.000,5000000.000,4900000.000,5700000.000,5000000.000,4500000.000,4200000.000,4200000.000,4000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,,,,,800000.000,800000.000,,,,,,,,,,,,,,
StockIssuedDuringPeriodValueShareBasedCompensation,,,,,,,,,,,,,,,,2600000.000,,,,-2700000.000
StockRepurchasedDuringPeriodValue,,,,,,,,,,,,,,,,1900000.000,,,,
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,,,,,,,,22900000.000,,,,1000000.000,,,,,,,,
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,,,,,,,,,,,,,,,,,21200000.000,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,,,,1300000.000,1700000.000,1600000.000,-3500000.000,-100000.000,,800000.000,,-200000.000,,,,500000.000,,,,600000.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,,,,,,,,,,,,1500000.000,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,577408000.000,71651000.000,71500000.000,71800000.000,72000000.000,-143400000.000,71900000.000,63800000.000,63300000.000,-133500000.000,62000000.000,62100000.000,63800000.000,-125800000.000,62400000.000,66000000.000,66400000.000,-128900000.000,66100000.000
WeightedAverageNumberOfSharesOutstandingBasic,319669000.000,571821000.000,71490000.000,71500000.000,71600000.000,71600000.000,-143100000.000,71600000.000,63600000.000,63300000.000,-133200000.000,62000000.000,62100000.000,62100000.000,-124100000.000,62400000.000,62500000.000,62200000.000,-124800000.000,62100000.000
WriteOffOfDeferredDebtIssuanceCost,,,,20000000.000,,,,,,,,,,,,,,,,
