,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,54925000.000,112270000.000,126240000.000,91919000.000,156450000.000,159901000.000,89989000.000,50989000.000,63642000.000,158767000.000,205028000.000,129733000.000
AccountsReceivableNetCurrent,49230000.000,94563000.000,183992000.000,105970000.000,118551000.000,120666000.000,145692000.000,46519000.000,65016000.000,92351000.000,164553000.000,55293000.000
AccruedIncomeTaxesCurrent,4366000.000,4795000.000,2732000.000,2940000.000,4691000.000,6630000.000,7536000.000,8711000.000,3070000.000,1979000.000,2756000.000,21745000.000
AccruedIncomeTaxesNoncurrent,,,,,,,21770000.000,,,,26386000.000,19693000.000
AccruedLiabilitiesCurrent,78819000.000,99928000.000,115775000.000,103350000.000,133442000.000,166116000.000,192446000.000,148309000.000,151102000.000,183905000.000,211323000.000,170297000.000
AccruedMarketingCostsCurrent,,,,,,,,16206000.000,20020000.000,19637000.000,40070000.000,25250000.000
AccruedSalesCommissionCurrent,,,4254000.000,,,,,,,,,
AccruedSalesCommissionCurrentAndNoncurrent,1608000.000,2037000.000,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,20731000.000,25136000.000,29800000.000,34107000.000,37567000.000,42741000.000,50240000.000,56908000.000,63910000.000,74062000.000,82392000.000,92313000.000
AdditionalPaidInCapital,75914000.000,364704000.000,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,1250000.000,,,,1400000.000,,,,1300000.000,
Assets,392200000.000,589058000.000,917691000.000,930634000.000,1111532000.000,1209281000.000,1102976000.000,928929000.000,864380000.000,901285000.000,922640000.000,714696000.000
AssetsCurrent,299894000.000,498383000.000,823043000.000,822254000.000,935443000.000,1003265000.000,833243000.000,602375000.000,472162000.000,503040000.000,587813000.000,384146000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,58800000.000,126500000.000,116700000.000,134600000.000,122199000.000,83678000.000,,,,
AvailableForSaleSecuritiesDebtSecuritiesCurrent,,,102327000.000,168741000.000,178953000.000,233133000.000,194386000.000,139951000.000,115688000.000,93315000.000,25839000.000,0.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxAssetsCurrent,,,,,,,,,,,8000000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,,,,,7300000.000,,,,
Cash,104879000.000,237749000.000,,323165000.000,331600000.000,267700000.000,228600000.000,191900000.000,126800000.000,126600000.000,174100000.000,
CashAndCashEquivalentsAtCarryingValue,104879000.000,237749000.000,319929000.000,323165000.000,338031000.000,279969000.000,279672000.000,248717000.000,163512000.000,131577000.000,192114000.000,74877000.000
CommonStockParOrStatedValuePerShare,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
CommonStockSharesAuthorized,0.000,,,,,,500000000.000,,,,,
CommonStockSharesIssued,0.000,,,,,,,,,,,
CommonStockSharesOutstanding,0.000,,,,,,,,,,,
CommonStockValueOutstanding,0.000,0.000,,,,,,,,,,
CommonStocksIncludingAdditionalPaidInCapital,,,533000000.000,576764000.000,622986000.000,651904000.000,663311000.000,678132000.000,687894000.000,702190000.000,757226000.000,771475000.000
ContractualObligation,175829000.000,60925000.000,74831000.000,79122000.000,85855000.000,87665000.000,181083000.000,,,,193200000.000,
ContractualObligationDueAfterFifthYear,593000.000,593000.000,0.000,0.000,2756000.000,7414000.000,70522000.000,,,,54371000.000,
ContractualObligationDueInFifthYear,,,,,,,16602000.000,,,,16770000.000,
ContractualObligationDueInFourthAndFifthYear,11006000.000,13492000.000,9215000.000,14207000.000,17044000.000,18991000.000,,,,,,
ContractualObligationDueInFourthYear,,,,,,,15871000.000,,,,17157000.000,
ContractualObligationDueInNextTwelveMonths,,,37361000.000,,,,34725000.000,,,,36165000.000,
ContractualObligationDueInSecondAndThirdYear,85076000.000,34915000.000,28255000.000,33353000.000,41995000.000,43556000.000,,,,,,
ContractualObligationDueInSecondYear,,,,,,,21190000.000,,,,39202000.000,
ContractualObligationDueInThirdYear,,,,,,,22173000.000,,,,29535000.000,
ContractualObligationFutureMinimumPaymentsDueRemainderOfFiscalYear,79154000.000,11925000.000,,31562000.000,24060000.000,17704000.000,,,,,,
CustomerDepositsCurrent,1736000.000,3566000.000,4903000.000,,,,8877000.000,6456000.000,4127000.000,6520000.000,4381000.000,5938000.000
DeferredFinanceCostsNoncurrentNet,,,0.000,,,,,,,,,
DeferredIncomeTaxLiabilities,,,3418000.000,,,,9841000.000,,,,4254000.000,
DeferredOfferingCosts,6166000.000,0.000,0.000,,,,,,,,,
DeferredRevenue,,,11600000.000,,,,,,,,,
DeferredRevenueCurrent,8158000.000,7996000.000,14022000.000,12327000.000,13298000.000,13095000.000,12742000.000,13847000.000,11605000.000,11499000.000,14388000.000,13884000.000
DeferredTaxAssetsGross,,,36247000.000,,,,58017000.000,,,,112113000.000,
DeferredTaxAssetsGrossCurrent,14984000.000,14981000.000,24218000.000,,,,,,,,,
DeferredTaxAssetsGrossNoncurrent,2320000.000,4736000.000,8611000.000,,,,41936000.000,,,,106000.000,
DeferredTaxAssetsLiabilitiesNet,,,32829000.000,,,,39621000.000,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,0.000,,,,,
DeferredTaxAssetsNet,,,,,,,49462000.000,,,,1680000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,0.000,,,,339000.000,,,,30193000.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,,,,467200000.000,
DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,,,,,,,,,,,1700000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,2347000.000,,,,9372000.000,,,,22341000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,9950000.000,,,,19096000.000,,,,26656000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,23950000.000,,,,20398000.000,,,,26587000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReturnsAndAllowances,,,,,,,8812000.000,,,,6336000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,8555000.000,,,,110433000.000,
DeferredTaxLiabilities,,,,,,,,,,,2574000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,,0.000,,,,2904000.000,,,,2540000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,3418000.000,,,,6937000.000,,,,1714000.000,
DepositsAssetsCurrent,,,1244000.000,,,,,,,,,
DepositsAssetsNoncurrent,4999000.000,5492000.000,4706000.000,,,,8430000.000,,,,17206000.000,
EmployeeRelatedLiabilitiesCurrent,12571000.000,24217000.000,28959000.000,,,,26491000.000,15904000.000,25590000.000,33935000.000,42577000.000,22437000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,62600000.000,,,,,,,,,
EmployeeStockOwnershipPlanESOPSharesInESOP,,,,,,,5000000.000,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,3780000.000,4056000.000,4353000.000,,,,,,12486000.000,15063000.000,17086000.000,19374000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,3622000.000,4235000.000,870000.000,870000.000,870000.000,870000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,1352000.000,,,,5956000.000,,,,8689000.000,6401000.000
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,551000.000,275000.000,,,2465000.000,1521000.000,,5670000.000,5075000.000,2567000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,3081000.000,4269000.000,3365000.000,3771000.000,4244000.000,4273000.000,870000.000,870000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,149000.000,149000.000,,,3592000.000,4779000.000,4269000.000,5894000.000,7669000.000,7786000.000,4273000.000,4273000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,910000.000,910000.000,393000.000,,3984000.000,5172000.000,4780000.000,6404000.000,8452000.000,8569000.000,7786000.000,7786000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,1085000.000,1085000.000,1177000.000,,4768000.000,5956000.000,5172000.000,6797000.000,9388000.000,9506000.000,8297000.000,8297000.000
FiniteLivedIntangibleAssetsGross,,,,,,,,,48184000.000,48634000.000,47001000.000,47001000.000
