,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AccountsAndNotesReceivableNet,,,,,,,,,,,,,,,,3382611.000,,,,
AccountsPayableTradeCurrent,1470170.000,2380801.000,1300970.000,1469301.000,1433748.000,1046925.000,1365209.000,1035644.000,1030724.000,1579023.000,1659730.000,1544103.000,2706078.000,2896781.000,4245272.000,4376984.000,741811.000,1330920.000,2178183.000,1107500.000
AccountsReceivableNetCurrent,447018.000,1137189.000,1699211.000,2191267.000,1112841.000,1328151.000,1804960.000,1315209.000,2819950.000,2121888.000,2559630.000,2394246.000,5571805.000,5392744.000,6210753.000,5888184.000,143905.000,278256.000,505549.000,502722.000
AccruedFeesAndOtherRevenueReceivable,,,,,,,,,,,,1500000.000,,,,1500000.000,,,,
AccruedIncomeTaxesCurrent,404209.000,441520.000,,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,2616.000,2633.000,3641.000,70378.000,174136.000,293336.000,527240.000,683556.000,904367.000,923434.000,498708.000,681995.000,946095.000,1099951.000,1752086.000,2105339.000,12035.000,,,741563.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,907000.000
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,,,,,,,,,,,,,-439846.000,-468707.000
AccumulatedAmortizationOfOtherDeferredCosts,,,,,10667.000,19768.000,34848.000,56431.000,81929.000,111502.000,145253.000,187246.000,233945.000,289789.000,349640.000,415757.000,-397280.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,632709.000,,,,715547.000,,,,885274.000,,,,971097.000,10180.000,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,-82032.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,539311.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,642679.000,584409.000,575001.000,457279.000,551298.000,222079.000,479313.000,700389.000,598947.000,734237.000,1132803.000,146749.000,548738.000,-280044.000,443854.000,,,,,
AcquiredFiniteLivedIntangibleAssetAmount,,,,,160000.000,,,,,,,,,,,,,,,
AcquiredFiniteLivedIntangibleAssetResidualValue,,,,,,160000.000,160000.000,160000.000,160000.000,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,0.000,2500.000,,,,,42000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,,,2500.000,,,,32000.000
Assets,17692095.000,17220511.000,16266994.000,16263487.000,17381604.000,18219792.000,23259247.000,17561606.000,39062782.000,28687707.000,27388146.000,31770337.000,34724034.000,29847653.000,30522301.000,28999254.000,20495839.000,19390353.000,19290173.000,2211544.000
AssetsCurrent,16721228.000,15988507.000,15107903.000,15177950.000,15902386.000,16851038.000,22011239.000,15629602.000,34426534.000,24130643.000,22512199.000,26619203.000,28836190.000,21605286.000,18983119.000,18142272.000,9303777.000,8145460.000,8965442.000,2134453.000
BillingsInExcessOfCost,,,,,,,,,,,,,,,439466.000,703324.000,,,,
BillingsInExcessOfCostCurrent,,,,,,,,,,,,,,,466500.000,710827.000,,,,
Cash,1088047.000,883932.000,1357453.000,771852.000,1010418.000,4652461.000,9013562.000,3190495.000,11283219.000,2975580.000,2937711.000,2397300.000,4396005.000,5082537.000,2346124.000,2331401.000,1227654.000,186581.000,859189.000,1299743.000
CashAndCashEquivalentsFairValueDisclosure,,,,,,,,,,17539656.000,16513373.000,19551333.000,15464123.000,8481124.000,,8047331.000,,,,
CashCollateralForBorrowedSecurities,,,,3445912.000,4365005.000,2467507.000,3314483.000,2185175.000,4589351.000,4595493.000,4050577.000,4817881.000,3691230.000,2933484.000,2622874.000,246000.000,63549.000,28500.000,15000.000,25025.000
CashEquivalentsAtCarryingValue,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
CashIncludingDiscontinuedOperations,,,,,,,,,,,,,,,,,,,,1519600.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,0.500,,,,,,,,
CommercialPaperAtCarryingValue,,,,,,,,,,1128861.000,1566545.000,1604879.000,1642380.000,1680297.000,1718631.000,502110.000,,,,
CommitmentsAndContingencies,,,,,,,,,,,,0.000,,,,,,,,
CommodityContractAssetCurrent,,,60656.000,,,,,,,,,,,,,,,,,
