,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31
AdvertisingExpense,,,,,,,,,,,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,0.000,,,,-5886.000,,
EarningsPerShareBasicAndDiluted,-0.000,-0.000,-0.000,0.000,-0.000,-0.000,-0.000,0.000,-0.000,-0.000,-0.000
IncomeTaxesPaid,,,,,0.000,,,,0.000,,
IncreaseDecreaseInAccountsPayable,2414.000,,,,-9395.000,,,,882.000,,
InterestPaid,,,,,0.000,,,,0.000,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,0.000,,,,,,
MarketingExpense,,0.000,0.000,,0.000,0.000,0.000,,,,
NetCashProvidedByUsedInFinancingActivities,6204.000,,,,17975.000,,,,4643.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,6204.000,,,,17975.000,,,,4643.000,,
NetCashProvidedByUsedInOperatingActivities,-6204.000,,,,-17975.000,,,,-10529.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-6204.000,,,,-17975.000,,,,-10529.000,,
NetIncomeLoss,-8618.000,-12638.000,-3954.000,-4563.000,-8580.000,-14609.000,-6417.000,-8852.000,-11411.000,-8712.000,-10139.000
OperatingIncomeLoss,-8618.000,-12638.000,-3954.000,-4563.000,-8580.000,-14609.000,-6417.000,-8852.000,-11411.000,-8712.000,-10139.000
ProceedsFromIssuanceOfCommonStock,,,,,0.000,,,,,,
ProceedsFromLoans,,,,,0.000,,,,,,
ProceedsFromRelatedPartyDebt,6204.000,,,,17975.000,,,,4643.000,,
ProfitLoss,,,,,-8580.000,,,,-11411.000,,
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,,0.000,,,,,,,,
Revenues,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SalesRevenueNet,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SellingGeneralAndAdministrativeExpense,8618.000,12638.000,3954.000,4563.000,8580.000,14609.000,6417.000,8852.000,11411.000,8712.000,10139.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,11300000.000,11300000.000,11300000.000,11300000.000,45200000.000,45200000.000,45200000.000,-90400000.000,45200000.000,45222222.000,46200000.000
