,2011-09-30,2011-12-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-22.000,,,,54.000,
CostsAndExpenses,,,501.000,,,,5205.000,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,0.340,,34.000,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,0.000,,0.000,
EffectiveIncomeTaxRateReconciliationTaxCredits,,,,,,,34.000,
IncomeLossFromOperationsBeforeExtraordinaryItemsPerBasicAndDilutedShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxReconciliationOtherAdjustments,,,,,-21500.000,,,
IncomeTaxesPaid,,,,,,,0.000,
IncreaseDecreaseInAccountsPayable,,,3282.000,,,,259.000,
IncreaseDecreaseInAccountsPayableRelatedParties,,,501.000,,,,,
InterestExpense,-183.000,183.000,-183.000,-183.000,-183.000,-183.000,-183.000,-183.000
InterestExpenseRelatedParty,,,183.000,,,,183.000,
InterestPaid,,,,,,,0.000,
NetCashProvidedByUsedInFinancingActivities,,,,,,,5205.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,5205.000,
NetCashProvidedByUsedInOperatingActivities,,,-22.000,,,,-5151.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-22.000,,,,-5151.000,
NetIncomeLoss,-1716.000,-531.000,-3988.000,-8437.000,-2174.000,-987.000,-5593.000,-2864.000
OperatingExpenses,1533.000,348.000,3805.000,8254.000,1991.000,804.000,5410.000,2681.000
OperatingIncomeLoss,-1533.000,-348.000,-3805.000,-8254.000,-1991.000,-804.000,-5410.000,-2681.000
ProceedsFromMinorityShareholders,,,,,,,5205.000,
ProceedsFromNotesPayable,,,,,,,0.000,
ProfessionalFees,1533.000,348.000,3805.000,8254.000,1991.000,804.000,5410.000,2681.000
Revenues,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SalesRevenueNet,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ValuationAllowancesAndReservesPeriodIncreaseDecrease,,,,4220.000,21500.000,,1900.000,
WeightedAverageNumberOfDilutedSharesOutstanding,1239130.000,1500000.000,1500000.000,1320652.000,1000000.000,-2615173.000,1000000.000,1000000.000
