,2011-09-30
AccountsPayableCurrent,8544970.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,4256886.000
AdditionalPaidInCapital,43880995.000
Assets,143468831.000
AssetsCurrent,115282853.000
AssetsHeldForSaleCurrent,41242788.000
AssetsHeldForSaleLongLived,598274.000
AssetsNoncurrent,28185979.000
BillingsInExcessOfCostCurrent,2945273.000
CashAndCashEquivalentsAtCarryingValue,101350.000
CommonStockParOrStatedValuePerShare,0.001
CommonStockSharesAuthorized,100000000.000
CommonStockSharesIssued,20039825.000
CommonStockSharesOutstanding,20039825.000
CommonStockValue,20040.000
ContractsReceivable,43823970.000
ConvertibleDebtCurrent,23322000.000
ConvertibleDebtNoncurrent,9254624.000
CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedWithinOneYear,3288078.000
CustomerDepositsCurrent,208272.000
DeferredTaxAssetsNetCurrent,112480.000
DueToRelatedPartiesCurrent,8015103.000
EquityMethodInvestments,1264242.000
Goodwill,23771636.000
IntangibleAssetsNetExcludingGoodwill,531408.000
InventoryNet,116632.000
Liabilities,115334425.000
LiabilitiesAndStockholdersEquity,143468831.000
LiabilitiesCurrent,106060618.000
LiabilitiesNoncurrent,9273807.000
LongTermLoansFromBank,19183.000
MinorityInterest,-2118960.000
NotesPayableCurrent,234551.000
OtherAccruedLiabilitiesCurrent,9994523.000
OtherAssetsCurrent,169658.000
OtherAssetsMiscellaneousCurrent,27213.000
OtherAssetsNoncurrent,422145.000
OtherLiabilitiesCurrent,14299518.000
OtherReceivablesNetCurrent,26173487.000
PreferredStockParOrStatedValuePerShare,0.001
PreferredStockSharesAuthorized,10000000.000
PreferredStockSharesIssued,0.000
PreferredStockSharesOutstanding,0.000
PropertyPlantAndEquipmentNet,1598273.000
RestrictedCashAndCashEquivalentsAtCarryingValue,227197.000
RetainedEarningsAppropriated,3040595.000
RetainedEarningsUnappropriated,-20945150.000
ShortTermBankLoansAndNotesPayable,4562643.000
StockholdersEquity,30271163.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,28134406.000
TaxesPayableCurrent,150297.000
