,2011-06-30,2012-03-31,2014-03-31,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2016-09-30,2017-03-31
AccretionExpense,,,,,,,,,,132448.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,,561.000
CashPeriodIncreaseDecrease,,16338.000,-115917.000,,,-122328.000,,,,
CostOfGoodsSold,0.000,,,,,,,,,
CostsAndExpenses,64997.000,,,,,,,,,
DebtConversionConvertedInstrumentAmount1,,,,,,,,,,-45183.000
DerivativeGainLossOnDerivativeNet,,,,,,,,,,1786155.000
EarningsPerShareBasicAndDiluted,-0.030,-0.010,0.002,56896000.000,56896000.000,-0.002,-0.004,0.002,-0.001,-0.040
EffectiveIncomeTaxRateContinuingOperations,,,0.000,,,,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.340,,,,,,,
EquityMethodInvestmentOtherThanTemporaryImpairment,,,,,6294.000,5027.000,,,,
FairValueAssumptionsExpectedDividendRate,,,,,,,,,,0.000
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,1.180
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,0.013
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,,,,-1786155.000
GainLossOnSaleOfStockInSubsidiaryOrEquityMethodInvestee,,,,,,,,169547.000,,
GeneralAndAdministrativeExpense,64997.000,17738.000,133028.000,165881.000,84636.000,170794.000,213063.000,58989.000,41594.000,33710.000
GrossProfit,0.000,,,30000.000,90000.000,,,,,
IncomeLossFromContinuingOperations,-64997.000,-17738.000,-133028.000,,,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,0.002,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,0.000,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-83152.000,-3358.000,,,1245.000,,,,8862.000
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,45064.000
IncreaseDecreaseInPrepaidExpense,,-16450.000,,,,-12221.000,,,,
InterestExpense,,,,,,,,,,5905.000
NetCashProvidedByUsedInFinancingActivities,,133678.000,,,,,,,,64568.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,133678.000,,,,,,,,64568.000
NetCashProvidedByUsedInInvestingActivities,,,20469.000,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,20469.000,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,-117340.000,-136386.000,,,-122328.000,,,,-64007.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-117340.000,-136386.000,,,-122328.000,,,,-64007.000
NetIncomeLoss,-64997.000,-17738.000,-133028.000,-135881.000,-930.000,-140821.000,-230607.000,104526.000,-41594.000,-1952313.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,-201881.000,-930.000,,-230607.000,,,
OperatingExpenses,,17738.000,133028.000,165881.000,84636.000,175821.000,230607.000,65021.000,41594.000,33710.000
OperatingIncomeLoss,,,,,5364.000,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,24194.000,,,,,,,
PaymentsToFundLongtermLoansToRelatedParties,,,-44663.000,,,,,,,
PreferredStockDividendsIncomeStatementImpact,,,,66000.000,,,,,,
ProceedsFromConvertibleDebt,,,,,,,,,,78000.000
ProceedsFromRepaymentsOfOtherLongTermDebt,,,,,,,,,,-3500.000
ProceedsFromRepaymentsOfRelatedPartyDebt,,,,,,,,,,-9932.000
ResearchAndDevelopmentExpense,,,,,,25005.000,17544.000,6032.000,,
Revenues,0.000,,,30000.000,90000.000,35000.000,,,,
SalesRevenueNet,0.000,,,30000.000,90000.000,35000.000,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,2255000.000,56896000.000,0.000,0.000,57598000.000,57698000.000,57680880.000,47308000.000,49404700.000
WeightedAverageNumberOfSharesOutstandingBasic,2255000.000,,,,,,,,,
