,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfFinancingCosts,,,13000.000,,,,32000.000,,,,23000.000
AmortizationOfIntangibleAssets,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000
BasicEarningsPerShareProForma,-0.010,0.050,,,,,,,,,
CapitalizedComputerSoftwareAdditions,,,,800000.000,1100000.000,,,2000000.000,2900000.000,,2900000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,10529000.000,,,,21361000.000,,,,32757000.000
ContractsRevenue,,35910000.000,54351000.000,47820000.000,54233000.000,63583000.000,88904000.000,72492000.000,75857000.000,86295000.000,117914000.000
CostOfRevenue,6365000.000,6436000.000,8281000.000,8021000.000,8909000.000,10262000.000,11971000.000,11865000.000,14748000.000,15482000.000,17146000.000
CostOfServicesDepreciation,608000.000,638000.000,810000.000,,,,,,,,
CostOfServicesDepreciationAndAmortization,,,,887000.000,945000.000,,1186000.000,1386000.000,1521000.000,1705000.000,2060000.000
CostsAndExpenses,,,,38165000.000,48485000.000,,61422000.000,57876000.000,76743000.000,75129000.000,80843000.000
DeferredIncomeTaxesAndTaxCredits,,,-101000.000,,,,-3644000.000,,,,-4480000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,400000.000,700000.000,,,,,,,,
DepreciationAndAmortization,,,1323000.000,1400000.000,1457000.000,1558000.000,1723000.000,1823000.000,2032000.000,2256000.000,2226000.000
DepreciationDepletionAndAmortization,,,2133000.000,,,,2909000.000,,,,4286000.000
DilutedEarningsPerShareProForma,-0.010,0.050,,,,,,,,,
DirectOperatingCosts,,,,7134000.000,7964000.000,,10785000.000,10479000.000,13227000.000,13777000.000,15086000.000
EarningsPerShareBasic,-0.010,0.050,0.110,0.100,0.070,0.090,0.320,0.180,0.110,0.150,0.440
EarningsPerShareDiluted,-0.010,0.050,0.110,0.100,0.070,0.080,0.310,0.180,0.100,0.150,0.430
EffectiveIncomeTaxRateContinuingOperations,0.428,0.386,0.414,0.430,0.418,-0.882,0.346,0.347,,,0.335
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,,,,,,6800000.000,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,-500000.000,0.000,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,-4044000.000,,,,,,,,,,
GeneralAndAdministrativeExpense,8138000.000,8410000.000,11984000.000,10096000.000,11996000.000,13750000.000,15206000.000,15220000.000,24457000.000,14163000.000,17826000.000
