,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccruedLiabilitiesAndOtherLiabilities,7877000.000,25539000.000,15610000.000,8790000.000,22093000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,9449000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1223000.000,8193000.000,7404000.000,12277000.000,8479000.000
AdditionalPaidInCapital,239306000.000,251841000.000,251597000.000,254630000.000,256382000.000
Assets,2467142000.000,2988186000.000,3094866000.000,3337024000.000,3912503000.000
AvailableForSaleSecurities,980669000.000,1186887000.000,1294533000.000,1292931000.000,1541342000.000
AvailableForSaleSecuritiesAmortizedCost,978715000.000,1173201000.000,1282034000.000,1272711000.000,1527076000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,1766000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,4633000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,358033000.000,273004000.000,347767000.000,201846000.000,332065000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,2867000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,314413000.000,214270000.000,299380000.000,150108000.000,271706000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,43620000.000,58734000.000,48387000.000,51738000.000,60359000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,127381000.000,151343000.000,193514000.000,172599000.000,174330000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,106069000.000,130392000.000,138139000.000,127120000.000,255148000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,740717000.000,874577000.000,947959000.000,942321000.000,1058783000.000
AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis,978057000.000,1173201000.000,1279612000.000,1271540000.000,1525977000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,3890000.000,16889000.000,0.000,29500000.000,37716000.000
AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositions1,105.000,74.000,78.000,76.000,52.000
AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositionsGreaterThanOrEqualToOneYear,25.000,26.000,24.000,35.000,24.000
BankOwnedLifeInsurance,34631000.000,50278000.000,50723000.000,51157000.000,51582000.000
CashAndDueFromBanks,,,14629000.000,32236000.000,39579000.000
CashCashEquivalentsAndFederalFundsSold,197894000.000,185606000.000,86921000.000,126230000.000,387347000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,45000000.000,70000000.000,70000000.000,70000000.000,70000000.000
CommonStockSharesOutstanding,27234386.000,28700825.000,,,
CommonStockValueOutstanding,272000.000,287000.000,,,
ConvertiblePreferredStockNonredeemableOrRedeemableIssuerOptionValue,0.000,0.000,0.000,,
DebtInstrumentUnamortizedDiscount,1500000.000,,,,
DebtInstrumentUnamortizedDiscountPremiumNet,-700000.000,,,,
DeferredIncomeTaxLiabilities,,,6165000.000,,
DeferredTaxAssetsDerivativeInstruments,,,679000.000,,
DeferredTaxAssetsGross,,,16092000.000,,
DeferredTaxAssetsLiabilitiesNet,12110000.000,10142000.000,9672000.000,7786000.000,10666000.000
DeferredTaxAssetsNet,,,15837000.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,64000.000,,
DeferredTaxAssetsOther,,,3970000.000,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,503000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,,,2228000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,8575000.000,,
DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,,,0.000,,
DeferredTaxAssetsValuationAllowance,300000.000,300000.000,255000.000,200000.000,300000.000
DeferredTaxLiabilitiesFinancingArrangements,,,0.000,,
DeferredTaxLiabilitiesInvestments,,,4679000.000,,
DeferredTaxLiabilitiesOther,,,743000.000,,
DeferredTaxLiabilitiesPrepaidExpenses,,,743000.000,,
DepositLiabilitiesReclassifiedAsLoansReceivable1,,,900000.000,800000.000,100000.000
Deposits,2198199000.000,2668445000.000,2776552000.000,3009463000.000,3563764000.000
DepositsMoneyMarketDeposits,666485000.000,774405000.000,837630000.000,952186000.000,1081211000.000
DepositsSavingsDeposits,2168294000.000,2651938000.000,2760232000.000,2994997000.000,3554380000.000
DerivativeAssets,6596000.000,4089000.000,4304000.000,4649000.000,5125000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,5700000.000,4600000.000,3400000.000,13000000.000,4200000.000
EquityMethodInvestmentsFairValueDisclosure,1000000.000,1800000.000,,1500000.000,1600000.000
FairValueEstimateNotPracticableAccruedLiabilities,,10835000.000,11878000.000,12716000.000,13110000.000
FairValueEstimateNotPracticableCashAndCashEquivalents,197894000.000,185606000.000,86921000.000,126230000.000,387347000.000
FairValueEstimateNotPracticableCommitments,1036497000.000,1167115000.000,1232078000.000,1297505000.000,1431391000.000
FairValueEstimateNotPracticableDeposits,2168294000.000,2651938000.000,2760232000.000,2994997000.000,3554380000.000
FairValueEstimateNotPracticableLoansReceivable,1068127000.000,1277550000.000,1336470000.000,1438728000.000,1512363000.000
FairValueEstimateNotPracticableSubordinatedDebtObligations,3186000.000,0.000,,,
FederalFundsSoldAndSecuritiesPurchasedUnderAgreementsToResell,,,0.000,,
FederalHomeLoanBankStock,2091000.000,2091000.000,2091000.000,2787000.000,2787000.000
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,15802000.000,14442000.000,14802000.000,16335000.000,16854000.000
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,3292000.000,8374000.000,8104000.000,8404000.000,8183000.000
FinancingReceivableRecordedInvestment30To59DaysPastDue,4064000.000,0.000,3245000.000,3275000.000,2381000.000
FinancingReceivableRecordedInvestment60To89DaysPastDue,1500000.000,415000.000,0.000,4293000.000,2674000.000
FinancingReceivableRecordedInvestment90DaysPastDueAndStillAccruing,0.000,0.000,0.000,0.000,0.000
FinancingReceivableRecordedInvestmentCurrent,1056840000.000,1275752000.000,1350508000.000,1476191000.000,1516294000.000
FinancingReceivableRecordedInvestmentEqualToGreaterThan90DaysPastDue,3465000.000,2627000.000,583000.000,3373000.000,3493000.000
FinancingReceivableRecordedInvestmentPastDue,9029000.000,3042000.000,3828000.000,10941000.000,8548000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,102000.000,305000.000,407000.000,456000.000,505000.000
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,304000.000,101000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,197000.000,197000.000,196000.000,196000.000,196000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,197000.000,197000.000,197000.000,148000.000,99000.000
