,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,728000.000,1360000.000,730000.000,996000.000,874000.000,930000.000,754000.000,890000.000,908000.000,709000.000,771000.000,533000.000,447000.000,615000.000,622000.000,647000.000,708000.000
AdditionalPaidInCapital,32674000.000,181061000.000,181104000.000,181147000.000,181188000.000,181203000.000,181252000.000,181282000.000,181312000.000,181342000.000,181066000.000,181027000.000,180871000.000,180911000.000,180952000.000,180996000.000,181044000.000
Assets,32940000.000,1496967000.000,1613718000.000,1511090000.000,1533098000.000,1524309000.000,1482192000.000,1521074000.000,1576702000.000,1518449000.000,1515857000.000,1556684000.000,1385109000.000,1473586000.000,1430883000.000,1429134000.000,1467807000.000
CashAndCashEquivalentsAtCarryingValue,20098000.000,52345000.000,44331000.000,50112000.000,51106000.000,49908000.000,51063000.000,45237000.000,53340000.000,43978000.000,40482000.000,40166000.000,41242000.000,36200000.000,43026000.000,33504000.000,37509000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,,,,,,,,,,229001.000,229001.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,1633378.000,9133378.000,9139842.000,9139842.000,9139842.000,9139842.000,9149274.000,9149274.000,9149274.000,9149274.000,9135021.000,9135103.000,9117183.000,9117183.000,9127039.000,9130897.000,9130897.000
CommonStockSharesOutstanding,1633378.000,9133378.000,9139842.000,9139842.000,9139842.000,9139842.000,9149274.000,9149274.000,9149274.000,9149274.000,9135021.000,9135103.000,9117183.000,9117183.000,9127039.000,9130897.000,9130897.000
CommonStockValue,16000.000,91000.000,91000.000,91000.000,91000.000,91000.000,91000.000,91000.000,91000.000,91000.000,91000.000,92000.000,92000.000,92000.000,92000.000,92000.000,92000.000
DebtWeightedAverageInterestRate,,0.004,0.004,0.004,0.004,0.003,0.003,0.004,0.004,0.004,0.005,0.005,0.007,0.007,0.007,0.009,0.010
DeferredOfferingCosts,439000.000,,,,,,,,,,,,,,,,
DerivativeAssetFairValueOffsetAgainstCollateralNetOfNotSubjectToMasterNettingArrangementPolicyElection,,,,,,,,,,,,,,,,4612000.000,3520000.000
DerivativeAssetNotOffsetPolicyElectionDeduction,,,,,,,,,,,,,,,,1346000.000,1865000.000
DerivativeAssets,,31266000.000,23181000.000,34963000.000,18117000.000,10115000.000,8439000.000,3072000.000,1479000.000,4541000.000,1527000.000,2183000.000,1635000.000,1920000.000,1641000.000,6008000.000,5464000.000
DerivativeCollateralObligationToReturnCash,,,,,,,,,,,,,,,,50000.000,79000.000
DerivativeCollateralRightToReclaimCash,,,,,,,,,,,,,,,,555000.000,1216000.000
DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral,,,,1042000.000,942000.000,1652000.000,628000.000,2722000.000,799000.000,3227000.000,,,,,,,
DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral,,,,-1042000.000,-942000.000,-1652000.000,-628000.000,-2722000.000,-799000.000,3227000.000,,,,,,,
DerivativeFairValueOfDerivativeNet,,28286000.000,16114000.000,33894000.000,16097000.000,3308000.000,5589000.000,-5628000.000,-12722000.000,534000.000,-14887000.000,-2542000.000,-16649000.000,-11459000.000,-8244000.000,4033000.000,1892000.000
DerivativeLiabilities,,2980000.000,7067000.000,1069000.000,2020000.000,6807000.000,2850000.000,8700000.000,14201000.000,4007000.000,16414000.000,4725000.000,18284000.000,13379000.000,9885000.000,1975000.000,3572000.000
DerivativeLiabilityFairValueOffsetAgainstCollateralNetOfNotSubjectToMasterNettingArrangementPolicyElection,,,,,,,,,,,,,,,,74000.000,491000.000
DerivativeLiabilityNotOffsetPolicyElectionDeduction,,,,,,,,,,,,,,,,1346000.000,1865000.000
