,2012-03-31,2013-03-31,2014-03-31
AllocatedShareBasedCompensationExpense,,172780.000,
AmortizationOfESOPAward,147040.000,172780.000,361468.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,463990.000,
BankOwnedLifeInsuranceIncome,9214.000,18411.000,34276.000
BrokerageCommissionsRevenue,63444938.000,65577806.000,71162978.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-49482.000,2051985.000,-2107929.000
CommunicationsAndInformationTechnology,1335373.000,1300652.000,1294571.000
ComprehensiveIncomeNetOfTax,-2388546.000,,
ConcentrationRiskPercentage1,,,0.250
CurrentFederalTaxExpenseBenefit,,-275496.000,
CurrentIncomeTaxExpenseBenefit,,-270814.000,
CurrentStateAndLocalTaxExpenseBenefit,,4682.000,
DeferredFederalIncomeTaxExpenseBenefit,,461001.000,-607705.000
DeferredIncomeTaxExpenseBenefit,-774936.000,490530.000,-786143.000
DeferredIncomeTaxesAndTaxCredits,,490530.000,-544965.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,29529.000,-178438.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,,41000.000
Depreciation,,234083.000,158613.000
DepreciationAndAmortization,380139.000,321231.000,209930.000
EarningsPerShareBasic,,0.060,-0.350
EarningsPerShareBasicAndDiluted,-0.360,,
EarningsPerShareDiluted,,0.060,-0.350
EntityWideRevenueMajorCustomerPercentage,,0.360,
FeesAndCommissions,620595.000,1701482.000,1890338.000
FloorBrokerageExchangeAndClearanceFees,1790263.000,1404075.000,1513332.000
GainLossOnDispositionOfAssets,-14542.000,-65786.000,0.000
GainLossOnDispositionOfProperty,,-65786.000,
IncomeTaxExaminationPenaltiesAndInterestExpense,,,0.000
IncomeTaxExpenseBenefit,-331236.000,219716.000,-544966.000
IncomeTaxExpenseBenefitContinuingOperations,,219716.000,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,241177.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,199397.000,-998936.000
IncomeTaxReconciliationOtherAdjustments,,-83464.000,1361.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,83633.000,-125130.000
IncomeTaxesPaid,,84000.000,11000.000
IncreaseDecreaseInAccountsPayable,2020645.000,2712072.000,1850597.000
IncreaseDecreaseInAccountsReceivable,-2273481.000,2635396.000,-604633.000
IncreaseDecreaseInAccruedLiabilities,-670381.000,410055.000,-343951.000
IncreaseDecreaseInDeferredCompensation,36159.000,63508.000,76379.000
IncreaseDecreaseInDeferredRevenue,32712.000,42453.000,135702.000
IncreaseDecreaseInIncomeTaxes,20222.000,686.000,87345.000
IncreaseDecreaseInNotesReceivables,711036.000,145316.000,813698.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-422676.000,100574.000,-166392.000
IncreaseDecreaseInReserveForCommissionsExpenseAndTaxes,459431.000,-492454.000,-363350.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,150000.000,
InterestAndDividendIncomeOperating,,328625.000,310549.000
InterestExpense,37361.000,30668.000,198456.000
InterestExpenseSubordinatedNotesAndDebentures,,,165000.000
InterestPaid,27468.000,26085.000,157206.000
InvestmentAdvisoryFees,15958497.000,16409330.000,18785307.000
LaborAndRelatedExpense,8744917.000,6535007.000,6711672.000
LineOfCreditFacilityInterestRateDuringPeriod,,0.050,0.050
MarketableSecuritiesUnrealizedGainLoss,13412.000,24898.000,49562.000
MarketingExpense,956234.000,917181.000,1683441.000
NetCashProvidedByUsedInFinancingActivities,-2231786.000,-321733.000,-2048705.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-2231786.000,-321733.000,-2048705.000
NetCashProvidedByUsedInInvestingActivities,387092.000,-154597.000,-55685.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,387092.000,-154597.000,-55685.000
NetCashProvidedByUsedInOperatingActivities,1795212.000,2528315.000,-3539.000
