,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2015-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,1038184.000,1052361.000,1072307.000,868992.000,,,,,,,,,
AccountsPayableCurrent,,,,,2927564.000,5079204.000,4924037.000,4080323.000,4255286.000,3970034.000,3991582.000,3876701.000,5159171.000
AccountsReceivableNetCurrent,804830.000,925215.000,889657.000,921747.000,1395327.000,1761503.000,1793188.000,1769825.000,1856489.000,1241459.000,973301.000,877388.000,232388.000
AccruedLiabilitiesCurrent,,,,,,,,,,,,,1455098.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,1055539.000,,,,1273801.000,,,4926916.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,13039.000,-12353.000,-8802.000,-855.000,13573.000,7684.000,-313.000,20434.000,-849.000,-18976.000,-17768.000,-23403.000,-3556.000
AdditionalPaidInCapital,,32859040.000,33102512.000,33505996.000,36865383.000,36971369.000,37083712.000,37208398.000,37352957.000,37460577.000,37570567.000,37681771.000,105353800.000
AdditionalPaidInCapitalCommonStock,32314534.000,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,,229000.000,210000.000,248000.000,253000.000,181000.000,107000.000,150000.000,80000.000
Assets,6926049.000,7923710.000,8525433.000,8322912.000,12281302.000,11855717.000,10815887.000,9866830.000,8852804.000,6787606.000,6243011.000,5727918.000,13074879.000
AssetsCurrent,2788454.000,3982552.000,3681906.000,3830898.000,9313329.000,9392599.000,8682914.000,8034601.000,7307672.000,5653633.000,5322303.000,5016280.000,10325018.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,,,,,,,812756.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,,,,,,,,,,,,,83215.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,,,,,,,,,151604.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,,,,,,,,,,,,,856282.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilities,,,,,,,,,,,,,-5922133.000
