,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,,,,,,,,,,,,1864000.000,2290000.000,1342000.000,1465000.000
AccountsPayableCurrent,1742000.000,1313000.000,2040000.000,2358000.000,1155000.000,1578000.000,2166000.000,1727000.000,1253000.000,1289000.000,1901000.000,1863000.000,1900000.000,4972000.000,1159000.000,3272000.000,2345000.000,2359000.000,3433000.000,3476000.000,4486000.000,3795000.000,3796000.000,1466000.000
AccountsReceivableNetCurrent,1139000.000,783000.000,9527000.000,1375000.000,1284000.000,3685000.000,1005000.000,1547000.000,2025000.000,2159000.000,1627000.000,1730000.000,1292000.000,727000.000,727000.000,909000.000,657000.000,1163000.000,1394000.000,1164000.000,,,,
AccruedEmployeeBenefitsCurrent,,,,,,,4538000.000,,,,3639000.000,,,,4613000.000,,,,5866000.000,,,,3753000.000,
AccruedLiabilitiesCurrent,7113000.000,7316000.000,8159000.000,6301000.000,7340000.000,9163000.000,10063000.000,8166000.000,7307000.000,8148000.000,8166000.000,6608000.000,,,6317000.000,3593000.000,4746000.000,5952000.000,15337000.000,13251000.000,18464000.000,21988000.000,11192000.000,6607000.000
AccruedProfessionalFeesCurrent,,,,,,,396000.000,,,,338000.000,,,,224000.000,,,,202000.000,,,,275000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,15646000.000,,,,17317000.000,,,,16611000.000,,,,15524000.000,,,,16008000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,2000.000,-6000.000,-3000.000,-3000.000,-30000.000,29000.000,45000.000,37000.000,4000.000,22000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,-174000.000,-612000.000,-1006000.000,-577000.000,-1217000.000,-968000.000,-640000.000,-987000.000,-814000.000,-341000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-172000.000,-618000.000,-1009000.000,-580000.000,-1247000.000,-939000.000,-595000.000,-950000.000,-810000.000,-319000.000,-148000.000,-88000.000,-184000.000,-1106000.000,-1669000.000,-2955000.000,-2727000.000,-2560000.000,-2930000.000,-2135000.000,-2559000.000,-2412000.000,-3624000.000,-3350000.000
AdditionalPaidInCapital,391925000.000,397996000.000,466276000.000,470849000.000,542934000.000,545767000.000,550729000.000,555010000.000,558766000.000,561687000.000,688390000.000,689729000.000,691419000.000,693066000.000,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,695058000.000,697149000.000,719966000.000,886575000.000,889698000.000,893278000.000,897027000.000,901075000.000,904957000.000,938159000.000
Assets,74430000.000,64719000.000,134102000.000,120676000.000,175895000.000,164822000.000,139752000.000,119621000.000,104012000.000,91698000.000,204622000.000,193585000.000,173465000.000,146896000.000,138290000.000,112169000.000,109494000.000,238907000.000,216633000.000,189644000.000,167613000.000,139298000.000,109680000.000,110132000.000
AssetsCurrent,64651000.000,55397000.000,124618000.000,110124000.000,165628000.000,154383000.000,128187000.000,108137000.000,92427000.000,79753000.000,192378000.000,181732000.000,160583000.000,134877000.000,127437000.000,101981000.000,97896000.000,224349000.000,199946000.000,170739000.000,147126000.000,117514000.000,89599000.000,89652000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,110878000.000,73140000.000,82872000.000,56895000.000,117662000.000,151307000.000,127868000.000,114123000.000,86511000.000,57122000.000,63909000.000
AvailableForSaleSecurities,,,,,,,,,89161000.000,76474000.000,189376000.000,177679000.000,154313000.000,130572000.000,122652000.000,97594000.000,93381000.000,220697000.000,196125000.000,166847000.000,138989000.000,109551000.000,81415000.000,85356000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,44000.000,11000.000,12000.000,7000.000,88000.000,78000.000,122000.000,80000.000,34000.000,8000.000,3000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,6000.000,10000.000,3000.000,7000.000,83000.000,66000.000,1000.000,1000.000,15000.000,4000.000,29000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,160229000.000,148250000.000,125085000.000,105336000.000,89157000.000,76452000.000,189407000.000,177641000.000,154274000.000,130534000.000,122651000.000,97585000.000,93381000.000,220692000.000,196113000.000,166726000.000,138910000.000,109532000.000,81411000.000,85382000.000
AvailableForSaleSecuritiesCurrent,,,,,,,117531000.000,80357000.000,71576000.000,64283000.000,166254000.000,150929000.000,137281000.000,110916000.000,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,,37743000.000,18953000.000,17543000.000,8500000.000,72594000.000,64841000.000,47838000.000,14280000.000,750000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,37759000.000,18964000.000,17542000.000,8505000.000,72553000.000,64859000.000,47853000.000,14281000.000,750000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,,,117486000.000,80320000.000,71572000.000,64261000.000,166285000.000,150891000.000,137242000.000,,,,,,,,,,,
