,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,,11168000.000,,,,9117000.000,,,,34074000.000
ComprehensiveIncomeNetOfTax,,,,,9930000.000,,11353000.000,9171000.000,9061000.000,11275000.000,9853000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,76943000.000,,90687000.000,71848000.000,67198000.000,82730000.000,76264000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,86873000.000,,102040000.000,81019000.000,76259000.000,94005000.000,86117000.000
CostOfGoodsSold,277589000.000,227015000.000,162164000.000,157177000.000,154474000.000,150524000.000,142190000.000,122460000.000,142553000.000,188202000.000,179487000.000
DeferredIncomeTaxExpenseBenefit,,,54000.000,,,,179000.000,,,,92000.000
Depreciation,15720000.000,14900000.000,15593000.000,16182000.000,16231000.000,16363000.000,16553000.000,17094000.000,19773000.000,24024000.000,23413000.000
DepreciationDepletionAndAmortization,,,19803000.000,,,,20396000.000,,,,30150000.000
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,,,,,0.000,,0.000,0.000,0.000,0.000,0.000
DistributedEarnings,,,7655000.000,7874000.000,8102000.000,8335000.000,8575000.000,8864000.000,9164000.000,9478000.000,9834000.000
DistributionMadeToLimitedPartnerCashDistributionsPaid,,,,,,,8334000.000,,,,9478000.000
DistributionMadeToLimitedPartnerDistributionsPaidPerUnit,,,,,,,,,0.326,,0.345
EarningsPerShareBasicAndDiluted,,,0.310,0.390,0.370,0.400,,,,,
EffectiveIncomeTaxRateContinuingOperations,,,0.005,0.000,0.002,,0.004,,,,
GainLossOnDispositionOfAssets,,,-1000.000,,,,-327000.000,,,,127000.000
GoodwillPeriodIncreaseDecrease,,,0.000,,,,,,,,
GrossProfit,246546000.000,164993000.000,96227000.000,94528000.000,94145000.000,97982000.000,110414000.000,88381000.000,86801000.000,105735000.000,97961000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,88856000.000,87202000.000,87187000.000,91280000.000,103170000.000,81489000.000,76053000.000,93726000.000,86331000.000
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,,,0.000,,,,,,,,
IncomeTaxExpenseBenefit,83829000.000,36309000.000,467000.000,-41000.000,141000.000,105000.000,399000.000,297000.000,194000.000,145000.000,303000.000
IncreaseDecreaseInAccountsAndOtherReceivables,,,-20523000.000,,,,-5862000.000,,,,8753000.000
IncreaseDecreaseInAccountsPayable,,,589000.000,,,,7610000.000,,,,5150000.000
IncreaseDecreaseInAccountsReceivableRelatedParties,,,14500000.000,,,,24649000.000,,,,-40010000.000
IncreaseDecreaseInAccruedLiabilities,,,-3477000.000,,,,2575000.000,,,,7461000.000
IncreaseDecreaseInInventories,,,-2070000.000,,,,-1289000.000,,,,842000.000
IncreaseDecreaseInOtherOperatingCapitalNet,,,307000.000,,,,3895000.000,,,,9626000.000
InterestExpenseRelatedParty,4105000.000,2137000.000,1376000.000,1364000.000,1054000.000,1173000.000,1231000.000,1203000.000,4947000.000,5226000.000,5460000.000
LimitedPartnersCapitalAccountDistributionAmount,,,7441000.000,,,,8334000.000,,,,9478000.000
LossContingencyClaimsSettledNumber,,,,,,,2.000,,,,
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,,85277000.000,,,,75650000.000,,,,89617000.000
NetCashProvidedByUsedInFinancingActivities,,,-62527000.000,,,,-24465000.000,,,,-93518000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-62527000.000,,,,-24465000.000,,,,-93518000.000
NetCashProvidedByUsedInInvestingActivities,,,-39540000.000,,,,-78993000.000,,,,-21486000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-39540000.000,,,,-78993000.000,,,,-21486000.000
NetCashProvidedByUsedInOperatingActivities,,,113235000.000,,,,112575000.000,,,,149078000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,113235000.000,,,,112575000.000,,,,149078000.000
NetIncomeLoss,153844000.000,,8500000.000,10443000.000,10103000.000,10785000.000,12084000.000,9344000.000,8661000.000,10851000.000,9764000.000
NetIncomeLossAttributableToNoncontrollingInterest,,,79889000.000,76800000.000,76943000.000,80390000.000,90687000.000,71848000.000,67198000.000,82730000.000,76264000.000
NonoperatingIncomeExpense,1397000.000,486000.000,5000.000,33000.000,-73000.000,195000.000,84000.000,159000.000,-13000.000,371000.000,1658000.000
OperatingIncomeLoss,240381000.000,156133000.000,90227000.000,88533000.000,88314000.000,92258000.000,104317000.000,82533000.000,81013000.000,98581000.000,90133000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,,,,-731000.000,,,,89000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,-173000.000,,-731000.000,-173000.000,400000.000,424000.000,89000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,,,-50000.000,,-96000.000,-94000.000,-90000.000,-56000.000,-31000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,,-223000.000,,-827000.000,-267000.000,310000.000,368000.000,58000.000
OtherSalesRevenueNet,109102000.000,102407000.000,49478000.000,47036000.000,40763000.000,35026000.000,21344000.000,29206000.000,35390000.000,47077000.000,64518000.000
PaymentsForProceedsFromDerivativeInstrumentInvestingActivities,,,0.000,,,,,,,,
PaymentsOfCapitalDistribution,,,7441000.000,,,,,,,,
PaymentsOfDistributionsToAffiliates,,,0.000,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,39540000.000,,,,79091000.000,,,,23168000.000
PaymentsToMinorityShareholders,,,85277000.000,,,,75650000.000,,,,89617000.000
ProceedsFromRelatedPartyDebt,,,30191000.000,,,,59519000.000,,,,17000000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,,,98000.000,,,,127000.000
ProfitLoss,,118173000.000,88389000.000,87243000.000,87046000.000,91175000.000,102771000.000,81192000.000,75859000.000,93581000.000,86028000.000
ProvisionForDoubtfulAccounts,,,0.000,,,,,,,,975000.000
RelatedPartyCosts,16534000.000,,,,,,,,,,
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,5142000.000,,,,,,,,,,
RepaymentsOfRelatedPartyDebt,,,,,,,,,,,11423000.000
RevenueFromRelatedParties,415033000.000,289601000.000,208913000.000,204669000.000,207856000.000,213480000.000,231260000.000,181635000.000,193964000.000,246860000.000,212930000.000
Revenues,524135000.000,392008000.000,258391000.000,251705000.000,248619000.000,248506000.000,252604000.000,210841000.000,229354000.000,293937000.000,277448000.000
SalesRevenueNet,524135000.000,392008000.000,258391000.000,251705000.000,248619000.000,248506000.000,252604000.000,210841000.000,229354000.000,293937000.000,277448000.000
SellingGeneralAndAdministrativeExpense,6165000.000,8860000.000,6000000.000,5995000.000,5831000.000,5724000.000,6097000.000,5848000.000,5788000.000,7154000.000,7828000.000
UndistributedEarnings,,,845000.000,2569000.000,2001000.000,2450000.000,3509000.000,480000.000,-503000.000,1373000.000,-70000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,27059730.000,27059730.000,27059730.000,-54119460.000,27059730.000,27059730.000,27059730.000,-54119460.000,27059730.000
