,2012-12-25,2013-12-31,2014-12-30,2015-12-29,2016-12-27
AdvertisingExpense,56000000.000,58000000.000,64400000.000,68500000.000,68100000.000
AmortizationOfFinancingCostsAndDiscounts,,,3896000.000,3980000.000,4242000.000
AmortizationOfIntangibleAssets,,15100000.000,17300000.000,17900000.000,18600000.000
AssetImpairmentCharges,,,,7469000.000,
BusinessAcquisitionsProFormaNetIncomeLoss,15098000.000,35701000.000,2493000.000,,
BusinessAcquisitionsProFormaRevenue,1053760000.000,1188935000.000,1220597000.000,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,,2800000.000,,,
CapitalExpendituresIncurredButNotYetPaid,,,24000000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-7972000.000,20654000.000,-19113000.000
ConstructionInProgressExpendituresIncurredButNotYetPaid,,,,3350000.000,4705000.000
CostOfGoodsSoldDirectLabor,,,334670000.000,348795000.000,349801000.000
CostOfGoodsSoldDirectMaterials,,,351504000.000,342345000.000,340453000.000
CostsAndExpenses,,,1145570000.000,1180571000.000,1185759000.000
CurrentFederalTaxExpenseBenefit,-597000.000,,-3068000.000,1401000.000,1959000.000
CurrentStateAndLocalTaxExpenseBenefit,88000.000,,498000.000,752000.000,854000.000
DebtIssuanceCosts,2600000.000,800000.000,,,
DeferredFederalIncomeTaxExpenseBenefit,2179000.000,,-6503000.000,-7051000.000,-4603000.000
DeferredIncomeTaxExpenseBenefit,,,-5876000.000,-7921000.000,-5556000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,617000.000,,627000.000,-870000.000,-953000.000
Depreciation,40200000.000,40100000.000,48100000.000,46300000.000,52600000.000
DepreciationAndAmortization,,,20729000.000,21170000.000,21959000.000
DepreciationDepletionAndAmortization,,,65407000.000,64168000.000,71197000.000
ExtinguishmentOfDebtAmount,5000000.000,,,,
GainLossOnCashFlowHedgeIneffectivenessNet,,0.000,,,
GainsLossesOnExtinguishmentOfDebt,,,0.000,-7469000.000,-4898000.000
GeneralAndAdministrativeExpense,,,63213000.000,71629000.000,76559000.000
GoodwillAcquiredDuringPeriod,1056000.000,2121000.000,,,
GoodwillAllocationAdjustment,196617000.000,,,,
GoodwillPurchaseAccountingAdjustments,-191701000.000,,2003000.000,0.000,1500000.000
GoodwillSubsequentRecognitionOfDeferredTaxAsset,-92829000.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,-6774000.000,944000.000,5986000.000
IncomeLossFromEquityMethodInvestments,,,0.000,0.000,0.000
IncomeTaxExpenseBenefit,2287000.000,,-8446000.000,-5768000.000,-2743000.000
IncomeTaxReconciliationChangeInEnactedTaxRate,0.000,,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,6058000.000,,-2371000.000,330000.000,2156000.000
IncomeTaxReconciliationNondeductibleExpense,,,1130000.000,-464000.000,-453000.000
IncomeTaxReconciliationNondeductibleExpenseCharitableContributions,-827000.000,,-475000.000,-560000.000,-324000.000
IncomeTaxReconciliationOtherReconcilingItems,128000.000,,-24000.000,134000.000,568000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,675000.000,,-179000.000,82000.000,56000.000
IncomeTaxReconciliationTaxContingencies,-444000.000,,-755000.000,-71000.000,-156000.000
IncomeTaxReconciliationTaxCredits,3303000.000,,5772000.000,5219000.000,4590000.000
IncomeTaxesPaidNet,,,3516000.000,2673000.000,1348000.000
IncreaseDecreaseInAccountsPayable,,,4509000.000,82000.000,1407000.000
IncreaseDecreaseInAccountsReceivable,,,-227000.000,-2950000.000,2625000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,-3163000.000,-410000.000,1853000.000
IncreaseDecreaseInAccruedLiabilities,,,1576000.000,597000.000,2245000.000
IncreaseDecreaseInInsuranceLiabilities,,,4045000.000,3381000.000,-3545000.000
IncreaseDecreaseInInterestPayableNet,,,3424000.000,-1629000.000,605000.000
IncreaseDecreaseInInventories,,,1887000.000,-487000.000,-379000.000
IncreaseDecreaseInOtherDeferredLiability,,,-2360000.000,-158000.000,-2987000.000
IncreaseDecreaseInOtherOperatingAssets,,,295000.000,305000.000,351000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,802000.000,-432000.000,261000.000
InterestExpense,,,41101000.000,41784000.000,44823000.000
InterestPaid,,,33621000.000,39274000.000,39963000.000
LineOfCreditFacilityUnusedCapacityCommitmentFeePercentage,0.005,0.005,0.005,0.005,0.005
NetCashProvidedByUsedInFinancingActivities,,,18868000.000,-6038000.000,-4386000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,18868000.000,-6038000.000,-4386000.000
NetCashProvidedByUsedInInvestingActivities,,,-97318000.000,-53212000.000,-94323000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-97318000.000,-53212000.000,-94323000.000
NetCashProvidedByUsedInOperatingActivities,,,70478000.000,79904000.000,79596000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,70478000.000,79904000.000,79596000.000
NetIncomeLoss,,,1672000.000,6712000.000,8729000.000
NumberOfOperatingSegments,,2.000,,,
OperatingIncomeLoss,,,34327000.000,42728000.000,50809000.000
OperatingLeasesRentExpenseContingentRentals,1285000.000,,1003000.000,917000.000,895000.000
OperatingLeasesRentExpenseMinimumRentals,51360000.000,,64273000.000,67726000.000,69177000.000
OperatingLeasesRentExpenseNet,52645000.000,,65276000.000,68643000.000,70072000.000
OperatingLeasesRentExpenseSubleaseRentals1,600000.000,900000.000,800000.000,800000.000,600000.000
OtherCostAndExpenseOperating,,,374680000.000,389187000.000,392401000.000
OtherGeneralExpense,,,774000.000,-24000.000,-312000.000
OtherNoncashIncomeExpense,,,-105000.000,-69000.000,634000.000
PaymentsForHedgeFinancingActivities,600000.000,600000.000,,,
PaymentsForProceedsFromBusinessesAndInterestInAffiliates,,,0.000,,0.000
