,2012-09-30,2013-09-30,2014-09-30
AdjustmentsToAdditionalPaidInCapitalStockIssuedOwnshareLendingArrangementIssuanceCosts,,0.000,
AmortizationOfDebtDiscountPremium,169512.000,197977.000,148603.000
AmortizationOfFinancingCosts,,,37875.000
AmortizationOfFinancingCostsAndDiscounts,9886.000,13199.000,33570.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,98955822.000,114199804.000,56513241.000
AssetImpairmentCharges,,0.000,
CapitalizedComputerSoftwareImpairments,0.000,,0.000
CashAcquiredFromAcquisition,,,402.000
CashAndCashEquivalentsPeriodIncreaseDecrease,9030.000,-788.000,31032.000
CostOfRevenue,,,0.000
DebtConversionConvertedInstrumentSharesIssued1,71494.000,15000.000,739093.000
Depreciation,34130.000,34132.000,34132.000
DerivativeCostOfHedge,144581.000,227264.000,2685435.000
DerivativeGainLossOnDerivativeNet,144581.000,-227264.000,-2685435.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,1386527.000,-994808.000,3509298.000
EarningsPerShareBasic,,-0.033,-6.580
EarningsPerShareBasicAndDiluted,0.020,,
EarningsPerShareDiluted,,-0.024,-4.920
EffectOfExchangeRateOnCashAndCashEquivalents,-9096.000,,
GainsLossesOnExtinguishmentOfDebt,,-202360.000,-2149746.000
GrossProfit,,,0.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,113000.000,940000.000,-1193000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-547700.000,-1613400.000,-2653000.000
IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses,,0.000,
IncomeTaxReconciliationNondeductibleExpenseOther,434700.000,673400.000,913000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,0.000,1786000.000
IncomeTaxesPaid,0.000,0.000,0.000
IncreaseDecreaseInAccountsAndOtherReceivables,77321.000,2115.000,-3194.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-18054.000,,43381.000
IncreaseDecreaseInAccountsPayableRelatedParties,133249.000,,
IncreaseDecreaseInAccruedInterestReceivableNet,26624.000,-36789.000,-304845.000
IncreaseDecreaseInDerivativeLiabilities,-1386527.000,,
IncreaseDecreaseInInventories,,,712.000
InterestExpense,206024.000,235661.000,312873.000
InterestPaid,0.000,0.000,0.000
NetCashProvidedByUsedInFinancingActivities,94030.000,243500.000,812365.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,94030.000,243500.000,812365.000
NetCashProvidedByUsedInInvestingActivities,0.000,0.000,-62427.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,0.000,-62427.000
NetCashProvidedByUsedInOperatingActivities,-85000.000,-244288.000,-718906.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-85000.000,-244288.000,-718906.000
NetIncomeLoss,-3024617.000,-2421145.000,-7803640.000
NonoperatingIncomeExpense,1071994.000,-1660093.000,-1638756.000
OperatingExpenses,377715.000,761052.000,6164884.000
OperatingIncomeLoss,,,-164828.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesBeforeTax,135380.000,994808.000,-3509298.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-5650.000,,
OtherNonoperatingIncomeExpense,,,3439472.000
PaymentsToAcquirePropertyPlantAndEquipment,0.000,0.000,15824.000
ProceedsFromConvertibleDebt,40303.000,28500.000,504375.000
ProceedsFromIncomeTaxRefunds,-36071.000,0.000,0.000
ProceedsFromIssuanceOfCommonStock,0.000,0.000,7990.000
ProceedsFromRelatedPartyDebt,0.000,0.000,
ProfitLoss,694279.000,-2421145.000,-7803640.000
RepaymentOfNotesReceivableFromRelatedParties,0.000,0.000,
Revenues,,,0.000
SalesRevenueNet,,,0.000
SellingGeneralAndAdministrativeExpense,377715.000,761052.000,6047884.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,824000.000,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,0.030,,
StockIssuedDuringPeriodSharesNewIssues,,,320000.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,237575.000,
StockIssuedDuringPeriodValueIssuedForServices,,452.000,
StockIssuedDuringPeriodValueNewIssues,,,7990.000
StockIssuedDuringPeriodValueOther,,102596.000,
WeightedAverageNumberOfDilutedSharesOutstanding,,99997757.000,1586813.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,46008117.000,,
WeightedAverageNumberOfSharesOutstandingBasic,,72525229.000,1186813.000
