,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsNotesAndLoansReceivableNetCurrent,,,,,125206000.000,107781000.000,90055000.000,,,,,,,
AccountsPayableCurrent,84610000.000,62244000.000,77426000.000,104922000.000,80767000.000,87331000.000,68536000.000,78499000.000,56059000.000,42838000.000,46769000.000,61867000.000,65845000.000,44151000.000
AccountsPayableOtherCurrent,968000.000,829000.000,1362000.000,1296000.000,1359000.000,1478000.000,1433000.000,2527000.000,2027000.000,1719000.000,2001000.000,1635000.000,2572000.000,1784000.000
AccountsPayableRelatedPartiesCurrent,,0.000,0.000,,,,,,,,,,,
AccountsReceivableGross,,,,,,,,47929000.000,22587000.000,25958000.000,43332000.000,20776000.000,81975000.000,42893000.000
AccountsReceivableNet,,,,,,,,47899000.000,22557000.000,25928000.000,43302000.000,20746000.000,81945000.000,42863000.000
AccruedFeesAndOtherRevenueReceivable,,,,,,,0.000,0.000,,,,,,
AccruedLiabilitiesCurrent,4985000.000,5904000.000,6070000.000,3935000.000,3416000.000,4475000.000,5330000.000,4242000.000,5593000.000,6600000.000,7660000.000,4279000.000,4499000.000,5602000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1434000.000,1575000.000,1728000.000,1861000.000,1991000.000,2119000.000,2210000.000,2417000.000,2625000.000,2834000.000,3043000.000,3268000.000,3543000.000,3848000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,0.000,,,,,,,
AdditionalPaidInCapital,24445000.000,22282000.000,22317000.000,22379000.000,22439000.000,22497000.000,22470000.000,22523000.000,22577000.000,22444000.000,22220000.000,22583000.000,22812000.000,23205000.000
AllowanceForDoubtfulAccountsReceivable,30000.000,30000.000,30000.000,30000.000,30000.000,30000.000,30000.000,30000.000,30000.000,30000.000,30000.000,30000.000,30000.000,30000.000
AllowanceForDoubtfulAccountsReceivableCurrent,30000.000,30000.000,30000.000,30000.000,30000.000,30000.000,30000.000,,,,,,,
Assets,293437000.000,299971000.000,305138000.000,321997000.000,373938000.000,334087000.000,325902000.000,389196000.000,363079000.000,417382000.000,437147000.000,483529000.000,536984000.000,523005000.000
AssetsCurrent,284378000.000,290193000.000,295323000.000,311246000.000,362591000.000,322695000.000,312626000.000,376034000.000,347572000.000,398693000.000,418261000.000,456668000.000,509355000.000,494743000.000
Cash,15015000.000,7873000.000,13193000.000,4657000.000,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,15015000.000,7873000.000,13193000.000,4657000.000,5113000.000,16201000.000,20927000.000,5044000.000,3375000.000,12972000.000,17142000.000,16753000.000,13270000.000,6440000.000
CommitmentsAndContingencies,,,,,,,,0.000,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000
CommonStockSharesIssued,7402664.000,7402664.000,6962742.000,6962742.000,6962742.000,6962742.000,6973549.000,6973549.000,6973549.000,6996964.000,7021450.000,7031450.000,7031450.000,7031450.000
CommonStockSharesOutstanding,7402664.000,7402664.000,6962742.000,6962742.000,6962742.000,6962742.000,6973549.000,6973549.000,6973549.000,6996964.000,7021450.000,7031450.000,7031450.000,7031450.000
CommonStockValue,74000.000,74000.000,70000.000,70000.000,70000.000,70000.000,70000.000,70000.000,70000.000,70000.000,71000.000,71000.000,71000.000,71000.000
CommonStockholdersEquity,,47876000.000,,,,,,,,,,,,
CostMethodInvestments,,500000.000,500000.000,1611000.000,1611000.000,1611000.000,2500000.000,2500000.000,4836000.000,,500000.000,500000.000,500000.000,500000.000
CustomerAdvancesCurrent,30138000.000,34476000.000,38739000.000,12809000.000,28783000.000,57784000.000,38039000.000,59877000.000,34158000.000,32089000.000,36369000.000,51962000.000,45850000.000,39014000.000
DebtInstrumentInterestRateEffectivePercentage,,,0.031,0.031,,,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,0.055,,,,,,,,,,,
DeferredIncomeTaxLiabilities,,,5857000.000,,,,3334000.000,,,,13612000.000,,,
DeferredRevenueCurrent,10434000.000,5079000.000,4177000.000,19510000.000,9713000.000,14810000.000,11039000.000,15069000.000,8194000.000,6522000.000,6546000.000,2767000.000,4086000.000,2661000.000
DeferredTaxAssetsGross,,,4697000.000,,,,3322000.000,,,,6835000.000,,,
DeferredTaxAssetsHedgingTransactions,,,3170000.000,,,,0.000,,,,5179000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,-1489000.000,,,,-126000.000,,,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,357000.000,23000.000,23000.000,0.000,0.000,424000.000,0.000,453000.000,517000.000
DeferredTaxAssetsNet,,,4368000.000,,,,3208000.000,,,,6791000.000,,,
