,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,37263000.000,71156000.000,,,,,,,,
AccountsReceivableNetCurrent,30006000.000,24974000.000,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,104472000.000,66089000.000,,,,,,,,
AdditionalPaidInCapitalCommonStock,871684000.000,871782000.000,,,,,,,,
AssetRetirementObligationsNoncurrent,15174000.000,14428000.000,,,,,,,,
Assets,893797000.000,911153000.000,,,,,,,,
AssetsCurrent,44940000.000,55819000.000,,,,,,,,
CapitalLeaseObligationsCurrent,1168000.000,1089000.000,,,,,,,,
CapitalLeaseObligationsNoncurrent,6556000.000,5755000.000,,,,,,,,
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,1200036000.000,1123553000.000,,,,,,,,
CapitalizedCostsOilAndGasProducingActivitiesNet,749539000.000,759846000.000,,,,,,,,
CapitalizedCostsProvedProperties,626822000.000,627535000.000,,,,,,,,
CapitalizedCostsUnprovedProperties,122717000.000,132311000.000,,,,,,,,
Cash,5010000.000,865000.000,,,,,,,,
CommonStockSharesAuthorized,,,,,,,300000000.000,,,
CommonStockSharesIssued,85019232.000,85026202.000,85026202.000,85026202.000,85098773.000,85098773.000,85192955.000,86029148.000,86731617.000,86859497.000
CommonStockSharesOutstanding,85019232.000,85026202.000,85026202.000,85026202.000,85098773.000,85098773.000,85192955.000,86029148.000,86731617.000,86859497.000
CommonStockValue,850000.000,850000.000,,,,,,,,
DeferredTaxLiabilitiesNoncurrent,69031000.000,72760000.000,,,,,,,,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,,,,,,,0.037,,,
Goodwill,17966000.000,16531000.000,,,,,,,,
InterestPayableCurrent,1702000.000,34000.000,,,,,,,,
Liabilities,417563000.000,445315000.000,,,,,,,,
LiabilitiesAndStockholdersEquity,893797000.000,911153000.000,,,,,,,,
LiabilitiesCurrent,43374000.000,77322000.000,,,,,,,,
LineOfCreditFacilityAmountOutstanding,280973000.000,273798000.000,,,,,,,,
OperatingLossCarryforwards,,,,,,,3500000.000,,,
OtherAssetsNoncurrent,13951000.000,12628000.000,,,,,,,,
OtherLiabilitiesCurrent,3241000.000,5043000.000,,,,,,,,
OtherLiabilitiesNoncurrent,2455000.000,1252000.000,,,,,,,,
PreferredStockSharesAuthorized,,,,,,,15000000.000,,,
PreferredStockSharesIssued,,,,,,,0.000,,,
PreferredStockSharesOutstanding,,,,,,,0.000,,,
PrepaidExpenseCurrent,5940000.000,5222000.000,,,,,,,,
PropertyPlantAndEquipmentNet,66255000.000,61356000.000,,,,,,,,
RetainedEarningsAccumulatedDeficit,-500772000.000,-472883000.000,,,,,,,,
StockholdersEquity,,465838000.000,,,,,,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,476234000.000,465838000.000,,,,,,,,
