,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,,,6235000.000,5979000.000,5830000.000,5739000.000,6095000.000,7162000.000,6446000.000,5984000.000,13535000.000,7747000.000,4732000.000,1376000.000,1933000.000,1822000.000,1468000.000,1650000.000,1864000.000,2841000.000,1718000.000,1874000.000,2507000.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,,,764000.000,,,,699000.000,,,,687000.000
AmortizationOfIntangibleAssets,,,,,,,,0.000,0.000,,1780000.000,2598000.000,3233000.000,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,4641000.000,13016000.000,11766000.000,-17388000.000,19725000.000,20863000.000,14093000.000,-47806000.000,5991000.000,24005000.000,20653000.000,-30309000.000,20290000.000,19856000.000,19463000.000,-39771000.000,17331000.000,4276000.000,3881000.000,-21415000.000,3062000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,,,,,,,44386000.000,,,,-7402000.000,,,,41792000.000
CommonStockDividendsPerShareDeclared,,,,,,,,,,,,,,,,0.250,0.250,,0.000,0.000,0.000,0.000,
ComprehensiveIncomeNetOfTax,,,84569000.000,-37220000.000,-34467000.000,-31341000.000,-37367000.000,-36536000.000,-46768000.000,-49967000.000,-67694000.000,-60029000.000,-25174000.000,-15816000.000,-10592000.000,-7808000.000,-4563000.000,4288000.000,4436000.000,14604000.000,15035000.000,25464000.000,16843000.000
CostOfGoodsSold,,,,,,,,,,,188000.000,,,,,,,,,,,,
DebtInstrumentIncreaseAccruedInterest,,,,,,,,,,,1527000.000,,,,1356000.000,,,,,,,,
DepreciationDepletionAndAmortization,,,1910000.000,,,,1898000.000,,,,3400000.000,,,,3483000.000,,,,3483000.000,,,,3496000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,,,,,,,,,,,,-43413000.000,0.000,,0.000,0.000,,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,,,,2184000.000,0.000,,0.000,0.000,,,,,,,
DividendsCommonStockCash,,,,,,,,,,,,,,,28800000.000,29200000.000,29100000.000,806000.000,,,,,
EarningsPerShareBasic,,,1.010,-0.420,-0.370,,-0.390,-0.370,-0.440,,,,,,,,,,0.040,0.130,0.140,0.230,0.160
EarningsPerShareBasicAndDiluted,-0.310,-0.370,,,,,,,,,-0.620,-0.570,-0.190,-0.120,-0.090,-0.070,-0.040,0.040,0.040,0.130,,,
EarningsPerShareDiluted,,,0.930,-0.420,-0.370,,-0.390,-0.370,-0.440,,,,,,,,,,0.040,0.130,0.130,0.230,0.150
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,,,,,,,,,,,0.002,0.002,0.001,-0.003,0.001
