,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,208000.000,,,,242000.000,,,,236000.000,,,,492000.000,,,,404000.000
AllocatedShareBasedCompensationExpense,,,,300000.000,,,,,,,,,,,,,,,,,,,
AmortizationOfAboveAndBelowMarketLeases,,,,,,,,,,,,300000.000,300000.000,,600000.000,600000.000,400000.000,300000.000,300000.000,400000.000,300000.000,300000.000,300000.000
AmortizationOfFinancingCostsAndDiscounts,,,135000.000,,,,58000.000,,,,65000.000,,,,76000.000,,,,182000.000,,,,278000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,0.000,0.000,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AssetImpairmentCharges,,,,,,,,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
BasicEarningsPerShareProForma,,,,,,,,,,,,0.090,0.090,,0.030,0.230,0.080,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,1395000.000,709000.000,,511000.000,376000.000,184000.000,10955000.000,1353000.000,2635000.000,2860000.000,10152000.000,1464000.000,9969000.000,3587000.000,821000.000,7580000.000,2428000.000,3026000.000,1657000.000,4934000.000
BusinessAcquisitionsProFormaRevenue,,,,9280000.000,9598000.000,,10751000.000,11479000.000,11986000.000,24588000.000,16172000.000,17085000.000,17865000.000,30598000.000,24247000.000,24291000.000,24554000.000,27825000.000,25858000.000,25981000.000,27443000.000,33789000.000,31527000.000
BusinessCombinationAcquisitionRelatedCosts,1256000.000,143000.000,714000.000,324000.000,760000.000,440000.000,457000.000,613000.000,791000.000,1437000.000,882000.000,611000.000,279000.000,1968000.000,3218000.000,214000.000,219000.000,1062000.000,959000.000,484000.000,696000.000,990000.000,1000.000
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,,,,,,,,,4522000.000,,,,7510000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,13529000.000,,,,9782000.000,,,,-1789000.000,,,,-155395000.000,,,,-18870000.000,,,,-1384000.000
CommonStockDividendsPerShareDeclared,0.100,0.100,0.100,0.120,0.120,,,,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,,257000.000,,,,,,,,,,,-992000.000,10653000.000,3945000.000,346000.000,7232000.000,2670000.000,3074000.000,2040000.000,5677000.000
CostsAndExpenses,,,,,,,,,,,,,,,,17729000.000,17905000.000,,20415000.000,19964000.000,22422000.000,24371000.000,21911000.000
DepreciationAndAmortization,1042000.000,1377000.000,1825000.000,1918000.000,2482000.000,2908000.000,2737000.000,2896000.000,3264000.000,3584000.000,4366000.000,4763000.000,4918000.000,5123000.000,7626000.000,8229000.000,8106000.000,12065000.000,8262000.000,8080000.000,8872000.000,9185000.000,9184000.000
DerivativeInstrumentsGainLossReclassificationFromAccumulatedOCIToIncomeEstimatedNetAmountToBeTransferred,,,,,,,,,,,,,,,,,,,,,,,100000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,,,,,,,,,,,,,,,,,,,,,18000.000
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,,,,,,,,,,,,,,,,,,,,,,18000.000
DirectCostsOfLeasedAndRentedPropertyOrEquipment,1488000.000,1681000.000,1908000.000,2100000.000,2442000.000,2536000.000,2990000.000,3008000.000,3289000.000,3484000.000,4822000.000,4394000.000,4773000.000,5172000.000,7130000.000,6197000.000,6405000.000,6923000.000,7754000.000,7102000.000,7288000.000,8181000.000,8547000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,,,,317000.000,,,,,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,,,,,,60000.000,122000.000,,,,,,,75000.000,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,,,,,,,,,,,,,,283000.000,,,,,,,
DisposalGroupIncludingDiscontinuedOperationRentalIncome,,,,,328000.000,,,413000.000,413000.000,,,,,,,275000.000,,,,,,,
DividendsCommonStock,,,1326000.000,,,,2307000.000,,,,3254000.000,,,,6860000.000,,,,7814000.000,,,,9903000.000
DividendsPreferredStock,,,,,,,891000.000,,,,891000.000,,,,891000.000,,,,891000.000,,,,891000.000
EarningsPerShareBasicAndDiluted,-0.210,-0.030,-0.020,0.020,-0.010,0.200,-0.010,0.000,0.020,0.140,0.040,0.060,0.080,0.050,-0.040,0.230,0.080,-0.010,0.150,0.040,0.050,0.020,0.100
GainLossOnSaleOfProperties,,,,,,,,,,,,,,,,,,,5248000.000,,,,
GainLossOnSaleOfPropertiesNetOfApplicableIncomeTaxes,,,,,,,,,,,,,,,,6319000.000,,,5248000.000,,1892000.000,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,,,,,,,,,-239000.000,,
GeneralAndAdministrativeExpense,1480000.000,1040000.000,1415000.000,1886000.000,1606000.000,1496000.000,1994000.000,2389000.000,1787000.000,2253000.000,2356000.000,2462000.000,2836000.000,1842000.000,3835000.000,3089000.000,3175000.000,4747000.000,3440000.000,4298000.000,5566000.000,6015000.000,4179000.000
IncomeLossFromContinuingOperations,,,,,205000.000,,794000.000,372000.000,933000.000,352000.000,1785000.000,2721000.000,3438000.000,2774000.000,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,-0.030,,-0.010,-0.020,0.000,-0.020,0.040,0.060,0.080,0.050,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,450000.000,392000.000,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,317000.000,,,450000.000,392000.000,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,0.020,,,0.020,0.020,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,-1296000.000,,,,837000.000,,,,-234000.000,,,,428000.000,,,,1006000.000
IncreaseDecreaseInOtherOperatingAssets,,,121000.000,,,,270000.000,,,,1079000.000,,,,658000.000,,,,1711000.000,,,,330000.000
IncreaseDecreaseInRestrictedCash,,,46000.000,,,,47000.000,,,,187000.000,,,,-2818000.000,,,,-335000.000,,,,
InterestAndOtherIncome,3000.000,-9000.000,1000.000,2000.000,33000.000,1000.000,6000.000,3000.000,97000.000,3000.000,-5000.000,2000.000,3000.000,1000.000,7000.000,,,,13000.000,6000.000,,,35000.000
InterestCostsCapitalized,,,,,,,,100000.000,100000.000,,300000.000,100000.000,100000.000,-200000.000,0.000,0.000,,,,,,,
InterestExpense,464000.000,795000.000,1012000.000,1116000.000,1604000.000,1740000.000,1521000.000,1540000.000,1549000.000,1604000.000,1588000.000,1661000.000,1473000.000,1869000.000,2174000.000,2159000.000,2211000.000,3095000.000,3070000.000,3076000.000,3265000.000,3642000.000,3766000.000
