,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,113129.000,,0.000,,,,,,,,,,,,
AccountsPayableCurrent,38146.000,35173.000,89562.000,96893.000,117205.000,170529.000,110336.000,152667.000,142776.000,176694.000,209203.000,214648.000,215648.000,219098.000,1064877.000
AccountsReceivableBilledForLongTermContractsOrPrograms,,,,,,139908.000,139483.000,0.000,57281.000,,,,,,897990.000
AccountsReceivableNetCurrent,238235.000,,0.000,64153.000,202942.000,,,,,,,,,,
AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,30876.000,30876.000,,,,,,,,,,,,,
AccruedIncomeTaxes,23710.000,54930.000,,,,,,,,,,,,,
AccruedIncomeTaxesCurrent,,,,,,,,,,127141.000,,,,127141.000,127141.000
AccruedLiabilitiesCurrent,753645.000,762137.000,909105.000,938666.000,913059.000,1002854.000,1044769.000,1104646.000,1179844.000,1367110.000,1409294.000,1500852.000,1594669.000,1661776.000,1735270.000
AccruedPayrollTaxesCurrent,488157.000,488157.000,637139.000,641143.000,613577.000,767109.000,762827.000,771936.000,754771.000,758773.000,761396.000,761396.000,761396.000,761396.000,761396.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,16050.000,19913.000,1607.000,1878.000,5525.000,8731.000,11226.000,13721.000,16217.000,18713.000,21209.000,9756.000,7667.000,8101.000,8422.000
AdditionalPaidInCapital,751086.000,826086.000,2125834.000,2362295.000,4955033.000,5247786.000,5379870.000,5603917.000,6885204.000,6974608.000,6997178.000,6997178.000,6997178.000,7009783.000,7207302.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,57281.000,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,17850.000,0.000,0.000,0.000,0.000,,,,,,,,,,
Assets,514043.000,87013.000,486054.000,389853.000,549627.000,611041.000,368022.000,182355.000,209046.000,91518.000,63067.000,37985.000,18513.000,1322.000,2748281.000
AssetsCurrent,452839.000,29672.000,405469.000,337598.000,530177.000,524826.000,303340.000,137440.000,166627.000,51595.000,60605.000,36748.000,17759.000,1002.000,1009168.000
BankOverdrafts,,25.000,40.000,40.000,11785.000,40.000,40.000,40.000,40.000,2981.000,,,,,
BilledContractReceivables,,,,,,0.000,,,,,,,,,
CapitalLeaseObligationsCurrent,39427.000,29756.000,,,,,,,,,,,,,
CapitalUnitsAuthorized,,,,,,,,,10000000000.000,,,,,,
Cash,92123.000,21436.000,28664.000,28931.000,0.000,95251.000,37832.000,8401.000,29991.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,92123.000,21436.000,28664.000,28931.000,0.000,95251.000,37832.000,,,,2445.000,198.000,298.000,1002.000,96197.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,500000000.000,10000000000.000,10000000000.000,10000000000.000,10000000000.000,10000000000.000,10000000000.000,10000000000.000
CommonStockSharesIssued,10429666.000,10429666.000,11933666.000,16073163.000,24777724.000,30589839.000,35571134.000,59960864.000,1550907599.000,2552409195.000,2775701670.000,2775701670.000,2775701670.000,2915701670.000,3375701670.000
CommonStockSharesOutstanding,10429666.000,10429666.000,11933666.000,12573163.000,24727724.000,30539839.000,35521134.000,59910864.000,1550857599.000,2552359195.000,2775651671.000,2775651671.000,2775651671.000,2915651670.000,3375651670.000
CommonStockSharesSubscriptions,,,,,40000.000,,,,,,,,,,
CommonStockValue,104.000,104.000,119.000,126.000,248.000,306.000,356.000,600.000,15509.000,25524.000,27757.000,27757.000,27757.000,29157.000,33757.000
ContractReceivableRetainage,,,,,,0.000,,,,,,,,,
ConvertibleLongTermNotesPayable,,,,,,30171.000,7007.000,0.000,43000.000,,,,,,
ConvertibleNotesPayable,,,,,,,,,,,,,,987744.000,976252.000
ConvertibleNotesPayableCurrent,,30000.000,30000.000,369026.000,195592.000,528929.000,566034.000,472509.000,750183.000,799976.000,843527.000,940084.000,969803.000,986163.000,975287.000
CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedWithinOneYear,,,,,,115801.000,0.000,8611.000,0.000,,,,,,14981.000
DebtDefaultLongtermDebtAmount,,,,,,,,,27000.000,,,,,,
DebtInstrumentCarryingAmount,,,310925.000,321942.000,,,,,,,,,,,
DebtInstrumentConvertibleCarryingAmountOfTheEquityComponent,,,,,,,,,,799976.000,,,,,
DebtInstrumentConvertibleConversionPrice1,,,,0.300,,,,,,,,,,,
DebtInstrumentFaceAmount,,,900000.000,820000.000,,,,,0.000,977838.000,,,,258609.000,1735914.000
DebtInstrumentInterestRateStatedPercentage,0.100,0.100,,,,,,,,,,,,,
DebtInstrumentUnamortizedDiscount,574281.000,566204.000,589075.000,498062.000,161613.000,49829.000,7993.000,0.000,4000.000,177862.000,,,,0.000,
DebtInstrumentUnamortizedDiscountCurrent,,,,,,,,,,177862.000,128487.000,31930.000,2211.000,1581.000,965.000
DebtInstrumentUnamortizedDiscountNoncurrent,,,,,,,,,,0.000,,,,,
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,145908.000,95571.000,79466.000,292895.000,128436.000,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,0.000,,,0.000,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,797485.000,,,1080910.000,,,,2279219.000,,,,2445041.000,
DeferredTaxAssetsValuationAllowance,,,-797485.000,,,1080910.000,,,,2279219.000,,,,2445041.000,
DepositsAssetsCurrent,,,0.000,,,,,,,,,,,,
DerivativeFairValueOfDerivativeLiability,70000.000,70000.000,73451.000,73451.000,,,,,,,,,,,
DerivativeFairValueOfDerivativeNet,70000.000,70000.000,73451.000,73451.000,,,,,,,,,,,
DerivativeLiabilities,86283.000,59070.000,46023.000,23026.000,184934.000,,,,,,,868635.000,,,
